	feature	metadata	value	coef	stderr	N	N.not.0	pval	qval	Pathways	Names	Level 1	Level 1.1	Level 2.1	Level 1.2	Level 2.2	Level 1.3	Level 2.3
0	PWY-7371	Week_and_consortia	NS1_w5w6	-2.35551616799378	0.14261033525814	85	85	5.795653942022929e-28	8.83837226158497e-26	PWY-7371	5,8-dihydroxy-2-naphthoate biosynthesis II // modified futalosine pathway // 1,4-dihydroxy-6-naphthoate biosynthesis II	Biosynthesis						
1	PWY-7374	Week_and_consortia	NS1_w5w6	-2.34120812307643	0.141527240138138	85	85	5.25561897650158e-28	8.83837226158497e-26	PWY-7374	5,8-dihydroxy-2-naphthoate biosynthesis I // futalosine pathway // 1,4-dihydroxy-6-naphthoate biosynthesis I	Biosynthesis						
2	PWY-5304	Week_and_consortia	NS1_w5w6	-0.869171741977394	0.0651888673247186	85	85	2.44805311754415e-22	2.48885400283655e-20	PWY-5304	superpathway of sulfur oxidation (<i>Acidianus ambivalens</i>)	Degradation/utilization/assimilation	Superpathways					
3	AEROBACTINSYN-PWY	Week_and_consortia	NS1_w5w6	1.62442662906883	0.139987870472044	85	85	5.27398471183009e-19	1.12238231974428e-17	AEROBACTINSYN-PWY	aerobactin biosynthesis	Biosynthesis						
4	FAO-PWY	Week_and_consortia	NS1_w5w6	1.37502319206367	0.116445647893055	85	85	2.14751688553492e-19	1.12238231974428e-17	FAO-PWY	fatty acid &beta;-oxidation I (generic)	Degradation/utilization/assimilation						
5	GLYOXYLATE-BYPASS	Week_and_consortia	NS1_w5w6	1.58980615066764	0.137045357663544	85	85	5.34579631189634e-19	1.12238231974428e-17	GLYOXYLATE-BYPASS	glyoxylate cycle // glyoxylate bypass // glyoxylate shunt	Generation of precursor metabolites and energy						
6	HCAMHPDEG-PWY	Week_and_consortia	NS1_w5w6	1.62442662904472	0.139987870474914	85	85	5.27398472857826e-19	1.12238231974428e-17	HCAMHPDEG-PWY	3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-hydroxypentadienoate // 3-phenylpropionate and 3-(3-hydroxyphenyl)propionate degradation to 2-oxopent-4-enoate	Degradation/utilization/assimilation						
7	LPSSYN-PWY	Week_and_consortia	NS1_w5w6	1.52361835123341	0.131221713652666	85	85	5.107732631131399e-19	1.12238231974428e-17	LPSSYN-PWY	superpathway of Kdo<sub>2</sub>-lipid A biosynthesis	Superpathways	Biosynthesis	Fatty acid and lipid biosynthesis				
8	PWY-5747	Week_and_consortia	NS1_w5w6	1.61351087244296	0.138845983255601	85	85	4.89120282721624e-19	1.12238231974428e-17	PWY-5747	2-methylcitrate cycle II	Degradation/utilization/assimilation						
9	PWY-6071	Week_and_consortia	NS1_w5w6	1.57367439005711	0.135886769122917	85	85	5.84425333229211e-19	1.12238231974428e-17	PWY-6071	superpathway of phenylethylamine degradation	Degradation/utilization/assimilation	Degradation/utilization/assimilation	Aromatic compound degradation	Superpathways			
10	PWY-6690	Week_and_consortia	NS1_w5w6	1.62442662904472	0.139987870474914	85	85	5.27398472857826e-19	1.12238231974428e-17	PWY-6690	cinnamate and 3-hydroxycinnamate degradation to 2-hydroxypentadienoate	Degradation/utilization/assimilation						
11	PWY-7094	Week_and_consortia	NS1_w5w6	1.49709410253194	0.128367257826724	85	85	4.0737255508469503e-19	1.12238231974428e-17	PWY-7094	fatty acid salvage // &beta;-oxidation degradation - de novo fatty acid biosynthesis shunt	Biosynthesis						
12	PWY-7315	Week_and_consortia	NS1_w5w6	-0.357389632672873	0.0308138490914694	85	85	4.761478585603551e-19	1.12238231974428e-17	PWY-7315	dTDP-<i>N</i>-acetylthomosamine biosynthesis // dTDP-4-acetamido-&alpha;-D-fucose biosynthesis // dTDP-4-acetamido-4,6-dideoxy-&alpha;-D-galactose biosynthesis	Biosynthesis						
13	PWY0-321	Week_and_consortia	NS1_w5w6	1.6004654408718	0.137943255981467	85	85	5.31520330381484e-19	1.12238231974428e-17	PWY0-321	phenylacetate degradation I (aerobic)	Degradation/utilization/assimilation						
14	PWY0-42	Week_and_consortia	NS1_w5w6	1.61621704189157	0.139128184233045	85	85	4.98235537774275e-19	1.12238231974428e-17	PWY0-42	2-methylcitrate cycle I	Degradation/utilization/assimilation						
15	TCA-GLYOX-BYPASS	Week_and_consortia	NS1_w5w6	1.57450669834075	0.135976094850642	85	85	5.887907251117521e-19	1.12238231974428e-17	TCA-GLYOX-BYPASS	superpathway of glyoxylate bypass and TCA	Superpathways						
16	PWY-7446	Week_and_consortia	NS1_w5w6	1.52383031932241	0.131922484339824	85	85	6.65540707615255e-19	1.12772175457029e-17	PWY-7446	sulfoquinovose degradation I // sulphoglycolysis // sulfoglycolysis // sulfo-EMP pathway	Degradation/utilization/assimilation						
17	PWY0-1533	Week_and_consortia	NS1_w5w6	1.4817713598763	0.12810629340748	85	85	6.286688358955261e-19	1.12772175457029e-17	PWY0-1533	methylphosphonate degradation I // carbon-phosphorus lyase pathway	Degradation/utilization/assimilation						
18	ARGDEG-PWY	Week_and_consortia	NS1_w5w6	1.51328383782219	0.131854237762818	85	85	9.1679197941187e-19	1.18138389432747e-17	ARGDEG-PWY	superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation // L-arginine utilization // ADC pathway	Degradation/utilization/assimilation	Superpathways					
19	AST-PWY	Week_and_consortia	NS1_w5w6	1.59102737875611	0.138276988047483	85	85	8.11513018968507e-19	1.18138389432747e-17	AST-PWY	L-arginine degradation II (AST pathway) // L-arginine succinyltransferase pathway // AST pathway // ammonia-producing L-arginine catabolic pathway // L-arginine catabolism	Degradation/utilization/assimilation						
20	CENTFERM-PWY	Week_and_consortia	NS1_w5w6	1.36041290261592	0.118577010601386	85	85	9.28154801190354e-19	1.18138389432747e-17	CENTFERM-PWY	pyruvate fermentation to butanoate // central fermentation pathway // acetobutylicum fermentation // pyruvate fermentation to butyrate // pyruvic acid fermentation to butanoic acid	Generation of precursor metabolites and energy						
21	GLYCOLYSIS-TCA-GLYOX-BYPASS	Week_and_consortia	NS1_w5w6	1.47025360820293	0.128120204846134	85	85	9.29613556192108e-19	1.18138389432747e-17	GLYCOLYSIS-TCA-GLYOX-BYPASS	superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass	Superpathways	Generation of precursor metabolites and energy					
22	ORNARGDEG-PWY	Week_and_consortia	NS1_w5w6	1.51328383782219	0.131854237762818	85	85	9.1679197941187e-19	1.18138389432747e-17	ORNARGDEG-PWY	superpathway of L-arginine and L-ornithine degradation	Degradation/utilization/assimilation	Superpathways					
23	PWY-6590	Week_and_consortia	NS1_w5w6	1.3374322372213	0.11645199413193	85	85	8.77869630666504e-19	1.18138389432747e-17	PWY-6590	superpathway of <i>Clostridium acetobutylicum</i> acidogenic fermentation // acetobutylicum acidogenic fermentation	Superpathways	Generation of precursor metabolites and energy					
24	PWY0-1338	Week_and_consortia	NS1_w5w6	1.4096150179134	0.123482373756107	85	85	1.2155269223782e-18	1.4829428453014e-17	PWY0-1338	polymyxin resistance // L-Ara4N-modified lipid A biosynthesis // 4-amino-4-deoxy-L-arabinose-modified lipid A biosynthesis	Detoxification	Glycan pathways		Biosynthesis	Cell structure biosynthesis		
25	GLUCUROCAT-PWY	Week_and_consortia	NS1_w5w6	0.430186763683208	0.0377464568840535	85	85	1.28958042218216e-18	1.48506332775103e-17	GLUCUROCAT-PWY	superpathway of &beta;-D-glucuronides degradation (to pyruvate) // D-glucuronate catabolism // D-glucuronate degradation // glucuronic acid degradation // glucuronate degradation // &beta;-D-glucuronide degradation	Degradation/utilization/assimilation	Degradation/utilization/assimilation	Carbohydrate degradation	Superpathways			
26	PWY-6629	Week_and_consortia	NS1_w5w6	1.43687033232672	0.126079152864873	85	85	1.3146462245664799e-18	1.48506332775103e-17	PWY-6629	superpathway of L-tryptophan biosynthesis	Superpathways	Biosynthesis	Amino acid biosynthesis				
27	KDO-NAGLIPASYN-PWY	Week_and_consortia	NS1_w5w6	1.35450200466077	0.118976770029496	85	85	1.3775604542177198e-18	1.50055692334431e-17	KDO-NAGLIPASYN-PWY	superpathway of (Kdo)<SUB>2</SUB>-lipid A biosynthesis (<i>E. coli</i>)	Superpathways	Glycan pathways		Biosynthesis	Cell structure biosynthesis	Biosynthesis	Fatty acid and lipid biosynthesis
28	METHGLYUT-PWY	Week_and_consortia	NS1_w5w6	1.51725181063451	0.133538710122013	85	85	1.5218912130675899e-18	1.60060972408833e-17	METHGLYUT-PWY	superpathway of methylglyoxal degradation	Degradation/utilization/assimilation	Superpathways					
29	X3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	Week_and_consortia	NS1_w5w6	1.30843771754094	0.115366856935311	85	85	1.6715059228191098e-18	1.64454614987041e-17									
30	P105-PWY	Week_and_consortia	NS1_w5w6	1.42530796998564	0.125915271069682	85	85	1.6556233353568699e-18	1.64454614987041e-17	P105-PWY	TCA cycle IV (2-oxoglutarate decarboxylase) // citric acid cycle // tricarboxylic acid cycle // Szent-Gyorgyi-Krebs cycle // Krebs cycle	Generation of precursor metabolites and energy						
31	PWY0-1277	Week_and_consortia	NS1_w5w6	1.17918079085831	0.104836271060403	85	85	2.5508310648428e-18	2.43126085867829e-17	PWY0-1277	3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation // 3-phenylpropionate and 3-(3-hydroxyphenyl)propionate degradation	Degradation/utilization/assimilation	Superpathways					
32	DTDPRHAMSYN-PWY	Week_and_consortia	NS1_w5w6	-0.0790895948948029	0.0070831148446032	85	85	3.7871697498724594e-18	3.39731404032676e-17	DTDPRHAMSYN-PWY	dTDP-L-rhamnose biosynthesis	Biosynthesis						
33	KETOGLUCONMET-PWY	Week_and_consortia	NS1_w5w6	1.50339843372609	0.134943423444004	85	85	3.69301646461404e-18	3.39731404032676e-17	KETOGLUCONMET-PWY	ketogluconate metabolism	Degradation/utilization/assimilation	Superpathways					
34	ECASYN-PWY	Week_and_consortia	NS1_w5w6	1.28026510178537	0.115535980667942	85	85	5.494709158138169e-18	4.56350579648408e-17	ECASYN-PWY	enterobacterial common antigen biosynthesis // ECA biosynthesis	Glycan pathways	Biosynthesis	Carboxylic acid biosynthesis				
35	GLYCOL-GLYOXDEG-PWY	Week_and_consortia	NS1_w5w6	1.39858674220495	0.12619806176356	85	85	5.35757708411813e-18	4.56350579648408e-17	GLYCOL-GLYOXDEG-PWY	superpathway of glycol metabolism and degradation	Degradation/utilization/assimilation	Superpathways					
36	ORNDEG-PWY	Week_and_consortia	NS1_w5w6	1.48463696794191	0.134084303635067	85	85	5.53605621212823e-18	4.56350579648408e-17	ORNDEG-PWY	superpathway of ornithine degradation	Degradation/utilization/assimilation	Superpathways					
37	ENTBACSYN-PWY	Week_and_consortia	NS1_w5w6	1.27200373736513	0.118094975670466	85	85	2.17403239858622e-17	1.7449470567599899e-16	ENTBACSYN-PWY	enterobactin biosynthesis	Superpathways	Biosynthesis	Secondary metabolite biosynthesis				
38	X1CMET2-PWY	Week_and_consortia	NS1_w5w6	-0.0530871915630398	0.004947634905907	85	85	2.3646872640899e-17	1.8493067065318399e-16									
39	PWY-7373	Week_and_consortia	NS1_w5w6	-1.56742479414107	0.146619992787022	85	85	3.18578968051788e-17	2.42916463139488e-16	PWY-7373	superpathway of demethylmenaquinol-6 biosynthesis II // superpathway of demethylmenaquinone-6 biosynthesis II	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
40	PWY-7090	Week_and_consortia	NS1_w5w6	-0.914459442381152	0.089234161210968	85	85	2.36920176880075e-16	1.7624549743517801e-15	PWY-7090	UDP-2,3-diacetamido-2,3-dideoxy-&alpha;-D-mannuronate biosynthesis // UDP-ManNAc(3NAc)A biosynthesis // Wbp pathway	Biosynthesis						
41	PWY-6891	Week_and_consortia	NS1_w5w6	1.02028171906011	0.0997934481152802	85	85	2.54809907047955e-16	1.8504052773720603e-15	PWY-6891	thiazole component of thiamine diphosphate biosynthesis II // 2-(2-carboxy-4-methylthiazol-5-yl)ethyl phosphate biosynthesis	Biosynthesis						
42	PWY-6895	Week_and_consortia	NS1_w5w6	0.806395070881546	0.0795645465412392	85	85	3.54591221585854e-16	2.5151237810159403e-15	PWY-6895	superpathway of thiamine diphosphate biosynthesis II // superpathway of thiamine diphosphate biosynthesis (Bacillus) // superpathway of vitamin B<sub>1</sub> biosynthesis (Bacillus)	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
43	GALACT-GLUCUROCAT-PWY	Week_and_consortia	NS1_w5w6	0.318144733923107	0.031507427043334	85	85	4.55616395301698e-16	3.1582500128867702e-15	GALACT-GLUCUROCAT-PWY	superpathway of hexuronide and hexuronate degradation // galacturonate and glucuronate catabolism // superpathway of galacturonate and glucuronate degradation	Superpathways						
44	PWY0-845	Week_and_consortia	NS1_w5w6	0.145285196857078	0.0147659227995078	85	85	1.50101174015149e-15	1.01735240165823e-14	PWY0-845	superpathway of pyridoxal 5'-phosphate biosynthesis and salvage // vitamin B<sub>6</sub> biosynthesis and salvage	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
45	PWY-6396	Week_and_consortia	NS1_w5w6	0.802266681277591	0.0826527327094966	85	85	2.71558997405677e-15	1.80055422192895e-14	PWY-6396	superpathway of 2,3-butanediol biosynthesis (from pyruvate) // butylene glycol fermentation // butanediol fermentation	Superpathways	Biosynthesis	Other biosynthesis				
46	PWY-5420	Week_and_consortia	NS1_w5w6	0.831943146114756	0.0859770576442494	85	85	2.9033886738490203e-15	1.8841139266467e-14	PWY-5420	catechol degradation II (<I>meta</I>-cleavage pathway) // 4-oxalocrotonate pathway	Degradation/utilization/assimilation	Superpathways					
47	REDCITCYC	Week_and_consortia	NS1_w5w6	0.579434424373389	0.0598309315382016	85	85	3.0985724119615304e-15	1.96888455343389e-14	REDCITCYC	TCA cycle VI (Helicobacter) // Krebs cycle // tricarboxylic acid cycle // TCA cycle // citric acid cycle	Generation of precursor metabolites and energy						
48	PWY-5855	Week_and_consortia	NS1_w5w6	-0.372812724431433	0.0388101416050803	85	85	4.00992621133395e-15	2.35197595087857e-14	PWY-5855	ubiquinol-7 biosynthesis (early decarboxylation) // ubiquinone-7 biosynthesis (prokaryotic) // ubiquinol-7 biosynthesis (prokaryotic)	Biosynthesis						
49	PWY-5856	Week_and_consortia	NS1_w5w6	-0.372812724431433	0.0388101416050803	85	85	4.00992621133395e-15	2.35197595087857e-14	PWY-5856	ubiquinol-9 biosynthesis (early decarboxylation) // Q9 biosynthesis // ubiquinone-9 biosynthesis (prokaryotic) // ubiquinol-9 biosynthesis (prokaryotic)	Biosynthesis						
50	PWY-5857	Week_and_consortia	NS1_w5w6	-0.372812724431433	0.0388101416050803	85	85	4.00992621133395e-15	2.35197595087857e-14	PWY-5857	ubiquinol-10 biosynthesis (early decarboxylation) // Q10 biosynthesis // ubiquinone-10 biosynthesis (prokaryotic) // ubiquinol-10 biosynthesis (prokaryotic)	Biosynthesis						
51	PWY-6708	Week_and_consortia	NS1_w5w6	-0.372812724431433	0.0388101416050803	85	85	4.00992621133395e-15	2.35197595087857e-14	PWY-6708	ubiquinol-8 biosynthesis (early decarboxylation) // ubiquinone-8 biosynthesis (prokaryotic) // ubiquinol-8 biosynthesis (prokaryotic)	Biosynthesis						
52	PWY-6628	Week_and_consortia	NS1_w5w6	1.05287873757151	0.109803295640321	85	85	4.34165764959815e-15	2.4708746889028e-14	PWY-6628	superpathway of L-phenylalanine biosynthesis	Superpathways	Biosynthesis	Amino acid biosynthesis				
53	PWY-6630	Week_and_consortia	NS1_w5w6	1.05242299917371	0.109774629188304	85	85	4.37466338363119e-15	2.4708746889028e-14	PWY-6630	superpathway of L-tyrosine biosynthesis	Superpathways	Biosynthesis	Amino acid biosynthesis				
54	UBISYN-PWY	Week_and_consortia	NS1_w5w6	-0.373664241684426	0.0390938505768673	85	85	4.998334663727271e-15	2.77180376806694e-14	UBISYN-PWY	superpathway of ubiquinol-8 biosynthesis (early decarboxylation) // superpathway of ubiquinone-8 biosynthesis (prokaryotic) // superpathway of ubiquinol-8 biosynthesis (prokaryotic)	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
55	PWY-5419	Week_and_consortia	NS1_w5w6	0.962821796555416	0.101856535533643	85	85	8.11660037470197e-15	4.42064841836447e-14	PWY-5419	catechol degradation to 2-hydroxypentadienoate II // catechol degradation, <I>meta</I>-cleavage	Degradation/utilization/assimilation						
56	PWY0-1415	Week_and_consortia	NS1_w5w6	0.99382298632762	0.107299098699649	85	85	1.9512641825608102e-14	1.04409750119482e-13	PWY0-1415	superpathway of heme <i>b</i> biosynthesis from uroporphyrinogen-III	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis	Biosynthesis	Tetrapyrrole biosynthesis		
57	PWY-5920	Week_and_consortia	NS1_w5w6	0.968220831250867	0.106277093974582	85	85	3.92710651499119e-14	2.06511635702123e-13	PWY-5920	superpathway of heme <i>b</i> biosynthesis from glycine	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis	Biosynthesis	Tetrapyrrole biosynthesis		
58	POLYAMINSYN3-PWY	Week_and_consortia	NS1_w5w6	0.683308124620124	0.075556907715541	85	85	5.3406865333643203e-14	2.76086337741715e-13	POLYAMINSYN3-PWY	superpathway of polyamine biosynthesis II // polyamn	Superpathways	Biosynthesis	Amide, amidine, amine, and polyamine biosynthesis				
59	PWY-6151	Week_and_consortia	NS1_w5w6	0.178789677529	0.0199557462112269	85	85	7.87678860482597e-14	4.0040342074532e-13	PWY-6151	<i>S</i>-adenosyl-L-methionine salvage I // SAM cycle // activated methyl cycle // AMC // <i>S</i>-adenosyl-L-methionine cycle I	Biosynthesis						
60	POLYAMSYN-PWY	Week_and_consortia	NS1_w5w6	0.508687817077365	0.0593109560169675	85	85	4.84187742508541e-13	2.4209387125427097e-12	POLYAMSYN-PWY	superpathway of polyamine biosynthesis I // spermidine biosynthesis // putrescine biosynthesis // polyamine biosynthesis I // aminopropylcadaverine biosynthesis	Superpathways	Biosynthesis	Amide, amidine, amine, and polyamine biosynthesis				
61	ARG-POLYAMINE-SYN	Week_and_consortia	NS1_w5w6	0.4589647975212	0.0542614276405993	85	85	8.34137775469469e-13	4.10341970190626e-12									
62	PWY-7456	Week_and_consortia	NS1_w5w6	0.228670645672363	0.027430469819384	85	85	1.45799397863102e-12	7.058542277499399e-12	PWY-7456	&beta;-(1,4)-mannan degradation // plant mannan degradation	Degradation/utilization/assimilation	Degradation/utilization/assimilation	Carbohydrate degradation	Glycan pathways			
63	P23-PWY	Week_and_consortia	NS1_w5w6	0.866496278442213	0.10427273988747	85	85	1.6537084016955998e-12	7.880954101830599e-12	P23-PWY	reductive TCA cycle I // reductive tricarboxylic acid cycle // reductive tricarboxylic acid pathway // reductive citric acid cycle // reverse citric acid cycle // carbon fixation // CO<SUB>2</SUB> fixation // reductive carboxylic acid cycle	Degradation/utilization/assimilation						
64	HEXITOLDEGSUPER-PWY	Week_and_consortia	NS1_w5w6	0.463014133949388	0.05596548908207	85	85	1.85609014836001e-12	8.7093460807662e-12	HEXITOLDEGSUPER-PWY	superpathway of hexitol degradation (bacteria)	Degradation/utilization/assimilation	Degradation/utilization/assimilation	Carbohydrate degradation	Superpathways			
65	PWY-621	Week_and_consortia	NS1_w5w6	-0.31705454018492	0.0384310554770476	85	85	2.19696286900123e-12	1.0152631440081399e-11	PWY-621	sucrose degradation III (sucrose invertase) // sucrose mobilization	Degradation/utilization/assimilation						
66	PWY-5177	Week_and_consortia	NS1_w5w6	0.602899123391061	0.0739636763021648	85	85	3.250002795139e-12	1.4794788843543198e-11	PWY-5177	glutaryl-CoA degradation	Degradation/utilization/assimilation						
67	FUC-RHAMCAT-PWY	Week_and_consortia	NS1_w5w6	-0.267110119495594	0.0333407134641038	85	85	6.1713653387344e-12	2.7680388651676396e-11	FUC-RHAMCAT-PWY	superpathway of fucose and rhamnose degradation // fucose and rhamnose catabolism	Superpathways						
68	PWY-6823	Week_and_consortia	NS1_w5w6	0.957863107018302	0.11970928545279	85	85	6.4594627649183296e-12	2.8552697728986797e-11	PWY-6823	molybdopterin biosynthesis	Biosynthesis						
69	PWY-5509	Week_and_consortia	NS1_w5w6	0.151209538431222	0.018983893639491	85	85	7.633144567293579e-12	3.3258701328922e-11	PWY-5509	adenosylcobalamin biosynthesis from adenosylcobinamide-GDP I	Biosynthesis						
70	PWY-6269	Week_and_consortia	NS1_w5w6	0.154724241261062	0.0194479213027734	85	85	7.96632179800636e-12	3.4221523216787895e-11	PWY-6269	superpathway of adenosylcobalamin salvage from cobinamide II	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
71	PWY-4984	Week_and_consortia	NS1_w5w6	-0.444240875781664	0.0574722433044532	85	85	2.2413620764112397e-11	9.494658795908739e-11	PWY-4984	urea cycle // Krebs ornithine cycle // Krebs-Henseleit cycle	Degradation/utilization/assimilation						
72	GLUCARDEG-PWY	Week_and_consortia	NS1_w5w6	0.509552125378905	0.066054429505583	85	85	2.5265592734710798e-11	1.05561723069682e-10	GLUCARDEG-PWY	<i>D</i>-glucarate degradation I // <i>D</i>-glucarate catabolism	Degradation/utilization/assimilation						
73	HEMESYN2-PWY	Week_and_consortia	NS1_w5w6	0.946916013810317	0.125573496846841	85	85	5.3025138629371e-11	2.18549557864299e-10	HEMESYN2-PWY	heme <i>b</i> biosynthesis II (oxygen-independent)	Biosynthesis	Biosynthesis	Tetrapyrrole biosynthesis				
74	PWY-7228	Week_and_consortia	NS1_w5w6	-0.201909063981494	0.0268547651786459	85	85	5.86523468985995e-11	2.38519544054305e-10	PWY-7228	superpathway of guanosine nucleotides <i>de novo</i> biosynthesis I	Superpathways	Biosynthesis	Nucleoside and nucleotide biosynthesis				
75	PWY0-1479	Week_and_consortia	NS1_w5w6	0.850921532387332	0.114201963483783	85	85	7.971841476341309e-11	3.19922585563697e-10	PWY0-1479	tRNA processing	Macromolecule modification						
76	PWY-7196	Week_and_consortia	NS1_w5w6	-0.154722835986567	0.0209282839287602	85	85	1.03729828518365e-10	4.1087789218313503e-10	PWY-7196	superpathway of pyrimidine ribonucleosides salvage	Superpathways	Biosynthesis	Nucleoside and nucleotide biosynthesis				
77	FUCCAT-PWY	Week_and_consortia	NS1_w5w6	-0.210182938377851	0.0284193598130822	85	85	1.0750415987376401e-10	4.20368830275616e-10	FUCCAT-PWY	L-fucose degradation I // L-fucose catabolism	Degradation/utilization/assimilation						
78	ANAGLYCOLYSIS-PWY	Week_and_consortia	NS1_w5w6	0.070168303029006	0.0095332719202284	85	85	1.24814616978483e-10	4.81879217448573e-10	ANAGLYCOLYSIS-PWY	glycolysis III (from glucose) // anaerobic glycolysis // Embden-Meyerhof-Parnas pathway // EMP pathway // glycolysis III (glucokinase)	Generation of precursor metabolites and energy						
79	PWY-6125	Week_and_consortia	NS1_w5w6	-0.231457375714152	0.0315938862590675	85	85	1.4051285835566e-10	5.35705272480954e-10	PWY-6125	superpathway of guanosine nucleotides <i>de novo</i> biosynthesis II	Superpathways	Biosynthesis	Nucleoside and nucleotide biosynthesis				
80	PWY-7111	Week_and_consortia	NS1_w5w6	-0.045934062887342	0.0063674378634729	85	85	2.33265310912036e-10	8.783446892366801e-10	PWY-7111	pyruvate fermentation to isobutanol (engineered) // isobutanol biosynthesis // pyruvic acid fermentation to isobutanol (engineered)	Generation of precursor metabolites and energy						
81	PWY-7229	Week_and_consortia	NS1_w5w6	-0.143067847776149	0.0198414720137853	85	85	2.36824312685502e-10	8.808709191351e-10	PWY-7229	superpathway of adenosine nucleotides <i>de novo</i> biosynthesis I (from IMP and L-aspartate)	Superpathways	Biosynthesis	Nucleoside and nucleotide biosynthesis				
82	PWY-841	Week_and_consortia	NS1_w5w6	-0.136071659220226	0.0189276211921464	85	85	2.60945265761253e-10	9.58895253700988e-10	PWY-841	superpathway of purine nucleotides <i>de novo</i> biosynthesis I // purine biosynthesis 2	Superpathways	Biosynthesis	Nucleoside and nucleotide biosynthesis				
83	PWY-7197	Week_and_consortia	NS1_w5w6	-0.298302213553472	0.0420067356275145	85	85	3.87501045513814e-10	1.4069978438299202e-09	PWY-7197	pyrimidine deoxyribonucleotide phosphorylation	Metabolic clusters	Biosynthesis	Nucleoside and nucleotide biosynthesis				
84	PWY-6126	Week_and_consortia	NS1_w5w6	-0.193497385271279	0.0273271087756441	85	85	4.2495542366824603e-10	1.52484004963312e-09	PWY-6126	superpathway of adenosine nucleotides <i>de novo</i> biosynthesis II (from IMP and L-aspartate)	Superpathways	Biosynthesis	Nucleoside and nucleotide biosynthesis				
85	PWY-7220	Week_and_consortia	NS1_w5w6	-0.287786826121629	0.0407502284513397	85	85	4.6196139675761103e-10	1.6195198392077201e-09	PWY-7220	adenosine deoxyribonucleotides <i>de novo</i> biosynthesis II	Biosynthesis						
86	PWY-7222	Week_and_consortia	NS1_w5w6	-0.287786826121629	0.0407502284513397	85	85	4.6196139675761103e-10	1.6195198392077201e-09	PWY-7222	guanosine deoxyribonucleotides <i>de novo</i> biosynthesis II	Biosynthesis						
87	PWY0-862	Week_and_consortia	NS1_w5w6	-0.326561140930469	0.0463370537189809	85	85	4.93502802414888e-10	1.7104358492788702e-09	PWY0-862	(5Z)-dodecenoate biosynthesis I // (5Z)-dodec-5-enoate biosynthesis I // <i>cis</i>-dodecenoate biosynthesis I	Biosynthesis						
88	PWY0-162	Week_and_consortia	NS1_w5w6	-0.160364869675947	0.0228091524737199	85	85	5.32163146404196e-10	1.8237051646435902e-09	PWY0-162	superpathway of pyrimidine ribonucleotides <i>de novo</i> biosynthesis // pyrimidine biosynthesis	Superpathways	Biosynthesis	Nucleoside and nucleotide biosynthesis				
89	ILEUSYN-PWY	Week_and_consortia	NS1_w5w6	-0.0435172744277065	0.0062056494814997	85	85	5.7746607099372e-10	1.9354632049789503e-09	ILEUSYN-PWY	L-isoleucine biosynthesis I (from threonine)	Biosynthesis						
90	VALSYN-PWY	Week_and_consortia	NS1_w5w6	-0.0435172744277065	0.0062056494814997	85	85	5.7746607099372e-10	1.9354632049789503e-09	VALSYN-PWY	L-valine biosynthesis	Biosynthesis						
91	PWY-7664	Week_and_consortia	NS1_w5w6	-0.30886971391395	0.0443326934834996	85	85	7.07988565319183e-10	2.3471360045907703e-09	PWY-7664	oleate biosynthesis IV (anaerobic) // <i>cis</i>-7-hexadecenoate biosynthesis // <i>cis</i>-9-octadecenoate biosynthesis // (7<i>Z</i>)-hexadec-7-enoate biosynthesis // (9<i>Z</i>)-octadec-9-enoate biosynthesis // (7<i>Z</i>)-hexadecenoate biosynthesis // (9<i>Z</i>)-octadecenoate biosynthesis	Biosynthesis						
92	UDPNAGSYN-PWY	Week_and_consortia	NS1_w5w6	0.378683147220537	0.0545973498664409	85	85	8.14034944062641e-10	2.66968449396888e-09	UDPNAGSYN-PWY	UDP-<i>N</i>-acetyl-D-glucosamine biosynthesis I // UDP-<i>N</i>-acetyl-D-glucosamine biosynthesis	Biosynthesis						
93	PWYG-321	Week_and_consortia	NS1_w5w6	-0.305445295994748	0.0440967598192539	85	85	8.48330701665599e-10	2.75256238306391e-09	PWYG-321	mycolate biosynthesis	Biosynthesis						
94	PWY-6282	Week_and_consortia	NS1_w5w6	-0.327960093494833	0.0473903700650638	85	85	8.72630006689048e-10	2.8016016004227303e-09	PWY-6282	palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate) // palmitoleic acid biosynthesis I // palmitoleate biosynthesis (anaerobic)	Biosynthesis						
95	PWY-5659	Week_and_consortia	NS1_w5w6	0.0488343815109349	0.00714154180065	85	85	1.26061292304563e-09	4.00507230759289e-09	PWY-5659	GDP-mannose biosynthesis	Biosynthesis						
