Pathways	Object ID	Names	Enzymes of pathway	Reactions of pathway	Ontology - pathway type	Ontology -  all instances of class
PWY-7796	PWY-7796	pentose phosphate pathway (oxidative branch) II	MONOMER-19906	R10-RXN // R12-RXN	Energy-Metabolism	
PWY-8249	PWY-8249	xanthommatin biosynthesis	MONOMER-21639 // MONOMER-21640	XANTHOMMATIN-REDUCTASE-RXN // RXN-22278 // RXN-22274 // RXN-22275	Other-biosynthesis	
PWY-6831	PWY-6831	pyrrolnitrin biosynthesis	CPLX-8312 // MONOMER-16708 // MONOMER-16707 // CPLX-8311	RXN-11794 // RXN-11793 // RXN-11795 // RXN-10842	SECONDARY-METABOLITE-BIOSYNTHESIS	
PWY-7066	PWY-7066	glycyrrhetinate biosynthesis	MONOMER-16879 // MONOMER-17470	RXN-7570 // RXN-19713 // RXN-19712 // RXN-13496 // RXN-13494 // RXN-13493 // RXN-13491 // RXN-12683 // RXN-13489 // RXN-13492 // RXN-12682 // RXN-12681	SECONDARY-METABOLITE-BIOSYNTHESIS	
PWY-7394	PWY-7394	urate conversion to allantoin II	KP1_RS12640-MONOMER // MONOMER-18268 // KP1_RS12630-MONOMER // MONOMER-18267	RXN-11186 // 3.5.2.17-RXN // RXN-6201	AROMATIC-COMPOUNDS-DEGRADATION	
PWY-8452	PWY-8452	L-cysteine degradation IV	CPLX0-248 // HS01304-MONOMER // CPLX-8668	RXN-12588	Amino-Acid-Degradation	
PWY0-162	PWY0-162	superpathway of pyrimidine ribonucleotides <i>de novo</i> biosynthesis // pyrimidine biosynthesis	CARBPSYN-CPLX // AT3G20330-MONOMER // ASPCARBTRANS-CPLX // CPLX-6703 // DIHYDROOROT-CPLX // OROPRIBTRANS-CPLX // AT3G54470-MONOMER // OROTPDECARB-CPLX // AT5G23300-MONOMER // DIHYDROOROTOX-MONOMER // HS08663-MONOMER // AT5G26667-MONOMER // UMPKI-CPLX // CPLX66-1052 // CPLX-8615 // NUCLEOSIDE-DIP-KIN-CPLX // ADENYL-KIN-MONOMER // HS10382-MONOMER // HS00585-MONOMER // CTPSYN-CPLX	CTPSYN-RXN // UDPKIN-RXN // RXN-12002 // DIHYDROOROTATE-DEHYDROGENASE-RXN // OROTPDECARB-RXN // OROPRIBTRANS-RXN // DIHYDROOROT-RXN // ASPCARBTRANS-RXN // CARBPSYN-RXN	Super-Pathways // Nucleotide-Biosynthesis	
PWY-5982	PWY-5982	sulfoacetaldehyde degradation II	CPLX-7633	RXN-9592	Noncarbon-Nutrients	
PWY-8104	PWY-8104	yangonin biosynthesis	CPLX-9450 // MONOMER-20979	4-COUMARATE--COA-LIGASE-RXN // RXN-21009 // RXN-21008 // RXN-21007	AROMATIC-COMPOUNDS-BIOSYN	
SER-GLYSYN-PWY	SER-GLYSYN-PWY	superpathway of L-serine and glycine biosynthesis I	CPLX66-348 // PSERTRANSAM-CPLX // CPLX66-347 // PGLYCDEHYDROG-CPLX // CPLX66-349 // ALKAPHOSPHA-CPLX // APHA-CPLX // PSERPHOSPHA-MONOMER // CPLX66-330 // CPLX66-329 // GLYOHMETRANS-CPLX	GLYOHMETRANS-RXN // RXN0-5114 // PGLYCDEHYDROG-RXN // PSERTRANSAM-RXN	Super-Pathways // Amino-Acid-Biosynthesis	
PWY-7375	PWY-7375	mRNA capping I	G3O-30626-MONOMER // G3O-29167-MONOMER // HS02296-MONOMER // G3O-34116-MONOMER // HS03479-MONOMER	RXN-21860 // MRNA-GUANINE-N7--METHYLTRANSFERASE-RXN // MRNA-GUANYLYLTRANSFERASE-RXN	Nucleic-Acid-Processing	
PWY-7892	PWY-7892	tRNA-uridine<sup>34</sup> modifications (<i>E. coli</i>)	G7199-MONOMER // EG11344-MONOMER // CPLX-3942 // EG12216-MONOMER // CPLX0-7609 // EG11768-MONOMER // EG12876-MONOMER // CPLX0-248	RXN-22700 // RXN-22699 // RXN-20757 // RXN-20756 // RXN-20755 // RXN-18710 // RXN-18709 // RXN-18708 // RXN0-2023 // RXN0-5144 // RXN0-7081	Nucleic-Acid-Processing	
PWY-6523	PWY-6523	nitrite-dependent anaerobic methane oxidation // intra-aerobic nitrite reduction // N-DAMO		METHANE-MONOOXYGENASE-RXN // NITRITE-REDUCTASE-CYTOCHROME-RXN // RXN-11489	C1-COMPOUNDS // Noncarbon-Nutrients	
PWY-6173	PWY-6173	histamine biosynthesis	CPLX-7792 // CPLX-7793 // CPLX-7818 // CPLX66-427	HISTIDINE-DECARBOXYLASE-RXN	Polyamine-Biosynthesis	
PWY-5632	PWY-5632	cephalosporin C biosynthesis	MONOMER-13419	2.3.1.175-RXN	SECONDARY-METABOLITE-BIOSYNTHESIS	
PWY-8112	PWY-8112	factor 420 biosynthesis I (archaea) // F420 biosynthesis I // coenzyme F420 biosynthesis I	CPLX-621 // MONOMER-12179 // MONOMER-12178 // CPLX-7095 // CPLX-7783	RXN-21088 // RXN-21089 // RXN-19230 // RXN-19229 // 1.5.99.9-RXN	Cofactor-Biosynthesis	
PWY-6224	PWY-6224	salicylate degradation II	CPLX-7830	RXN-10446	AROMATIC-COMPOUNDS-DEGRADATION	
PWY-7682	PWY-7682	arabidopyrone biosynthesis	MONOMER-19383 // MONOMER-19384	RXN-16817 // RXN-16816 // RXN-16815 // RXN-16814 // RXN-16813 // RXN-16812 // RXN-16811 // RXN-16810 // RXN-16808 // RXN-16807 // RXN-16806	AROMATIC-COMPOUNDS-BIOSYN	
PWY-6167	PWY-6167	flavin biosynthesis II (archaea)	MONOMER-14596 // CPLX-7969 // CPLX-7773 // CPLX-7777 // CPLX-7776 // MONOMER-13864 // CPLX-8283 // CPLX-7775	DIOHBUTANONEPSYN-RXN // FADSYN-RXN // RXN-9296 // RIBOFLAVIN-SYN-RXN // LUMAZINESYN-RXN // RXN-10055 // RXN-10056 // RXN-10057 // RXN-10058 // RIBOPHOSPHAT-RXN	Cofactor-Biosynthesis	
PWY-7033	PWY-7033	alkane biosynthesis II	MONOMER-17305 // MONOMER-17304 // MONOMER-17303 // MONOMER-17307	RXN-13281 // RXN-13273 // RXN-7904	Hydrocarbon-Biosynthesis	
PWY-5391	PWY-5391	syringetin biosynthesis	MONOMER-12684 // MONOMER-12072 // MONOMER-12022	RXN-13718 // RXN-525 // RXN-8452 // RXN-8451 // RXN-8450	AROMATIC-COMPOUNDS-BIOSYN	
PWY-5434	PWY-5434	(3<i>E</i>)-4,8-dimethylnona-1,3,7-triene biosynthesis I // nerolidol biosynthesis // 4,8-dimethyl-1,3(<i>E</i>),7-nonatriene biosynthesis // DMNT biosynthesis	MONOMER-12827 // MONOMER-12826 // AT3G25180-MONOMER	RXN-11911 // RXN-8616 // RXN-11575 // RXN-8619	SECONDARY-METABOLITE-BIOSYNTHESIS	
PWY0-1061	PWY0-1061	superpathway of L-alanine biosynthesis	VALINE-PYRUVATE-AMINOTRANSFER-MONOMER // CPLX0-248 // CPLX0-7887 // CPLX0-7888	ALANINE-AMINOTRANSFERASE-RXN // RXN-12588 // VALINE-PYRUVATE-AMINOTRANSFER-RXN	Super-Pathways // Amino-Acid-Biosynthesis	
FLUORENE-DEG-9-ONE-PWY	FLUORENE-DEG-9-ONE-PWY	fluorene degradation I // fluorene degradation <I>via</I> 9-fluorenone	MONOMER-3092 // CPLX-2744	RXN-19492 // RXN-7282 // RXN-2506 // RXN-2505 // RXN-2502 // RXN-2501 // 9-FLUORENOL-DEHYDROGENASE-RXN // FLUORENE-OXYGENASE-RXN	AROMATIC-COMPOUNDS-DEGRADATION	
PWY-6742	PWY-6742	methane oxidation to methanol II // methanotrophy	CPLX-3242	RXN-12219	C1-COMPOUNDS	
PWY-6852	PWY-6852	senecionine N-oxide biosynthesis	MONOMER-16767 // MONOMER-16771 // MONOMER-16772	1.14.13.101-RXN	SECONDARY-METABOLITE-BIOSYNTHESIS	
PWY-8197	PWY-8197	<i>Salmonella enterica</i> serotype O:9,46 O antigen biosynthesis // group D2 <i>Salmonella</i> O antigen biosynthesis	MONOMER-21400 // MONOMER-21399 // MONOMER-21401 // MONOMER-21413 // MONOMER-21438 // CPLX-9614	RXN-22034 // TRANS-RXN-434 // RXN-21853 // RXN-21852 // 2.7.8.6-RXN // RXN-21844	Glycan-Pathways // Cell-Structure-Biosynthesis // Carbohydrates-Biosynthesis	
PWY-5348	PWY-5348	kaempferol triglucoside biosynthesis	MONOMER-12515 // MONOMER-12516 // MONOMER-12519 // MONOMER-12514	RXN1F-461 // RXN-8291 // RXN-8290 // RXN-8289	AROMATIC-COMPOUNDS-BIOSYN // Other-biosynthesis	
PWY-6032	PWY-6032	digitoxigenin biosynthesis // cardenolide biosynthesis	MONOMER-14269 // MONOMER-14295 // MONOMER-14261 // MONOMER-20976 // MONOMER-20975	RXN-20962 // RXN-20960 // RXN-20958 // RXN-20957 // RXN-20956 // RXN-20955 // 1.1.1.277-RXN // RXN-9726 // 1.1.1.278-RXN // PROGESTERONE-5-ALPHA-REDUCTASE-RXN	Lipid-Biosynthesis	
PWY-7619	PWY-7619	juniperonate biosynthesis // 5,11,14,17-icosatetraenoic acid biosynthesis // 5,11,14,17-icosatetraenoate biosynthesis // juniperonic acid biosynthesis	MONOMER-15859 // MONOMER-15860	RXN-12997 // RXN-13001 // RXN-12994 // RXN-13441 // RXN-11678	Lipid-Biosynthesis	
PWY-6334	PWY-6334	L-dopa degradation I (mammalian) // dihydroxy-L-phenylalanine degradation	MONOMER-15100 // MONOMER-15111	RXN-10877 // RXN-10872 // RXN-10871 // RXN-10870	Amino-Acid-Degradation	
PWY-81	PWY-81	toluene degradation to benzoyl-CoA (anaerobic) // toluene oxidation (anaerobic)	CPLX-745 // CPLX-744 // CPLX-743 // CPLX-724 // CPLX-9308 // CPLX-746 // CPLX-747	RXN-904 // RXN-905 // RXN-863 // RXN-864 // RXN-865 // RXN-902	AROMATIC-COMPOUNDS-DEGRADATION	
PWY-7245	PWY-7245	superpathway of NAD/NADP - NADH/NADPH interconversion (yeast)	CPLX-8684 // YNL241C-MONOMER // CPLX-8683 // G3O-32837-MONOMER // G3O-29494-MONOMER	ALDEHYDE-DEHYDROGENASE-NADP+-RXN // RXN0-5330 // ALDHDEHYDROG-RXN // GLU6PDEHYDROG-RXN // NADH-KINASE-RXN // ISOCITDEH-RXN // RXN0-3962 // NAD-KIN-RXN	Super-Pathways // Cofactor-Biosynthesis	
PWY-7667	PWY-7667	apicidin biosynthesis	MONOMER-19323 // MONOMER-19324 // MONOMER-19325 // MONOMER-19322 // MONOMER-19321	RXN-16764 // RXN-16684 // RXN-16683 // RXN-16682 // RXN-16681 // RXN-16680 // RXN-16267 // RXN-16669 // RXN-16667 // RXN-16666	Other-biosynthesis // SECONDARY-METABOLITE-BIOSYNTHESIS	
PWY-8083	PWY-8083	domoic acid biosynthesis // domoate biosynthesis	MONOMER-20923 // MONOMER-20924 // MONOMER-20925	RXN-20904 // RXN-20903 // RXN-20902 // RXN-20872 // RXN-20871 // RXN-20869	SECONDARY-METABOLITE-BIOSYNTHESIS	
PWY-7982	PWY-7982	pinoresinol degradation	CPLX-9486	MALEYLACETATE-REDUCTASE-RXN // RXN-21349 // RXN-21348 // 1.2.1.67-RXN // RXN-19415 // RXN-19414 // RXN-19413 // RXN-19411 // RXN-19410 // RXN-19409	AROMATIC-COMPOUNDS-DEGRADATION	
PWY-8287	PWY-8287	carbofuran degradation II	CPLX-9650 // MONOMER-21733	RXN-22230 // RXN-22231 // RXN-22229	AROMATIC-COMPOUNDS-DEGRADATION	
PWY3DJ-11470	PWY3DJ-11470	sphingosine and sphingosine-1-phosphate metabolism // ceramide degradation	MGI:1316649-MONOMER // MGI:1861380-MONOMER // MGI:1261415-MONOMER // MGI:2135760-MONOMER // MGI:1914353-MONOMER // MGI:1859310-MONOMER // MGI:2181962-MONOMER // MGI:1277124-MONOMER // G3O-32806-MONOMER // CPLX66-396 // HS01061-MONOMER // YMR169C-MONOMER // YMR170C-MONOMER // MONOMER-13666 // MONOMER-13665 // CPLX66-81 // HS04703-MONOMER // HS06695-MONOMER // HS07766-MONOMER // HS01349-MONOMER // HS02532-MONOMER	RXN-9623 // RXN-16655 // RXN-14194 // RXN-19751 // RXN-16656 // CERAMIDASE-RXN // 2-HEXADECENAL-REDUCTASE-RXN // RXN3DJ-25 // RXN3DJ-11230 // RXN3DJ-11417	Fatty-Acid-and-Lipid-Degradation	
PWY-7426	PWY-7426	complex <i>N</i>-linked glycan biosynthesis (vertebrates)	HS05528-MONOMER // HS03629-MONOMER // HS11961-MONOMER // HS09725-MONOMER // HS01024-MONOMER // HS08564-MONOMER // HS00017-MONOMER // HS05168-MONOMER // HS07793-MONOMER // HS15606-MONOMER // HS00491-MONOMER // HS01519-MONOMER // HS04994-MONOMER // HS01118-MONOMER	RXN-19003 // RXN-19002 // RXN-19001 // 2.4.1.68-RXN // 2.4.1.155-RXN // 2.4.1.144-RXN // 2.4.1.145-RXN // 2.4.1.143-RXN // 3.2.1.114-RXN // 2.4.1.101-RXN	Protein-Modification // Glycan-Pathways // Carbohydrates-Biosynthesis	
PWY-3542	PWY-3542	choline biosynthesis II	MONOMER-8301 // MONOMER-8302	RXN-5641 // RXN-5763 // RXN-5762 // RXN-5761	Polyamine-Biosynthesis	
PWY-8319	PWY-8319	NiFe(CO)(CN)<sub>2</sub> cofactor biosynthesis // [NiFe]-hydrogenase cofactor biosynthesis	EG10486-MONOMER // EG11551-MONOMER // EG10487-MONOMER // HP_RS04240-MONOMER // EG10483-MONOMER // EG11802-MONOMER // G7414-MONOMER // HP_RS05520-MONOMER // CPLX0-7536 // HP_RS04400-MONOMER // EG10484-MONOMER	RXN-22957 // RXN-22956 // RXN-22655 // RXN-22650 // RXN-22649 // RXN-22648 // RXN-17943 // RXN0-6435 // RXN-22647 // RXN-22646	Cofactor-Biosynthesis	
PWY-6908	PWY-6908	thiamine diphosphate biosynthesis IV (eukaryotes) // thiamin diphosphate biosynthesis IV (eukaryotes) // vitamin B1 biosynthesis IV (eukaryotes) // thiamine diphosphate biosynthesis (plants)	AT1G22940-MONOMER // CPLX3O-9180 // AT4G29530-MONOMER // GQT-4007-MONOMER // AT1G02880-MONOMER // AT2G44750-MONOMER // CPLX3O-25	THIAMIN-PYROPHOSPHOKINASE-RXN // RXNQT-4191 // THI-P-SYN-RXN	Cofactor-Biosynthesis	
PWY-5490	PWY-5490	paraoxon degradation	MONOMER-20863 // MONOMER-3321	RXN-8746	AROMATIC-COMPOUNDS-DEGRADATION	
PANTO-PWY	PANTO-PWY	phosphopantothenate biosynthesis I // vitamin B<sub>5</sub> biosynthesis	CPLX-5642 // AT5G48840-MONOMER // YIL145C-MONOMER // PANTOATE-BETA-ALANINE-LIG-CPLX // MONOMER-18022 // CPLX0-7643 // 2-DEHYDROPANTOATE-REDUCT-MONOMER // AT2G46110-MONOMER // AT3G61530-MONOMER // MONOMER3O-90 // 3-METHYL-2-OXOBUT-OHCH3XFER-CPLX // AT1G60440-MONOMER // AT4G32180-MONOMER // MONOMER3O-268 // PANTOTHENATE-KIN-CPLX	PANTOTHENATE-KIN-RXN // 3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN // 2-DEHYDROPANTOATE-REDUCT-RXN // PANTOATE-BETA-ALANINE-LIG-RXN	Cofactor-Biosynthesis	
PWY-5996	PWY-5996	oleate biosynthesis II (animals and fungi)	MONOMER-14123 // YGL055W-MONOMER // HS02282-MONOMER // HS04631-MONOMER // HS01875-MONOMER // YJR019C-MONOMER // MONOMER-14105 // HS16863-MONOMER // HS04318-MONOMER	RXN-9666 // 1.14.19.1-RXN	Lipid-Biosynthesis	
PROPIONMET-PWY	PROPIONMET-PWY	propanoyl CoA degradation I // propionyl CoA degradation I // methylmalonyl pathway	CPLX-7347 // HS13124-MONOMER // MONOMER-19171 // CPLX-7348 // MONOMER-13591 // CPLX66-340 // CPLX0-7741 // CPLX-7543 // CPLX66-18	PROPIONYL-COA-CARBOXY-RXN // METHYLMALONYL-COA-MUT-RXN // METHYLMALONYL-COA-EPIM-RXN	CARBOXYLATES-DEG	
PWY-7589	PWY-7589	palmitoleate biosynthesis III (cyanobacteria) // palmitoleic acid biosynthesis III (cyanobacteria)	MONOMER-16973	RXN-16035 // RXN-16032	Lipid-Biosynthesis	
PWY18C3-14	PWY18C3-14	superpathway of glandular trichomes produced diterpenoids (tobacco)	MONOMER18C3-16 // MONOMER18C3-17 // MONOMER18C3-18 // MONOMER18C3-19 // MONOMER18C3-20 // MONOMER18C3-47 // MONOMER18C3-48 // MONOMER18C3-49	RXN-9454 // RXN18C3-50 // RXN-13770 // RXN-11772 // RXN18C3-23 // RXN18C3-22 // RXN18C3-21 // RXN18C3-20	Super-Pathways // SECONDARY-METABOLITE-BIOSYNTHESIS	
PWY-7560	PWY-7560	methylerythritol phosphate pathway II // nonmevalonate isopentenyl diphosphate biosynthesis // methylerythritol phosphate degradation // MEP degradation // deoxyxylulose phosphate pathway // DOXP pathway // Rohmer pathway // isopentenyl diphosphate biosynthesis -- mevalonate-independent // nonmevalonate isoprenoid pathway // MEP pathway	AT4G15560-MONOMER // MONOMER-16158 // AT5G62790-MONOMER // MONOMER-16159 // CPLX-8800 // AT1G63970-MONOMER // AT5G60600-MONOMER // AT4G34350-MONOMER-9581 // MONOMER-11959 // AT2G02500-MONOMER	IPPISOM-RXN // 2.7.7.60-RXN // 2.7.1.148-RXN // ISPH2-RXN // RXN0-884 // RXN0-882 // RXN0-302 // DXPREDISOM-RXN // DXS-RXN	SECONDARY-METABOLITE-BIOSYNTHESIS	
PWY-7140	PWY-7140	myricetin gentiobioside biosynthesis	MONOMER-17774 // MONOMER-17773 // MONOMER-17753 // MONOMER-17754	RXN-13823 // RXN-13822	AROMATIC-COMPOUNDS-BIOSYN	
PWY-7461	PWY-7461	hydroxycinnamate sugar acid ester biosynthesis	MONOMER-18562 // MONOMER-18563 // MONOMER-18564	RXN-10919 // RXN-15361 // 2.3.1.132-RXN // 2.3.1.131-RXN	AROMATIC-COMPOUNDS-BIOSYN	
PWY-321	PWY-321	cutin biosynthesis // cutin monomer biosynthesis	MONOMER-14297 // MONOMER-14299 // MONOMER-14298 // AT5G58860-MONOMER // AT1G72970-MONOMER // CPLX-7073 // MONOMER-17705 // AT2G45970-MONOMER // AT1G49430-MONOMER	RXN-16389 // RXN-16398 // PALMITOYL-COA-HYDROLASE-RXN // RXN-16417 // RXN-16416 // RXN-9666 // RXN-16400 // RXN-1065 // RXN-9802 // RXN-9807 // RXN-9806 // RXN-9805 // RXN-9804 // RXN-9803 // RXN-1064 // RXN-1062	Cell-Structure-Biosynthesis	
PWY-5818	PWY-5818	validamycin biosynthesis	MONOMER-13772 // CPLX-9055 // MONOMER-13773 // MONOMER-19693 // MONOMER-19691 // MONOMER-19688 // MONOMER-19689 // MONOMER-13774 // MONOMER-19690 // MONOMER-19692	RXN-17383 // RXN-17381 // RXN-17380 // RXN-17379 // RXN-17378 // RXN-17377 // RXN-17376 // RXN-9148 // RXN-9146 // RXN-9144 // RXN-9142 // RXN-9141 // RXN-9140	SECONDARY-METABOLITE-BIOSYNTHESIS	
PWY-6404	PWY-6404	superpathway of mycolyl-arabinogalactan-peptidoglycan complex biosynthesis	CPLX-9244 // G185E-6587-MONOMER // G185E-5248-MONOMER // G185E-6342-MONOMER // G185E-5476-MONOMER // G185E-7539-MONOMER // G185E-8105-MONOMER // CPLX185E-88 // G185E-8078-MONOMER // G185E-8104-MONOMER // G185E-8100-MONOMER // G185E-6081-MONOMER // G185E-4246-MONOMER // G185E-8101-MONOMER // G185E-8088-MONOMER // G185E-8090-MONOMER // CPLX185E-152 // G185E-6921-MONOMER // G185E-8102-MONOMER // G185E-8103-MONOMER // G185E-8086-MONOMER // G185E-8087-MONOMER	RXN-11081 // RXN-11080 // RXN-11079 // RXN-11078 // RXN-21427 // RXN-11094 // RXN-11092 // RXN-11091 // RXN-11093 // RXN1G-1633 // RXN-11082 // RXN-11077 // RXN-11075 // UDPGLUCEPIM-RXN // GALPMUT-RXN // RXN-11072 // RXN-11070 // RXN-6380 // RXN-11027 // IPPISOM-RXN // GPPSYN-RXN // 2.5.1.68-RXN // RXN-11023 // PGLUCISOM-RXN // 5.4.2.10-RXN // L-GLN-FRUCT-6-P-AMINOTRANS-RXN // 2.3.1.157-RXN // NAG1P-URIDYLTRANS-RXN // PRPPSYN-RXN // DTDPGLUCDEHYDRAT-RXN // DTDPGLUCOSEPP-RXN // DTDPDEHYRHAMREDUCT-RXN // DTDPDEHYDRHAMEPIM-RXN	Super-Pathways // Glycan-Pathways // Cell-Structure-Biosynthesis // Carbohydrates-Biosynthesis	
PWY-7837	PWY-7837	i antigen and I antigen biosynthesis	HS08336-MONOMER // HS04130-MONOMER // ENSG00000170340-MONOMER // HS01519-MONOMER // HS03475-MONOMER // HS06698-MONOMER	RXN-22624 // 2.4.1.150-RXN // RXN-15278 // RXN-15276 // 2.4.1.149-RXN // 2.4.1.38-RXN	Protein-Modification // Glycan-Pathways // Carbohydrates-Biosynthesis	
PWY2DNV-5	PWY2DNV-5	<i>H. pylori</i> 26695 O-antigen biosynthesis	HP_RS07825-MONOMER // HP_RS00520-MONOMER // HP_RS02370-MONOMER // HP_RS00785-MONOMER // HP_RS06330-MONOMER // HP_RS07810-MONOMER // HP_RS05425-MONOMER // HP_RS04030-MONOMER // HP_RS01865-MONOMER // HP_RS00475-MONOMER // HP_RS05955-MONOMER	TRANS-RXN2DNV-128 // RXN2DNV-35 // RXN2DNV-34 // RXN2DNV-33 // RXN2DNV-32 // RXN2DNV-31 // RXN2DNV-30 // RXN2DNV-29 // RXN2DNV-28 // RXN2DNV-27 // RXN2DNV-26 // RXN2DNV-25 // RXN2DNV-24 // RXN2DNV-23 // RXN2DNV-22 // RXN2DNV-20 // RXN2DNV-19 // RXN2DNV-21 // RXN2DNV-18 // RXN-22579 // GLCNACPTRANS-RXN	Glycan-Pathways // Cell-Structure-Biosynthesis // Carbohydrates-Biosynthesis	
PWY-8539	PWY-8539	<i>enantio</i>-pyochelin biosynthesis	MONOMER-124733 // MONOMER-124734 // MONOMER-124736 // MONOMER-124735	RXN-11117 // RXN-24747 // RXN-24746 // RXN-24745 // RXN-24737 // RXN-24744 // RXN-24743 // RXN-11113 // RXN-24739 // RXN-11115 // RXN-24741 // RXN-24742	SECONDARY-METABOLITE-BIOSYNTHESIS	
PWY-5975	PWY-5975	furaneol and mesifurane biosynthesis // HDMF biosynthesis // 4-hydroxy-2,5-dimethyl-3(2H)-furanone biosynthesis	MONOMER-14068 // CPLX-9249 // MONOMER-14075 // MONOMER-20280	RXN-18820 // RXN-16210 // RXN-9577 // RXN-9575 // RXN-9574 // RXN-9571 // RXN-9563 // RXN-9566	SECONDARY-METABOLITE-BIOSYNTHESIS	
PWY-6534	PWY-6534	phenylethylamine degradation II	CPLX-8089 // CPLX-8088 // CPLX-8087	RXN-11510 // PHENDEHYD-RXN	AMINE-DEG // AROMATIC-COMPOUNDS-DEGRADATION	
P41-PWY	P41-PWY	pyruvate fermentation to acetate and (<i>S</i>)-lactate I // pyruvate metabolism // pyruvic acid fermentation to acetic acid and lactic acid II	CPLX-2022 // MONOMER-602 // MONOMER-603 // MONOMER-601	L-LACTATE-DEHYDROGENASE-RXN // ACETATEKIN-RXN // PHOSACETYLTRANS-RXN // PYRUVDEH-RXN	Super-Pathways // Energy-Metabolism	
PWY-7338	PWY-7338	10-<i>trans</i>-heptadecenoyl-CoA degradation (reductase-dependent, yeast)	CPLX-8705 // YGL205W-MONOMER // CPLX-8720 // CPLX-8706 // CPLX-8704	RXN-14781 // RXN-14780 // RXN-14779 // RXN-14778 // RXN-14777 // RXN-14790 // RXN-14789 // RXN-14788 // RXN-14787 // RXN-14786 // RXN-14785 // RXN-14784	Fatty-Acid-and-Lipid-Degradation	
PWY-7088	PWY-7088	taxiphyllin biosynthesis	MONOMER-17558 // MONOMER-17607 // MONOMER-17608	RXN-18144 // RXN-13622 // RXN-12240 // RXN-7749 // RXN-7748 // TYROSINE-N-MONOOXYGENASE-RXN // 2.4.1.178-RXN	SECONDARY-METABOLITE-BIOSYNTHESIS	
PWY-7688	PWY-7688	dTDP-&alpha;-D-ravidosamine and dTDP-4-acetyl-&alpha;-D-ravidosamine biosynthesis	CPLX-9006 // CPLX-9005 // MONOMER-19395 // MONOMER-19394 // CPLX-9007 // MONOMER-19397	RXN-16841 // RXN-12773 // DTDPGLUCDEHYDRAT-RXN // DTDPGLUCOSEPP-RXN // RXN-12839 // RXN-12811	Carbohydrates-Biosynthesis	
PWY-6900	PWY-6900	(<i>Z</i>)-butanethial-<i>S</i>-oxide biosynthesis // nectroscordum lachrymator biosynthesis	MONOMER-16812 // MONOMER-16811	RXN-12632 // RXN-12633	SECONDARY-METABOLITE-BIOSYNTHESIS	
PWY0-1567	PWY0-1567	NADH to cytochrome <i>bo</i> oxidase electron transfer II	G1G01-4405-MONOMER // NADH-DHII-MONOMER // CPLX1G01-159 // CYT-O-UBIOX-CPLX	RXN0-5268 // RXN0-5330	Energy-Metabolism	
PWY-7346	PWY-7346	UDP-&alpha;-D-glucuronate biosynthesis (from UDP-glucose) // UDP-&alpha;-D-glucuronate biosynthesis // UDP-glucuronic acid biosynthesis (from UDP-glucose) // UDP-GlcA biosynthesis	MONOMER-11088 // CPLX-8726 // MONOMER-18145 // MONOMER-19291 // CPLX0-8098	UGD-RXN	Carbohydrates-Biosynthesis	
PWY-8296	PWY-8296	cremeomycin biosynthesis	MONOMER-21758 // MONOMER-21759 // MONOMER-21760 // MONOMER-21761 // MONOMER-21762	RXN-21732 // RXN-22533 // RXN-21733 // RXN-13866 // RXN-13865 // ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN // ASPARTATEKIN-RXN	SECONDARY-METABOLITE-BIOSYNTHESIS	
PWY-6620	PWY-6620	guanine and guanosine salvage I	CPLX-7955 // CPLX0-7685 // GPT-CPLX // DEOD-CPLX // CPLX-6181 // XANTHOSINEPHOSPHORY-CPLX // CPLX0-8619	RXN0-5199 // GUANPRIBOSYLTRAN-RXN	Nucleotide-Biosynthesis	
PWY-7413	PWY-7413	dTDP-6-deoxy-&alpha;-D-allose biosynthesis	MONOMER-18348 // CPLX-8788 // MONOMER-18351 // MONOMER-18383 // CPLX-8787 // CPLX-8793	DTDPGLUCDEHYDRAT-RXN // DTDPGLUCOSEPP-RXN // RXN-14707 // RXN-15048	Carbohydrates-Biosynthesis	
PWY-6345	PWY-6345	K-252 biosynthesis // K-252c biosynthesis // K-252b biosynthesis // K-252a biosynthesis // K-252d biosynthesis	MONOMER-15138 // MONOMER-15140 // MONOMER-15141 // MONOMER-15144 // MONOMER-15143 // MONOMER-15142 // MONOMER-15139	RXN-18168 // RXN-18167 // RXN-10926 // RXN-10927 // RXN-10928 // RXN-10925 // RXN-10924 // RXN-10922	SECONDARY-METABOLITE-BIOSYNTHESIS	
PWY-6631	PWY-6631	tricetin methylation	MONOMER-20526 // MONOMER-20528 // MONOMER-15895	RXN-11583 // RXN-11582	AROMATIC-COMPOUNDS-BIOSYN	
PWY-7515	PWY-7515	<i>trans</i>-3-hydroxy-L-proline degradation	CPLX-8868 // CPLX-8869	PYRROLINE-2-CARBOXYLATE-REDUCTASE-RXN // TRANS-L-3-HYDROXYPROLINE-DEHYDRATASE-RXN	Amino-Acid-Degradation	
PWY-8263	PWY-8263	arsenate detoxification III	MONOMER-21683 // MONOMER-21671	TRANS-RXN0-551 // RXN-982	Arsenic-Detoxification	
PWY0-1334	PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer I	NADH-DHI-CPLX // CYT-D-UBIOX-CPLX	RXN0-5266 // NADH-DEHYDROG-A-RXN	Energy-Metabolism	
