pathway	Plate1_1174R_0_M_S2_week9_S56_L001	Plate1_160R_0_F_S2_week10_S49_L001	Plate1_160R_L_F_S2_week10_S50_L001	Plate1_2446R_0_F_S2_week9_S55_L001	Plate1_3795R_R_F_S2_week10_S51_L001	Plate1_3896R_0_M_S2_week10_S52_L001	Plate1_3896R_L_M_S2_week10_S53_L001	Plate1_3909R_R_M_S2_week10_S54_L001	Plate2_073R_0_M_S2_week5_S52_L001	Plate2_073R_0_M_S2_week9_S55_L001	Plate2_1067R_R_M_S2_week5_S56_L001	Plate2_1067R_R_M_S2_week9_S59_L001	Plate2_1152R_0_M_S2_week9_S60_L001	Plate2_2404R_R_F_S2_week5_S35_L001	Plate2_2404R_R_F_S2_week9_S38_L001	Plate2_2446R_L_F_S2_week5_S39_L001	Plate2_2446R_L_F_S2_week9_S42_L001	Plate2_3795R_0_F_S2_week5_S43_L001	Plate2_3795R_0_F_S2_week9_S46_L001	Plate2_3909R_0_M_S2_week5_S61_L001	Plate2_3909R_0_M_S2_week9_S64_L001	Plate2_3918R_R_M_S2_week5_S65_L001	Plate2_3918R_R_M_S2_week9_S68_L001	Plate2_3969R_0_F_S2_week5_S47_L001	Plate2_3969R_0_F_S2_week9_S50_L001	Plate2_3980R_0_F_S2_week9_S51_L001	Plate3_073R_R_M_S2_Pellet_week9_S61_L001	Plate3_073R_R_M_S2_week5_S33_L001	Plate3_1067R_0_M_S2_week5_S34_L001	Plate3_1067R_0_M_S2_week9_S62_L001	Plate3_1067R_L_M_S2_week5_S35_L001	Plate3_1067R_L_M_S2_week9_S63_L001	Plate3_1152R_0_M_S2_week5_S36_L001	Plate3_1152R_L_M_S2_week5_S37_L001	Plate3_1152R_L_M_S2_week9_S64_L001	Plate3_1152R_R_M_S2_week5_S38_L001	Plate3_1152R_R_M_S2_week9_S65_L001	Plate3_1174R_0_M_S2_week5_S39_L001	Plate3_2404R_0_F_S2_week5_S40_L001	Plate3_2404R_0_F_S2_week9_S66_L001	Plate3_2404R_L_F_S2_week5_S41_L001	Plate3_2404R_L_F_S2_week9_S67_L001	Plate3_2446R_0_F_S2_week5_S42_L001	Plate3_2446R_RL_F_S2_Pellet_week9_S69_L001	Plate3_2446R_RL_F_S2_week5_S44_L001	Plate3_2446R_R_F_S2_Pellet_week9_S68_L001	Plate3_2446R_R_F_S2_week5_S43_L001	Plate3_2453R_0_F_S2_Pellet_week9_S70_L001	Plate3_2453R_0_F_S2_week5_S45_L001	Plate3_2453R_L_F_S2_Pellet_week9_S71_L001	Plate3_2453R_L_F_S2_week5_S46_L001	Plate3_2453R_R_F_S2_Pellet_week9_S72_L001	Plate3_2453R_R_F_S2_week5_S47_L001	Plate3_3795R_L_F_S2_week5_S48_L001	Plate3_3795R_L_F_S2_week9_S73_L001	Plate3_3880R_0_F_S2_week5_S49_L001	Plate3_3880R_0_F_S2_week9_S74_L001	Plate3_3880R_L_F_S2_week5_S50_L001	Plate3_3880R_L_F_S2_week9_S75_L001	Plate3_3880R_R_F_S2_week5_S51_L001	Plate3_3880R_R_F_S2_week9_S76_L001	Plate3_3909R_L_M_S2_week5_S52_L001	Plate3_3909R_L_M_S2_week9_S77_L001	Plate3_3918R_0_M_S2_week5_S53_L001	Plate3_3918R_0_M_S2_week9_S78_L001	Plate3_3918R_L_M_S2_week5_S54_L001	Plate3_3918R_L_M_S2_week9_S79_L001	Plate3_3918R_RL_M_S2_week5_S55_L001	Plate3_3918R_RL_M_S2_week9_S80_L001	Plate3_3918R_RR_M_S2_week5_S56_L001	Plate3_3918R_RR_M_S2_week9_S81_L001	Plate3_3969R_R_F_S2_Pellet_week9_S82_L001	Plate3_3969R_R_F_S2_week5_S57_L001	Plate3_3980R_0_F_S2_week5_S58_L001	Plate3_3980R_L_F_S2_Pellet_week9_S83_L001	Plate3_3980R_L_F_S2_week5_S59_L001	Plate3_3980R_R_F_S2_Pellet_week9_S84_L001	Plate3_3980R_R_F_S2_week5_S60_L001	Plate5_048R_S2_R_Female_week5_S61_L001	Plate5_048R_S2_R_Female_week9_S75_L001	Plate5_1050R_S2_L_Male_week5_S68_L001	Plate5_1050R_S2_L_Male_week9_S82_L001	Plate5_1050R_S2_RR_Male_week5_S70_L001	Plate5_1050R_S2_RR_Male_week9_S84_L001	Plate5_1050R_S2_R_Male_week5_S69_L001	Plate5_1050R_S2_R_Male_week9_S83_L001	Plate5_1127R_S2_0_Female_week5_S62_L001	Plate5_1127R_S2_0_Female_week9_S76_L001	Plate5_1127R_S2_R_Female_week5_S63_L001	Plate5_1127R_S2_R_Female_week9_S77_L001	Plate5_2514R_S2_L_Male_week5_S71_L001	Plate5_2514R_S2_L_Male_week9_S85_L001	Plate5_2514R_S2_R_Male_week5_S72_L001	Plate5_2514R_S2_R_Male_week9_S86_L001	Plate5_3995R_S2_0_Female_week5_S64_L001	Plate5_3995R_S2_0_Female_week9_S78_L001	Plate5_3995R_S2_L_Female_week5_S65_L001	Plate5_3995R_S2_L_Female_week9_S79_L001	Plate5_3995R_S2_RR_Female_week5_S67_L001	Plate5_3995R_S2_RR_Female_week9_S81_L001	Plate5_3995R_S2_R_Female_week5_S66_L001	Plate5_3995R_S2_R_Female_week9_S80_L001	Plate5_3997R_S2_L_Male_week5_S73_L001	Plate5_3997R_S2_L_Male_week9_S87_L001	Plate5_3997R_S2_R_Male_week5_S74_L001	Plate5_3997R_S2_R_Male_week9_S88_L001
PWY-6895	3437.0377362546583	4227.799974248265	6126.055839637511	3687.046217502924	3450.3335430900665	3344.9601617882545	4118.325985650877	4266.039387370516	5217.63386578039	3916.122549766064	8816.776310933512	3928.2382811997845	4642.454640667834	5376.805301897358	2702.8485959861746	3039.2567378535755	4239.462066918833	6084.85425431425	4853.053777905992	12280.13390249309	4272.466116371521	7283.215761767873	2995.051520071111	4243.866910191435	3243.3783641085056	6644.29826409019	4147.837154335905	5010.780318675942	10626.470310272494	4624.342615697251	9235.800488062727	5158.948417023542	9900.447545542722	7845.094627225156	3418.788630365669	6353.73342842526	2923.894843088557	6634.973155969713	7485.759271480653	4594.7483238251625	7860.356146875475	5857.721742490075	4850.526882549793	5359.379775814867	5774.857748651755	4428.783277194092	5670.91559738888	5546.295428381346	4467.701962374852	4587.292284348604	5014.11073334572	3407.4501893705037	4306.818250784735	7131.866725050385	4468.208557827742	10165.757197216257	6423.960771738269	7593.512514348908	6570.687410611226	10334.920279716182	3627.165668235027	7038.576442751763	4194.86138925155	8413.799212142341	3500.9378947806167	7981.222236449551	3926.7729303692604	8453.66997349999	4227.997187823699	11115.10128951874	3366.098267231066	5200.76288731789	7817.023770949013	6152.435108876394	6725.336399567679	6689.785560460129	6481.492415993257	6503.9769362784255	6505.360242971895	3476.7985242324125	7900.623349304234	5291.586921625556	6908.685987155486	7428.638929500615	5678.077105417887	5261.469638761895	8260.174885216407	5613.784554994994	6992.340905557366	3523.385010174993	3256.6938546130295	6766.167518161603	7791.9040086462255	7636.109299356463	15149.16641661937	6227.2002016438	9715.067726200032	5320.870423896035	7573.882378930875	11307.918342581843	7234.157561798766	8518.168042513795	3962.5456563319563	6125.006652877702	8823.200052255923	3428.0589899628826
PWY-6897	18477.17977905487	22903.25086811942	24540.573263546867	21232.56515320362	22601.22407105459	20587.315828637653	26712.763904118496	24975.61464015501	26305.286551279984	29914.040049777854	23853.879673552998	20412.602706732352	28113.609847018615	17254.181189837916	17160.536243987506	20669.50396013778	20222.86605475655	25199.084756197575	25766.611632160108	28614.862443972004	24151.09778186894	19897.472663965385	17799.256548632522	21867.194962501042	19180.26912721764	29969.00218619214	25617.05495174343	21498.283174445085	23364.132989523063	21204.24621226368	17284.213477298792	24319.273058414085	23165.598493842917	21915.4036032158	22592.21919404619	16483.500404284194	17959.654488783333	16759.451348360235	21211.332139000762	20253.857882339154	18424.904624702976	22657.107199535825	19127.49902561393	22580.04011192265	20397.51819253583	21479.261722308882	21754.724051247485	21351.453624783906	18841.31270479829	18179.12484273528	20559.32756228079	17529.64279373073	14537.518238660296	23185.81639642737	22198.81852502163	23390.712656557374	29442.885025277632	19007.637418123766	30946.555623478194	23393.732448434053	18093.572135953476	17977.057307039668	21192.270512075647	19359.93434268651	17017.343584315015	17834.87468311976	21106.852837100458	18825.34824261901	21827.91638954191	21010.885334480306	16472.861819991187	21898.72385239571	24490.92005755724	22996.302150174477	21129.469253382507	23414.82968939263	23124.186954754114	25205.431216090597	22667.75800303145	18278.93798626138	32158.398543172447	23343.00633410666	25853.830799996485	26580.657052802395	21925.719469201846	22603.90895707498	26433.53322766279	23433.641287362352	21672.027320428315	37059.13465677835	14296.63756276504	34297.983591292425	22327.875044339515	31354.689819800533	29779.882268200705	23085.24783099813	19224.09353236856	19370.950084989912	19160.974824686044	36015.03791674446	18650.91112765535	30532.17960469141	16594.014477577828	26205.793858604768	29677.226309675596	19560.219221588854
PWY-6901	11803.440932428715	10631.48157576447	9056.318834329937	12774.61314143277	15202.771503013964	10803.579071715854	13792.524812297017	12387.330802861454	13345.683146501664	16171.275646832559	15619.249440952071	14104.712671050167	16832.252675214935	13903.825550431688	12228.942449871367	9469.55283380431	9577.097455522422	12461.301321610623	13844.997231670537	16434.96027098828	14332.269245605934	14355.054555009956	11966.142865693193	10375.27412443636	12976.290951486646	12826.87240912588	15211.350018979703	11489.751319229872	14709.87387151757	15007.806853440377	12144.231604950339	13387.918526012774	15425.405097351513	16556.30488449099	12436.177030250385	10560.262895559075	9784.543425949369	12890.070778444591	13327.750336104924	11179.754311122837	15157.250158116081	11642.81920753125	13726.087281596987	15553.169459379085	12400.195042220004	9599.544586165694	13688.49649675954	10980.113186711078	10201.063561903746	13710.42356960957	14517.790208136472	10622.748572957922	11043.331582104505	13333.666695387452	9124.634137430647	11641.418874071494	7965.453350901222	9828.405541639582	13444.016648239032	12809.335150195886	12193.836749569598	10694.513033570222	12618.776246100779	12907.16429611105	11235.247284110255	12314.236811096223	14675.765196087315	12215.15475269304	11837.184354433635	12866.139507027403	12125.618767099626	12807.063977726431	14618.638582123895	12256.798630792819	12326.929886146963	16599.772370015013	13751.20015006603	19265.597092137323	12874.773804252816	10803.116227017339	19115.637396986567	15534.145023743218	14662.201512214258	20162.560692803712	13032.515424491547	13168.710464403663	13951.867854135502	14469.408183490199	14327.104814593167	21297.34382410083	9194.959658280546	21067.80556178968	12549.408616109764	26810.473219737334	19561.335706556103	12885.921285657903	12765.29090227846	16177.62162748774	12710.546520519329	22746.108681149188	11730.59629406238	20320.617290702616	12293.550514879556	21671.90712540164	19312.42895850517	11467.053627461071
PWY-6969	18887.72047271757	21820.588997710634	23095.02458338407	21644.758319903143	22545.783931328868	19896.06181478986	26079.93967507919	23986.348729369805	25953.711842833247	29462.59271976653	25153.395881163564	21843.25477875813	28825.249247544598	17756.814364126232	17564.395917421174	19864.35044594787	19689.201004704795	24375.763426833222	25779.97232480189	29127.33401366621	25487.09160575864	21189.676693121037	19342.035224737607	21457.19144618736	19603.55268953752	28475.12039940856	25042.321200068363	21610.598193750513	24668.343256251374	21452.714708829844	18501.88694847657	24136.440418290964	24050.294786537073	23690.350270824267	22261.833765975654	17534.980428587878	17797.121236254035	18176.630276243817	21857.036610282412	20556.597267774774	20361.7261979491	22901.772706612024	20242.827104947104	23523.96880178581	21468.902641136374	20664.332140468538	21931.925339240843	20710.858066433622	18418.327172091624	19720.2794676219	21431.622354777333	17887.570937416	15398.05208227422	23289.834954872968	21858.01817810186	23587.784445243746	27455.1362306269	19318.25833903303	30173.652415165856	23539.562152664457	19607.314965758556	18835.890137767565	22002.878877523788	20397.707331672253	18245.15289425255	18918.819116686216	22787.259351562752	19856.59357313131	22428.038023067078	22205.798329683006	17640.167901648994	22095.649290726793	25691.807145282593	23626.08355151507	22156.115228902803	25544.65102529201	23502.90171535751	26915.43472622514	22914.807668859416	18609.32909688954	33334.75210316278	25309.77430098675	26380.172448343983	29934.92228987278	22454.985356444424	23733.953517532816	26933.373013211076	24720.373908709887	22647.47740987536	40469.993431911884	15203.819883949815	35938.403335479525	22686.082322755006	35844.07362243876	31369.698583947033	23606.767017513055	20770.89286901312	21647.86605390858	19890.214954480107	37940.94443388368	19473.17511423074	33616.269480009105	17071.707378553845	29530.004071155105	30806.01396084811	19887.804438057756
PWY-7003	3258.248653937764	2700.505055589604	3077.0834380152046	3673.422142860407	4288.819559447893	2582.5639267167676	3548.9906823832716	3174.872264325749	3627.350923072138	4231.4832930902785	5206.591682898131	4107.2526516762255	4978.12951755508	4091.377792601653	3375.9723701689372	2567.3831007593794	2718.340145888233	3763.477494130593	4105.466442486242	5212.645950907864	4548.114933675978	3897.712044933148	3274.988970645615	3012.371507190415	4259.785048234005	3668.267143263988	4374.72599542048	3179.747151321713	5045.070495388351	4765.517563445882	3836.865645305633	4064.5905367485207	4880.5945217760345	4612.531027778382	2953.1735851317694	3531.3931901297055	2658.7194917560123	4245.848463836108	4067.380776383371	3143.8662395918227	4817.488657051349	4396.1598475005085	3908.060798319948	5236.151265593677	3244.3637667935036	2837.26925980154	4799.312272222754	3393.217684986264	2791.6311180913617	5127.3199151895615	3763.94956888687	3272.462047143331	3281.806720991426	3940.7327577600026	2568.3567431099655	3590.142587337552	2615.656564171705	3079.0029898682888	4050.9633911702085	3838.8026929998105	4161.333717076286	3329.462759839187	3515.7775109450326	4258.881253044277	3097.602773139809	4188.190011870779	4422.21823000214	3771.2333118289102	3455.5175794935126	4427.501754462221	3604.0431854055278	4140.398875093065	4435.672734009234	3965.9397082219734	4531.553690222235	5276.085391423954	3892.9174679411362	5198.092690567334	3557.0179525936123	3594.2406337716598	5762.732110185485	4536.557535721251	3888.1380826639625	5579.671294157721	3492.3729812571996	3667.028658454168	4417.1993782964755	4497.391541301105	4301.162756892516	5031.494922210307	2705.8330967632573	5601.764011680602	3994.771037476232	7972.92876821771	6415.960829791199	3641.430191019731	3992.852350059626	5535.884624593692	3743.6573195681653	7347.992255627181	3693.8653103072706	6340.642434228147	3424.2155854058933	7510.424875117674	6550.73354803135	3146.069243090447
PWY-7013	2129.2502049695586	2862.3429490262365	3434.0697682876025	3319.586233038343	3263.3852302985056	2352.206584342872	3144.425727162119	3130.4824675002187	3655.386984732571	3417.5765587755654	4877.37414916001	3775.292804406439	3864.8870388847427	4130.225877215289	2811.4493835407957	2123.1442806220016	2292.8035042090564	4250.080475056844	4032.1014798008946	7251.2826848768345	4832.358095840294	3899.1869683735536	3186.8998787655714	3395.2337332780885	2870.5141667367016	3431.8781557944035	3227.2466073948053	4184.383156109686	5796.360171598396	3707.855224784881	5131.51301189719	3773.455546219664	6409.15604273292	5023.617169242606	2401.21323744094	4034.3399861315197	2162.9930272259653	5100.892385088672	4819.004815897583	3395.9679434362442	6734.80434121066	4218.12786281241	4227.847421581873	4489.737269551613	4263.797080320602	2453.2006240839364	4305.41242269254	3563.4011101565407	2961.704643301727	3878.071412119705	3540.5239800339564	2446.240763109132	3281.797904066356	4526.695847627319	3163.889158384996	8952.581642303961	3873.268793461077	5733.530362311531	4756.539356925722	7265.231257289796	4337.6519910979505	4114.225257755642	3933.721108859638	4732.000219344628	2401.3745505488164	4498.502675963798	3640.611756268686	4341.026788370134	3404.6220755520394	6459.264132757879	2920.1834322955883	3853.272423100378	6334.40568022529	5097.891645190249	4047.181394552255	6237.695126099266	3604.2346077546977	5385.187070520512	3873.470785646384	3114.3737806341082	5788.969789898473	4348.870912750135	4753.922842641008	6237.529289843104	3928.837089078325	3833.3768810646984	6135.210853676505	3893.7728553919505	5794.93305151451	4949.893188516559	2969.5902102397185	8683.459695026359	5185.2752607796365	9810.420157242643	11330.854782879846	4973.442723647758	7422.6650410491675	5249.640763115761	5206.313220627383	10114.013926821446	4846.823111333764	7177.631896340023	2929.720438828576	6160.07671059121	6623.1275747063655	2805.1926953846037
PWY-7090	342.9248821042467	416.18878922216027	640.3266664410293	341.8083572613936	367.3905949569664	298.7120979761269	392.8463762252964	430.15450282762043	420.485744892541	314.93770803337196	997.1354768051143	355.6539312179606	457.53638818648045	638.0594629208933	257.88432973466956	246.49171737620296	405.7545609595079	616.8014265420683	474.88790294924354	1211.5097221320584	415.60704936283133	778.515473932482	247.91582304173457	373.5706857308913	327.7787542567179	666.5528119585997	373.5367518605715	475.52727541842296	1246.8420522195722	494.0673557766436	1148.7885384970602	519.1485755642115	1133.372215516237	838.2391116261131	285.6005654038625	699.5484458801305	246.2053166002621	822.777299342195	775.1995973746947	452.9630217119898	932.4946021923256	605.5982495627668	471.4205024025896	547.493455829821	431.6282666548954	419.40048434763696	603.1764013195091	603.1955612930767	434.20283221442065	530.6883891499073	487.11691056138073	342.62652208891865	461.4636911264894	752.0666777085155	416.1358459453377	950.5922229046745	535.7527793554202	754.3587646601509	599.1180577631231	1134.343286020334	343.67970950128296	695.7978075434025	420.0060839675842	986.7039280867391	343.50567635871295	941.0854384536736	369.9196315056352	846.5943159827638	397.9998288029383	1234.9513240818703	341.6983016340662	557.6420386236485	741.1751936401738	569.3550752666133	786.5769738868339	703.2950150820911	714.7859863717698	692.3793134501261	609.2197276127908	323.69073729127234	735.0786439032463	543.5164715717518	688.6627178033417	798.932860003051	584.6697885845446	559.9875101006442	837.3335620189249	608.9305568850324	754.4543645691158	262.7062099425954	285.3717488477256	635.2961124115265	752.5718805142013	816.1870387011123	1748.5507422024943	644.5998211351815	1084.2027582535195	640.7453490016104	850.7285303847738	1262.9197863564664	774.1099793844767	905.7018394122614	381.683919743003	654.8925734983028	893.8578111683216	327.9063115504533
PWY-7094	487.63558584859027	608.5266870207139	912.2957905357642	515.814253439185	515.1873057821216	438.32776506721075	561.0238547816745	585.053856829808	628.3324342893587	477.4045087257759	1591.742862524564	540.3487531483665	679.6590967626743	961.3427839345377	383.8430599292226	370.6994179050809	594.4596472940822	923.826026110756	698.0263516093696	2258.5907292339543	602.3561840784674	1277.2493439163486	361.27064770419315	586.3207663699251	495.4162266504703	944.2684174424313	556.2192733896852	735.8507331373091	2135.131154595085	730.1989428999378	2071.164880223326	749.6864185332255	1904.7443339738193	1357.2288368075879	399.02567937706766	1130.4047955934273	368.01361605347097	1275.2770629729919	1214.6055863919075	658.7673257866875	1516.858464226667	850.8672023285014	720.6360491499787	817.8972094029396	680.9429727123529	622.346600778425	897.4101612751588	864.6203425181677	636.9344724460844	784.0422201171634	733.681074718434	475.29226218412686	702.1728572107422	1166.555324067856	627.0019998328336	1888.90191101507	796.6524029193846	1380.3545586323978	856.6766015960176	1923.3769368794394	530.8103016258425	1172.804583355738	585.2794800217629	1630.1656319779004	499.7706606904712	1581.7642437666357	559.5462827179811	1448.744185888293	600.410046303247	2344.812775228991	508.36790845642196	812.106366836482	1221.4287588516102	872.170675177629	1143.1192482904066	1081.3626840319816	1047.850947512854	1029.9288461999627	982.5977666869179	484.42181325429425	1179.4165791068067	816.8945754945076	1104.9090829325296	1219.3924369207416	870.0102822321317	815.187711677545	1397.9132778165147	910.4090662288008	1198.1932651880809	422.64180939406566	454.75739144635156	935.9038116826857	1283.481671282028	1203.7132181950158	3324.1505797729847	957.3006073207008	2089.6025370654725	949.9901962399331	1371.5891068583653	1921.0697830024233	1298.251047024912	1352.1097240697497	596.1294479355154	972.2550306424382	1415.044569867118	467.2499934026175
PWY-7111	20797.515881426938	22319.025342600085	23803.18942219264	24180.948102591894	24208.62419529048	21466.446867064533	27414.65024728123	24931.63582273738	29341.821033151813	32025.771306061644	29250.712938481658	26205.59860387782	31772.38225834291	22122.666957009584	19230.528103375065	20734.931559519173	20955.660917308214	25797.187911357873	27946.188442451505	36508.98811828867	29855.95415252884	26017.067097945914	22420.79189964912	23603.39509731332	21393.69358359728	29713.128827271124	26674.321388252032	24853.610992951082	28822.278807319628	23726.660087900796	22210.88177120553	26387.2070936368	29409.92123878565	28751.867102122495	23952.520303923306	21359.68827255734	18882.61855508922	22772.270653251042	25497.50391290072	22683.539728800468	26545.67086762646	24684.817452388106	23971.518918645677	27353.979078960896	27070.14224548441	21703.34083503445	24405.665839719186	22660.787675958843	19788.13677698605	24157.160685678762	25150.73526619243	19901.046416938818	19890.781521589743	26208.617234758975	24400.321280814085	29154.179732147746	29781.145456795904	23678.225770596186	34128.44533517513	27305.270874807265	24901.134710149512	22742.11102839736	25077.991624682905	23833.363026508723	19875.705288631903	22903.795755412117	26173.44687102039	24696.611741863817	24518.56172193941	28173.99621555878	20180.0193482377	25404.786553714563	31210.67646043741	27875.774575143627	25577.553621071624	31940.01041391137	26790.947002346824	33062.35197813142	27340.26048577791	20184.154616079282	37934.22370804247	30881.410048807466	30071.791757872128	37781.65380606382	25510.056175803882	28012.950075919227	31976.80217497614	28656.994527169274	27190.689314622257	49715.679056060755	18561.931782013955	44392.84011053458	25577.252896257887	48720.71501539961	38956.636059290955	28434.87257558577	26555.59674918887	28457.262253071334	24298.868784314614	46384.64572071141	24538.223791915665	42475.62264112603	20822.421497245232	37708.31514703687	36295.59447912918	22573.05939125127
PWY-7184	11093.793269109245	13011.03989540849	11643.829656477074	13093.78392611207	13056.1511739109	11879.853469174912	15609.178154529123	14121.452246412577	15429.457466175343	17543.430856548224	14991.207231793189	12938.112847051292	17270.504217583482	9496.157803003798	9900.39465705465	11603.143887951692	11465.48017930404	14735.015975078204	15367.581651098786	17997.167932676326	15114.102398052335	12335.441548660157	11428.710293676677	12588.98830181224	11236.204604256513	16032.376352779975	15175.819613507647	12956.685273782743	14963.409590241446	12205.399650612082	10937.906199376186	14368.540315341006	14828.166850445365	13544.563173049673	13239.9087360329	10730.907580840032	10612.368923205911	10488.228875679582	13478.024365351603	12108.613293327411	11718.355273592824	12650.32269905132	11789.781565789897	13918.944342664943	13039.04535421976	11535.423392407229	13098.822229368849	12260.123937457656	11145.914140594075	11049.759385381045	12425.111315536427	10669.335602492072	8884.173896390746	14268.753101054397	11659.512879006312	14218.657218480581	11729.383417791643	11580.008785027047	16403.70990640598	14242.795838583284	11709.620740488028	11454.092479162846	13067.251759285135	12159.413285512303	10530.69178863259	11263.632888150678	13195.140552716148	12256.992610951467	12826.239425520462	13633.013523066005	9970.15740024795	13262.564986442165	15764.41479837269	14084.90085881818	12946.129745014106	15170.962220508954	14008.681488776041	15211.259819767176	14074.27375026841	11413.953791973625	20269.401524436656	14939.587449485669	15864.870325310812	17016.445223864306	13501.175324537267	13867.647065150108	16012.687135370366	14767.061445131738	13943.650055675938	23606.676548165073	9233.0308578841	21898.56272622308	13853.11342069339	20186.39138696628	19897.504730506836	13933.51114160116	13025.740798004565	11863.939283462925	12269.887419920311	23275.1725509404	12060.726577277132	20070.16373291662	9575.065428985848	16067.181271201956	18679.35241649194	11735.39240508531
PWY-7196	14123.724285738892	15818.057401319933	15415.337492991046	16158.857430939452	17470.91868047678	14765.853499203002	19223.67640186432	17553.3323919949	18808.204904242015	21738.823919152666	18842.539431343386	16547.222100412902	21417.132037501236	14321.893989723552	13705.256673624584	14266.573456594111	14055.469904966716	17798.230123306526	18849.524008285956	21430.996536373346	18775.47392519875	16173.442528602256	14365.818405867316	15295.028342720805	15098.861621827715	19933.715589021394	19033.857706906732	15776.493637535348	18156.957004957123	16664.777286371103	13828.116501618168	17826.667440244	18262.82265079201	18190.367949786578	16492.049496511117	13082.166246963936	13140.725796467363	13948.114454686925	16430.203033936687	14977.713489755919	15767.86943527216	16290.372042056864	15503.070457099002	17759.109762447093	15961.05218901881	14566.21266981287	16809.145553301292	15121.385733428555	13680.101181045431	14709.456021539161	16581.207197230866	13286.64261229983	12032.0005554641	17310.186241690477	14874.819448616643	16691.861370663766	16358.489879817003	13844.19994724626	21029.787628825325	17039.217637017682	14692.128469920835	13844.430733270157	16232.338055200678	15285.264165922386	13423.265974798302	14247.031824763517	16951.726751307426	14805.7730284508	16192.203321774634	16263.62706447394	13295.768106406544	16432.909084403593	19074.74758983945	17129.58715442245	16124.349718071335	19339.82709380617	17359.82370214363	20854.160664515	16963.869458265803	13904.32952580559	24755.28383938004	18804.975079102373	19429.48410132593	22443.642979741788	16670.138242942296	17316.59586396367	19563.30551843661	18353.72299826847	17121.295935392332	29764.54432696758	11420.734558850823	26884.97124660382	16590.51101415804	27673.811098573497	23395.25729594616	17287.17016137694	15499.013300484245	16539.19376801852	15036.57876461688	28287.227325933898	14565.616270327122	24870.3590182746	13507.684888769212	22557.527066729446	23384.133528010105	14679.849404495142
PWY-7197	12246.255509249952	15722.832772838774	16521.16919816101	14628.826543537676	15044.643193437816	13827.990092668148	18323.952449565677	16819.59145600631	18615.670988595008	20246.06333760444	17020.318417838927	14326.146667584524	19236.788764829136	12115.805010272283	11822.394515696305	14397.190136357867	14056.068400765475	17555.818682194207	17897.59468667688	20621.555879960888	17031.773425038828	14100.932608555748	12544.619157936864	15662.090998685788	13103.070378236602	20589.59026005582	16884.692349290828	15386.878314239028	16665.823082425744	14156.759738765779	12393.156771796437	16446.737555255553	16672.66610753115	15810.971087511225	15174.57867150987	12004.781912931101	12190.320774710503	12052.5334080223	15249.091097674354	13955.390171172485	13326.879696386031	14854.64513908395	13494.74731462872	15209.872635650529	14554.411927414898	14554.96491998565	15243.498667628408	14492.758114156224	12884.786801477758	11855.72745172034	14599.115388992604	11868.596963606184	10402.594105836517	16275.663033741388	15651.513754638567	17638.18244821538	20490.564555914953	13991.043293914903	21287.767464387598	16738.827440036333	12574.249605119363	12953.333552358363	14674.082717039717	13735.540937276051	11631.558309328822	12672.134668964482	14433.097898944043	13450.90417450825	14856.539875174818	15179.73354377235	11099.12556018856	14908.947581610324	17878.421041725465	16684.762789959565	14538.693664519553	16831.91200262987	15635.825674461263	17835.29205229174	16274.686686726478	12729.039100112397	22974.431700995006	16208.370141348609	18336.848536494683	18682.239162546834	15304.06384054066	15714.219469226871	18887.95707862365	16379.211855271466	15360.967343246417	26360.45188766211	10256.765779434223	24471.325705141357	16046.570063690784	22408.55870363458	21843.865853815987	16014.84531297291	14208.585511699688	13334.411484040802	13632.41492541449	25679.53905208416	13340.08819073682	21536.649468736792	11637.375927602736	18313.170271300944	21201.06876330713	13141.276581238842
PWY-7198	4831.983412784416	3249.3275752354093	3966.2021678775272	4983.268987146695	5227.16297011555	3472.404793772628	4821.174556413365	4215.148995345039	3625.999576321104	5752.026385969075	5383.279509212517	6016.054139595985	7073.3004477767545	3693.281961659785	4309.870243900034	2669.2489520049908	2942.57713228323	3409.3841124261826	5257.722690805682	3333.928248636078	7251.529327565657	4574.079911176599	6089.070164318967	3213.5518997159684	4567.895457995899	3886.034957293685	4862.263183769363	4012.390775755148	5283.65777009915	5257.604155875411	3566.1291485673555	5039.074924149333	3936.4492155070097	5840.52911474122	4537.028772070426	3810.8181654270734	3726.7778305734705	4568.884866876103	3997.3264813463156	4872.72519576527	5135.366858996808	6286.615567566252	5014.690016404532	6059.7241876763455	4670.571837064273	3498.177843133165	3498.2262698861027	3343.895876576317	3225.515710482022	6372.927887051234	4540.9856582419425	4145.987455993704	2849.7788279460046	4057.2753643390206	4426.447990372707	3509.191129572696	4444.66100935306	3172.125555190345	5756.837942303775	4163.985338460905	5894.34313394941	3819.4180579053177	5984.889318682253	4257.627776334765	5728.373828606018	3797.6517094760147	7227.4229615537315	3639.4677095070397	6302.9287910929315	4062.467378494955	5506.218358348511	4818.656214531919	5695.482199502642	4837.514566714179	5875.414323736689	7073.111138611969	5172.108880211932	6758.5100207638025	2909.6389853686674	4077.931679194498	7443.779701711123	7802.2461566187	5514.156405161077	10100.296661302451	5222.601072872945	6558.967345898126	5605.191067569014	6535.994734839968	5231.419099971414	13720.497710559608	3574.488268084214	9394.061813075641	3743.231971471573	12686.365834844917	5226.133597918465	5559.198283877188	4702.826639607371	6804.422006375813	3681.1837642528853	9610.852939233282	3514.8214509694694	10714.028168212366	3070.491365734105	9777.486009490527	5597.6575521401965	4922.262019136445
