pathway	Plate1_1174R_0_M_S2_week9_S56_L001	Plate1_160R_0_F_S2_week10_S49_L001	Plate1_160R_L_F_S2_week10_S50_L001	Plate1_2446R_0_F_S2_week9_S55_L001	Plate1_3795R_R_F_S2_week10_S51_L001	Plate1_3896R_0_M_S2_week10_S52_L001	Plate1_3896R_L_M_S2_week10_S53_L001	Plate1_3909R_R_M_S2_week10_S54_L001	Plate2_073R_0_M_S2_week5_S52_L001	Plate2_073R_0_M_S2_week9_S55_L001	Plate2_1067R_R_M_S2_week5_S56_L001	Plate2_1067R_R_M_S2_week9_S59_L001	Plate2_1152R_0_M_S2_week9_S60_L001	Plate2_2404R_R_F_S2_week5_S35_L001	Plate2_2404R_R_F_S2_week9_S38_L001	Plate2_2446R_L_F_S2_week5_S39_L001	Plate2_2446R_L_F_S2_week9_S42_L001	Plate2_3795R_0_F_S2_week5_S43_L001	Plate2_3795R_0_F_S2_week9_S46_L001	Plate2_3909R_0_M_S2_week5_S61_L001	Plate2_3909R_0_M_S2_week9_S64_L001	Plate2_3918R_R_M_S2_week5_S65_L001	Plate2_3918R_R_M_S2_week9_S68_L001	Plate2_3969R_0_F_S2_week5_S47_L001	Plate2_3969R_0_F_S2_week9_S50_L001	Plate2_3980R_0_F_S2_week9_S51_L001	Plate3_073R_R_M_S2_Pellet_week9_S61_L001	Plate3_073R_R_M_S2_week5_S33_L001	Plate3_1067R_0_M_S2_week5_S34_L001	Plate3_1067R_0_M_S2_week9_S62_L001	Plate3_1067R_L_M_S2_week5_S35_L001	Plate3_1067R_L_M_S2_week9_S63_L001	Plate3_1152R_0_M_S2_week5_S36_L001	Plate3_1152R_L_M_S2_week5_S37_L001	Plate3_1152R_L_M_S2_week9_S64_L001	Plate3_1152R_R_M_S2_week5_S38_L001	Plate3_1152R_R_M_S2_week9_S65_L001	Plate3_1174R_0_M_S2_week5_S39_L001	Plate3_2404R_0_F_S2_week5_S40_L001	Plate3_2404R_0_F_S2_week9_S66_L001	Plate3_2404R_L_F_S2_week5_S41_L001	Plate3_2404R_L_F_S2_week9_S67_L001	Plate3_2446R_0_F_S2_week5_S42_L001	Plate3_2446R_RL_F_S2_Pellet_week9_S69_L001	Plate3_2446R_RL_F_S2_week5_S44_L001	Plate3_2446R_R_F_S2_Pellet_week9_S68_L001	Plate3_2446R_R_F_S2_week5_S43_L001	Plate3_2453R_0_F_S2_Pellet_week9_S70_L001	Plate3_2453R_0_F_S2_week5_S45_L001	Plate3_2453R_L_F_S2_Pellet_week9_S71_L001	Plate3_2453R_L_F_S2_week5_S46_L001	Plate3_2453R_R_F_S2_Pellet_week9_S72_L001	Plate3_2453R_R_F_S2_week5_S47_L001	Plate3_3795R_L_F_S2_week5_S48_L001	Plate3_3795R_L_F_S2_week9_S73_L001	Plate3_3880R_0_F_S2_week5_S49_L001	Plate3_3880R_0_F_S2_week9_S74_L001	Plate3_3880R_L_F_S2_week5_S50_L001	Plate3_3880R_L_F_S2_week9_S75_L001	Plate3_3880R_R_F_S2_week5_S51_L001	Plate3_3880R_R_F_S2_week9_S76_L001	Plate3_3909R_L_M_S2_week5_S52_L001	Plate3_3909R_L_M_S2_week9_S77_L001	Plate3_3918R_0_M_S2_week5_S53_L001	Plate3_3918R_0_M_S2_week9_S78_L001	Plate3_3918R_L_M_S2_week5_S54_L001	Plate3_3918R_L_M_S2_week9_S79_L001	Plate3_3918R_RL_M_S2_week5_S55_L001	Plate3_3918R_RL_M_S2_week9_S80_L001	Plate3_3918R_RR_M_S2_week5_S56_L001	Plate3_3918R_RR_M_S2_week9_S81_L001	Plate3_3969R_R_F_S2_Pellet_week9_S82_L001	Plate3_3969R_R_F_S2_week5_S57_L001	Plate3_3980R_0_F_S2_week5_S58_L001	Plate3_3980R_L_F_S2_Pellet_week9_S83_L001	Plate3_3980R_L_F_S2_week5_S59_L001	Plate3_3980R_R_F_S2_Pellet_week9_S84_L001	Plate3_3980R_R_F_S2_week5_S60_L001	Plate5_048R_S2_R_Female_week5_S61_L001	Plate5_048R_S2_R_Female_week9_S75_L001	Plate5_1050R_S2_L_Male_week5_S68_L001	Plate5_1050R_S2_L_Male_week9_S82_L001	Plate5_1050R_S2_RR_Male_week5_S70_L001	Plate5_1050R_S2_RR_Male_week9_S84_L001	Plate5_1050R_S2_R_Male_week5_S69_L001	Plate5_1050R_S2_R_Male_week9_S83_L001	Plate5_1127R_S2_0_Female_week5_S62_L001	Plate5_1127R_S2_0_Female_week9_S76_L001	Plate5_1127R_S2_R_Female_week5_S63_L001	Plate5_1127R_S2_R_Female_week9_S77_L001	Plate5_2514R_S2_L_Male_week5_S71_L001	Plate5_2514R_S2_L_Male_week9_S85_L001	Plate5_2514R_S2_R_Male_week5_S72_L001	Plate5_2514R_S2_R_Male_week9_S86_L001	Plate5_3995R_S2_0_Female_week5_S64_L001	Plate5_3995R_S2_0_Female_week9_S78_L001	Plate5_3995R_S2_L_Female_week5_S65_L001	Plate5_3995R_S2_L_Female_week9_S79_L001	Plate5_3995R_S2_RR_Female_week5_S67_L001	Plate5_3995R_S2_RR_Female_week9_S81_L001	Plate5_3995R_S2_R_Female_week5_S66_L001	Plate5_3995R_S2_R_Female_week9_S80_L001	Plate5_3997R_S2_L_Male_week5_S73_L001	Plate5_3997R_S2_L_Male_week9_S87_L001	Plate5_3997R_S2_R_Male_week5_S74_L001	Plate5_3997R_S2_R_Male_week9_S88_L001
PWY-5899	6090.62524590164	9442.044098360655	12459.342131147541	7834.431147540983	5677.882950819672	8024.777704918033	10525.298032786885	10004.980655737705	11638.994262295082	11801.814754098361	8703.149672131147	6896.193770491804	10368.24655737705	3516.724262295082	4151.3578688524585	8963.066393442623	9012.741311475409	10219.17049180328	10486.05131147541	12753.548032786885	10051.90606557377	6423.925245901639	6536.311475409836	10071.778196721312	5261.250163934426	13841.642950819672	8061.213114754099	9404.610983606557	9331.220327868852	5153.820983606557	6082.9144262295085	9501.641475409837	8385.04918032787	6629.770655737705	8565.955901639345	6624.945737704918	6869.28	5023.162459016394	7912.064918032787	8408.306393442623	5193.73	9778.190983606557	5812.275081967213	7049.737704918033	8641.32344262295	9795.044098360655	6817.798196721312	8755.323606557376	7112.63868852459	5320.973770491803	6122.78606557377	6398.72	4289.081967213115	8962.40918032787	11622.575245901638	12158.755573770492	17608.229344262298	9352.44475409836	15365.391147540984	10490.16393442623	6754.410655737705	7699.5303278688525	8446.009836065574	6748.229344262295	5914.248032786885	6252.147540983607	7066.5431147540985	7415.979344262295	9268.367213114754	9325.026229508198	4691.773770491804	8528.757049180327	10439.030655737704	10566.590163934427	8743.029180327869	8167.966393442623	8915.31	7059.052131147541	9644.463442622951	6671.636393442623	12842.786065573771	8873.351475409836	10785.107049180328	8909.360491803278	8584.375573770492	9709.621475409836	12101.34131147541	9190.064918032787	7795.115409836066	16797.568032786883	5540.335573770492	14124.539508196722	9355.04475409836	8843.037049180328	12095.707213114754	10092.669836065574	8146.788360655738	5191.705737704918	6984.854754098361	14451.091147540983	7548.735409836066	12410.63213114754	4217.334426229508	7061.68868852459	10429.258688524591	7580.086229508197
PWY-5910	26.33	150.82999999999998	84.5	186.82999999999998	155.5	134.5	163.17000000000002	196.82999999999998	209.0	184.32999999999998	58.83	254.0	83.5	258.0	169.67000000000002	89.5	48.5	229.0	204.5	246.34000000000003	344.49	41.17	213.67000000000002	210.32999999999998	68.5	102.83	121.0	296.66	32.0	156.0	22.0	165.32999999999998	312.84	216.17	115.67	179.17000000000002	85.33	312.16999999999996	277.66	162.5	415.16	70.33	255.5	180.32999999999998	289.0	45.34	208.32999999999998	186.66	162.5	72.33	196.66	78.5	207.34	203.67000000000002	125.5	840.4999999999999	79.17	411.66999999999996	254.51	502.16999999999996	288.0	132.82999999999998	278.33	50.16	58.34	47.17	169.34	74.49	120.5	135.84	125.84	174.5	456.66999999999996	334.33	52.17	381.33000000000004	62.33	335.16999999999996	171.66	133.32999999999998	195.5	192.34	210.32999999999998	295.0	203.5	173.32999999999998	321.0	137.34	381.34	66.66	161.5	923.17	227.32999999999998	885.5	643.51	317.34	429.00000000000006	266.84	288.33000000000004	807.8299999999999	205.16	357.33000000000004	108.66	284.16999999999996	282.34	138.16
PWY-5913	6785.951453652864	10401.780394234907	13759.177538424881	8693.585809748995	6281.778549275326	8902.52689840404	11614.790387389006	11063.777155700775	13071.891103845619	13071.518857078237	9757.090497852327	7699.368510158789	11451.132853003006	3924.928686738546	4604.658635222654	9933.700410632753	10005.713303539877	11287.816166821827	11629.184613651005	14392.857131629064	11091.256389606353	7306.412822226755	7298.835607477578	11140.262909729052	5826.063823646421	15339.552477266165	8979.678907241103	10421.154278848195	10468.938779168275	5719.293903353684	6890.6729486032555	10582.021150232136	9457.125683832573	7539.052453234839	9585.783891580353	7420.204308836865	7661.444749397703	5627.521012627554	8943.727351323843	9371.455718991008	6020.5677986699975	10951.37453535735	6517.837645899428	7877.177104730133	9997.694616781138	10854.018993067268	7569.506616934614	9704.469685835857	7902.795832604654	5890.350540624048	6857.832836483995	7130.878191228769	4814.659346873	9958.132624564054	12845.321196477293	13513.055872306826	19595.198197529422	10377.02992065624	17122.314734675994	11751.79211691745	7500.323900263941	8771.699432658774	9375.448250458921	7665.57863966542	6575.719199655889	7105.2816107854205	7821.762896279588	8841.08709703607	10257.032186143822	10824.040358086946	5200.808116125829	9480.167053820072	11763.005306439793	11811.878886238937	9742.4183437772	9180.39694862749	9941.82037848328	7904.928797646144	10814.75692180934	7438.514018744435	14330.593668169804	9844.278864832882	11921.124689299197	9966.569750094408	9535.339144121312	10777.775987091747	13431.427449589752	10148.501608402485	8733.65598062954	18509.177583498757	6222.59075153427	15685.579101874648	10572.379761827351	9891.306610795516	13616.358386872032	11293.501902352042	9191.805891996357	5771.284458598469	7902.030946854422	16097.11757933872	8537.370992130247	13919.972207994155	4776.585587182217	7896.615149751508	11742.33538723755	8445.564721367888
PWY-5918	149.77894736842103	200.14736842105262	310.52631578947364	156.38947368421051	155.4842105263158	136.69473684210527	174.58947368421053	187.51578947368418	195.33684210526314	140.45263157894738	540.0	162.25263157894736	203.75789473684208	316.69473684210527	115.18947368421053	113.53684210526315	192.03157894736842	306.62105263157895	215.78947368421052	783.3052631578947	180.30526315789473	430.37894736842105	106.3157894736842	183.90526315789472	147.36842105263156	317.29473684210524	167.36842105263156	235.04210526315788	760.9052631578948	225.41052631578944	792.1789473684211	234.73684210526315	675.7894736842105	453.9894736842105	120.90526315789472	389.6210526315789	111.72631578947367	436.3894736842105	416.2421052631579	208.56842105263155	506.62105263157895	265.86315789473684	225.86315789473682	248.42105263157893	212.32631578947368	200.14736842105262	288.56842105263155	288.42105263157896	209.92631578947368	236.09473684210525	234.88421052631577	145.11578947368423	227.36842105263156	395.1894736842105	197.29473684210527	684.6631578947367	252.32631578947368	485.2631578947368	268.11578947368423	711.578947368421	156.69473684210527	399.4	180.74736842105264	573.3789473684211	157.89473684210526	550.5263157894736	167.36842105263156	502.1052631578947	184.51578947368418	855.4842105263158	155.18947368421053	253.53684210526316	396.84210526315786	275.7894736842105	378.4947368421052	336.9894736842105	344.81052631578945	327.22105263157897	326.62105263157895	144.35789473684207	363.30526315789473	251.43157894736842	358.2	384.95789473684204	282.7052631578947	258.4947368421052	455.9368421052631	287.82105263157894	392.178947368421	117.44210526315788	137.58947368421053	287.9684210526316	428.1157894736842	365.2631578947368	1211.8842105263157	309.1684210526315	749.9263157894736	294.58947368421053	478.2	629.6210526315789	439.6947368421052	422.25263157894733	183.4631578947368	290.8315789473684	450.07368421052627	142.10526315789474
PWY-5941	7051.799963369965	7344.147985347984	5040.846300366299	7407.216739926739	10938.944505494504	6690.259853479854	8792.75728937729	7948.271648351648	7151.437802197802	9668.935824175825	8544.099597069597	7758.207692307691	9837.003736263738	9077.725311355309	8614.384395604395	5921.897985347985	5598.897179487179	8092.618058608059	8092.247765567768	7594.5610989011	7061.650109890111	7964.893333333333	6193.523956043956	5700.538754578754	8787.039706959707	7753.992673992674	10397.118717948719	5992.871831501831	7540.642307692307	10348.591391941392	6565.852600732601	7897.55249084249	8301.265494505495	9268.813186813188	7553.689010989011	5191.9966300366295	6062.351208791209	7049.515018315019	7378.839413919414	6092.0470329670325	8009.52293040293	6139.650256410256	7951.251355311354	9199.429597069598	5607.966849816849	5564.621831501831	8981.277948717949	6517.415824175825	6444.744468864468	7373.98021978022	8785.185018315018	6060.9919413919415	6048.701245421245	7750.9787179487175	4083.767326007326	4433.976996336996	3199.494212454212	4140.199523809524	6367.325128205128	6240.350915750915	5847.620952380951	5136.190036630037	6574.669890109891	7348.215860805862	6311.269304029303	6617.853772893773	8002.9478388278385	6066.830512820512	6236.412454212455	5607.692014652015	7155.993516483517	7025.227985347985	7016.492161172162	5836.135531135529	6233.6944322344325	8504.046776556776	7472.0657142857135	10955.63402930403	6558.353443223443	6683.413369963369	10363.818644688645	7490.155567765567	7708.133040293041	9759.22945054945	7057.558827838829	6149.231282051282	6728.558937728938	7434.807692307692	7754.401611721612	8796.93498168498	4574.796593406593	10014.29161172161	6711.854652014652	13459.085347985347	9282.9963003663	6110.9327472527475	5520.106593406594	8443.000073260073	6690.7538827838835	11190.056703296705	5701.090805860805	8940.141098901098	7762.943223443223	11668.141575091575	10959.594798534798	6218.352893772895
PWY-5971	11398.531473246367	12375.891849060385	7866.420891841491	12003.72462192253	17127.03468828982	11453.98162591158	14939.158245779126	13120.497477124698	12261.574379780728	15630.874085912583	14061.876710529039	11958.178394542803	15926.83368413731	15322.241680580011	13427.665297153984	10385.041283818733	9214.877963489289	13952.316207350355	13265.60766634333	13045.969436989095	10711.981879324356	13706.358349709057	9889.513319516878	9816.33624934527	13530.120296230541	12873.627752517004	17035.287657628214	10426.212145220981	12411.746363960307	16003.465539902638	10820.009925059449	12719.54841663506	14115.968791274872	16254.440758067652	12872.946477542253	8416.178825267174	10105.197457795979	11491.33028070791	12763.569209944508	9945.867816606236	13490.68617668977	9280.559886223036	13682.613989879537	14067.417129899743	9794.012946959694	9124.98278252445	14415.12514869394	10675.736671236358	11314.130686014478	10915.287392424336	15191.675224106857	9617.677552793062	9991.935261313567	13383.603022118305	6846.657508790392	7475.5890218832155	5050.278853186436	7004.111315131011	10258.236526970377	10734.207065482604	8793.855655619469	8713.64461641438	10653.830831852103	12233.608927207044	9913.355082916632	10971.729193288402	12399.082005080352	10167.026862441347	10049.807476396889	9234.85115095373	11063.15487100013	11187.83730466956	11963.425307022411	9627.159350984512	9104.801209995196	14017.881102028367	12463.380691603681	19194.472587512966	11187.817583104346	10484.751212934823	17939.222536403766	12086.668760751294	13866.251127230997	16274.954745964122	12399.129309655693	10008.960992522814	11249.56636007728	11796.794669745275	13017.51543664539	14826.53052351005	7886.979557499839	16241.480755222245	11980.43472443346	20546.62016482569	15603.79029584257	10026.568580485671	9425.243908764327	12528.69749778232	11595.209816175968	17330.008679245642	9477.761843891658	13865.236752336346	13827.597162948645	17154.336642309107	18205.493023677187	9992.76771066444
PWY-5973	18239.786022558455	20517.58295524221	20911.358524114345	20663.920813869656	22624.927223933617	19073.423358011107	24718.369080912205	22746.275439885198	24348.95493095141	27958.721774341928	23915.225493840517	21200.141345022377	27358.67153452671	18769.213591601034	17647.508235555295	18609.629154115577	18226.185196184968	23107.110075880424	24200.30222236312	27631.18006446254	24022.36250880183	20667.360212261086	18396.98495490062	19974.245531266122	19388.370223780348	26282.875586315982	24584.723273257532	20360.04005283502	23052.502980791123	21704.30525402873	17512.60700749543	22900.32972798959	23293.79809865059	23343.199218060923	21211.197077686676	16607.05530162648	16848.323461574542	18002.08319014319	20980.88582990109	19211.087656437132	20555.154647086652	21170.00702634483	20006.892313462256	22994.98430426127	20469.600643410606	19074.897830490805	21506.93975317081	19615.400461643625	17667.572938540645	19600.2715635242	21245.818970508335	17050.56450422643	15517.958000668063	22211.823811285034	19847.89145418393	22289.421424512886	24410.472542153417	18126.869090670247	27836.51141108977	22170.139636507283	19042.306645765657	17661.146237230267	20850.861735842424	19436.4484975482	17213.2250866471	18171.955986342517	21929.55478421132	18749.145396892414	20807.698820271577	20719.8338369783	17342.035959508325	21114.00688443652	24392.14324964338	22057.261406065558	20576.629157299532	24857.58348236731	22311.845580401703	27064.10157450565	21725.49872260007	17691.384780766188	31529.494664484133	24258.255385507167	24940.225356343006	29263.514090766486	21361.921385446338	22236.481955863197	25239.46062794963	23460.653083806465	21965.890131667442	38010.05809118471	14617.60301518743	34547.35348882455	21387.607866560687	36465.777151427865	30016.999968688004	22272.648718673827	19857.57356740954	21944.75112437957	19271.514630647987	36244.661625914494	18595.77624456555	32002.808696521908	17514.68625374282	29642.605680255412	29813.855380632445	18906.959773140516
PWY-5989	12077.219600182325	13223.274005620284	8621.492201067183	12738.185431348116	18150.3301452742	12126.338226559168	15802.224531141537	13935.051988843077	12962.337551540142	16574.88018554451	15238.630747656127	12745.59760331028	16905.94431239389	16289.466488914168	14227.935349511152	10893.39105304976	9868.38557549324	14865.57878055818	14122.555248605388	14464.680690491523	11448.566016250306	14790.175197671599	10499.15821004123	10415.356684453069	14309.765238903714	13822.13810579006	17980.79383337376	11111.173492309754	13795.661187869566	17007.952988324538	12218.188999514916	13585.524548203099	15440.26695367451	17423.363727868058	13573.24328305469	9199.917198641768	10691.98713194276	12454.927760126124	13700.999305117633	10675.649432452097	14642.30291531108	10024.087494542808	14481.703463079279	15072.365700945915	10419.136624235784	9778.354238418628	15256.490861023527	11478.140562697068	11996.063007518796	11702.464121998546	16049.659693184574	10198.647933543536	10603.848165170995	14367.873281340168	7380.243430754305	8579.622125879214	5595.300265583313	7848.653698261226	11043.47843409971	12001.684598593256	9377.107301722046	9520.165714285717	11365.116395577375	13396.469676457551	10580.726449187487	12044.589528256125	13213.806068396801	11168.76451617085	10755.106873635705	10590.54842590347	11795.238698470313	11996.276929420326	12903.958821246666	10340.202391462526	9970.001096414562	14990.033370327936	13418.133707377456	20279.8712515577	12008.935744645261	11173.168528189217	19089.814292112373	12931.009469502456	14820.991482599715	17432.207694723464	13220.144832395226	10775.700861232617	12276.558744135087	12655.506783100687	14047.364635936337	15660.288729080768	8350.84559740564	17359.040656033852	12904.52612439051	22059.611994781168	17655.624045639684	10866.224792375824	10687.902867680883	13461.402374777324	12594.787208008902	18924.557311465538	10379.355220043994	15039.243675136118	14539.496425100573	18324.29877269648	19406.319171092357	10637.106342009083
PWY-6121	17714.156020066883	20289.368521924935	21366.53217391304	20204.805365105905	21473.21721479005	18776.0700901152	24301.252935711633	22425.29184318097	24369.118141025643	27673.811605351173	23252.326139910827	20596.956458565593	26802.327055927166	17404.823829431443	16676.691508732813	18508.40800631736	18295.207617985885	22649.17865291713	23893.039704570794	27470.992558528444	23723.347332775927	19966.53331010776	17944.300397621708	19961.043666852467	18511.576986250468	26478.839880156072	23723.398643626897	20159.04645299145	22549.03529078409	20500.893606466	16886.099049609813	22566.673042549235	22489.06141583054	22222.63171218877	20869.164639539205	16266.34433760684	16567.656574693425	17070.4184754738	20334.288570234115	19027.64893905611	19410.41937012263	21126.558647342998	19062.195003716097	22223.340203455966	20372.455863991087	19202.729889446302	20564.57940356745	19378.524273504278	17197.456523597175	18840.164062616128	20264.623750464518	16711.17175492382	14830.874973987367	21649.912528799698	20316.7178400223	22271.04482255667	25783.84132292828	18104.1895531401	28350.00527684876	21825.12666109252	18625.38814938685	17498.343273875882	20474.947687662574	18789.576534745447	16729.764018952064	17588.03271088815	21230.292365291712	18605.930442214794	20649.104280936455	20626.24868543291	16577.935130992202	20793.542140468224	24031.3093645485	22020.34743125232	20438.7223894463	24019.390432924563	21958.234835562984	25628.524038461546	21591.81580824972	17294.910423634337	30937.042691378676	23760.764718506136	24493.68149386844	28193.098618543292	20872.632843738393	22109.73239223337	25143.81718227425	23030.703451319212	21234.551311780015	38040.535096618354	14310.335474730586	33973.30496098105	20981.86387959867	34750.75220178372	29128.859030100335	22194.87199925679	19371.754621887776	20922.028999442588	18646.651816239322	35529.15376254179	18319.880987551103	31600.99167131178	16550.901960237832	28320.189153660354	28870.513396506867	18665.082687662583
PWY-6122	17382.35742857143	19987.93819047619	21339.618380952383	19908.022285714283	20800.347904761897	18516.212285714282	23943.049142857148	22101.130666666657	24220.612380952385	27342.464190476192	22859.21285714287	20289.047523809528	26413.120190476184	16808.543238095237	16142.974190476189	18321.784666666663	18148.36466666666	22296.879238095233	23606.197999999997	27307.023619047617	23566.42580952382	19586.767999999996	17724.312666666665	19844.55523809524	18006.010000000002	26288.874857142862	23167.052190476188	20013.344952380958	22218.718952380943	19853.106571428572	16509.15809523809	22264.122380952387	22086.005047619044	21720.761428571423	20568.7200952381	16085.83980952381	16319.339142857145	16684.836190476184	19994.304190476185	18836.02733333333	18965.86828571429	20965.419809523817	18649.351809523807	21782.061999999998	20295.547428571423	19077.963904761902	20059.866285714284	19134.395333333334	16896.36895238095	18503.863999999994	19796.367238095234	16467.895714285714	14543.923333333332	21310.022380952378	20402.37504761904	22325.514666666673	26120.459333333336	18093.21219047619	28394.582190476183	21627.825809523812	18482.162285714287	17360.178571428576	20265.250000000007	18403.144285714283	16445.7300952381	17260.041523809523	20887.803142857152	18393.634571428574	20485.727238095238	20475.183333333323	16200.867809523812	20550.57980952381	23865.18133333333	21944.36419047619	20264.11609523809	23688.407714285724	21682.208571428575	25043.758095238096	21430.347714285715	16998.385238095238	30572.208285714292	23553.20923809523	24243.723904761908	27821.090666666663	20603.298476190474	22004.179428571424	25039.701714285715	22790.458666666662	20897.24685714286	38127.19428571429	14177.349238095236	33778.92752380952	20721.921619047618	34189.05676190476	28738.63761904761	22096.540666666664	19202.416476190476	20528.336000000007	18344.17076190476	35197.151619047625	18151.593428571425	31442.27361904762	16108.699333333336	27774.04980952381	28371.663523809533	18466.516571428572
PWY-6123	15998.341999999999	18307.672545454552	19195.78509090909	18286.207454545452	19325.416727272728	16944.755272727278	21943.39363636364	20179.161818181812	22073.050727272726	24993.683090909082	21129.18472727273	18712.45272727273	24267.918727272714	15797.893636363631	15060.998	16705.907636363638	16541.41872727273	20439.535999999996	21609.018909090908	24997.88872727272	21518.676545454553	18227.432181818178	16344.140363636363	18077.76436363637	16682.008545454548	23864.157090909088	21340.940545454538	18294.249090909092	20507.168363636356	18447.665272727274	15408.022909090907	20363.075636363636	20445.066545454545	20302.075272727263	18846.644	14803.42509090909	14962.839454545458	15526.070363636363	18450.788363636362	17238.363454545455	17756.133090909087	19004.899636363636	17336.51309090909	20097.219636363632	18575.259272727268	17310.179818181812	18513.76527272727	17459.228363636368	15527.274000000001	17058.667454545455	18421.91309090909	15089.769090909087	13469.570363636367	19612.52418181818	18417.791454545455	20262.081272727275	23258.783636363645	16470.592000000004	25612.12763636364	19790.878727272724	16918.205090909087	15926.02163636364	18564.672545454545	17070.563636363633	15178.655636363635	15998.417636363636	19276.56345454545	16942.38854545454	18699.94890909091	18792.76381818182	15024.772909090909	18796.524909090902	21884.72509090909	20008.49236363636	18483.918545454544	21900.25090909091	19896.53654545455	23351.926727272723	19627.293272727264	15639.51818181818	28146.09563636364	21655.42909090909	22282.143272727266	25803.848000000005	18952.937454545456	20110.54618181818	22846.928909090915	20919.843636363632	19306.666	34913.16836363636	13054.65436363636	30901.415999999994	19071.970727272714	31808.409999999996	26545.30909090909	20160.323818181816	17712.437818181817	19047.36545454546	16955.238363636363	32270.61363636363	16674.549818181822	28855.687818181814	15059.863636363636	25771.456181818186	26188.670181818183	16891.854181818184
PWY-6125	12597.61024972129	16792.97919286511	17213.072588628766	15195.483928651061	15884.096279821628	14444.941127090302	19331.51100891862	17685.36788182832	19521.311996655524	21024.956675585287	17802.387328874018	14695.048439241913	19912.878614269783	12864.156142697882	12534.864694537344	15293.290800445928	14767.403798216272	18793.819528428092	18745.516807134893	21481.50389855072	17377.93395652174	14679.306352285395	12798.061290969898	16575.542280936454	13789.35365440357	21737.698824972125	17716.80724303233	16146.815278706797	17407.453555183944	14879.329148272018	13053.988661092528	17092.296927536234	17590.07862764772	16554.37195206243	15793.25125752508	12475.111986622074	12747.68214381271	12591.680861761426	16131.749402452619	14436.646784838353	13826.923158305462	15086.31764994426	14101.79337012263	15668.223296544033	14859.02828205128	15176.777397993314	16267.173652173913	15199.637602006687	13642.777835005572	11885.624670011148	15378.49077257525	12242.032001114827	10831.405649944258	17190.699550724636	16130.744088071346	18550.974133779266	21173.066382385732	14597.884519509473	21844.39894425863	17660.509188405795	12657.644946488292	13448.360859531775	15045.979850613154	14477.065473801556	11908.067234113712	13244.807472686733	14686.234627647713	13980.07619063545	15191.906829431437	15725.615010033443	11369.509948717945	15373.53166443701	18576.029316610926	17332.416624303234	14843.553827201782	17317.211934225197	16092.184151616499	18578.970081382395	16996.538937569676	13354.984453734673	23994.99999888517	16343.99839464883	19136.63759977703	18840.192481605354	15922.436782608693	15931.30034671126	19578.152459308807	16739.841432552952	16017.58922185061	26205.104424749155	10543.23834559643	25052.544790412478	16962.70719175028	22616.076192865105	22983.212229654404	16355.095076923075	14723.485804905238	13460.142591973243	14287.335823857302	26458.477357859523	13816.78400891862	21593.879963210704	12281.910668896322	18561.94963322185	22291.99071794872	13422.994210702336
PWY-6126	13209.504284173001	17754.138441035742	18353.662693029368	15986.067923726432	16512.38300262689	15258.246233605409	20401.863459799235	18678.532016136603	20664.90575851393	22199.15122703819	18666.39178543953	15398.930493479686	20953.987794446	13301.617980110703	13008.681459799232	16179.181099446478	15642.98836804578	19824.067120461576	19788.319257059753	22716.032772211274	18349.403896237927	15369.414230415608	13462.630915845764	17565.010346936866	14338.059011164274	23067.081225161826	18550.709782906466	17082.887848578666	18304.514451637115	15431.038332113705	13660.815074678674	18024.480894924473	18446.13867998874	17294.921482503043	16660.229831222445	13119.919833098791	13439.685470869685	13118.277309128438	16940.220435031428	15264.90304765926	14405.647575757574	15971.927422835164	14736.774786471526	16378.873985176846	15717.870375457356	16106.94811492635	16954.36033483441	16049.182255183412	14368.409165118677	12389.23118988648	16058.807852800448	12865.004642086496	11282.308246739844	18098.582347781216	17218.60373299559	19718.530897832814	22757.875190355568	15491.722955905809	23277.45379088094	18681.345945961162	13305.659328361011	14199.96338174313	15885.2627874097	15158.47244506989	12498.603566657282	13867.914252181256	15397.01818641524	14713.502011258091	16083.832608218407	16600.34265137442	11857.980970259874	16203.416611032928	19617.688116802703	18352.346316352377	15643.50074875692	18158.652006098127	16971.500511117367	19377.5953993808	17951.719752884885	14029.268018388217	25299.445762735722	17219.822637395635	20227.95829758889	19765.566560465326	16793.44577540107	16870.489339150015	20749.840628576796	17634.2151442912	16828.115619195047	27845.892782437375	11107.15202082747	26470.900105263157	17901.74888845107	23573.12469800169	24183.031029083402	17333.702104981705	15526.571212684114	13984.115467961346	15006.048638052349	27878.212785439537	14558.905461206488	22790.634096819587	12782.81318951121	19281.597168027023	23352.741425180597	14166.462900084436
