	Unnamed: 0	Pathways	Naive	MinPath	Total families	Families found	Ontology - pathway type	Names	Common-Name-Taxa	Classification	Level 1	Level 1.1	Level 1.2	Level 1.3	Level 2	Level 2.1	Level 2.2	Level 2.3
411	411	PWY-6383	Yes	No	5	1	Cofactor-Biosynthesis // Polyprenyl-Biosynthesis	<i>trans</i>,octa-<i>cis</i> decaprenyl phosphate biosynthesis // mono-<i>trans</i>,poly-<i>cis</i> decaprenyl phosphate biosynthesis	Mycobacterium tuberculosis,Mycolicibacterium smegmatis	Bacteria	Biosynthesis	Biosynthesis			Cofactor, carrier, and vitamin biosynthesis	Polyprenyl biosynthesis		
412	412	PWY-8060	Yes	Yes	3	2	Carbohydrates-Degradation	2-deoxy-D-ribose degradation I // deoxyribose degradation I	Salmonella enterica,Citrobacter freundii,Enterobacter cloacae,Escherichia coli,Klebsiella oxytoca,Lactiplantibacillus plantarum,Raoultella terrigena,Vibrio parahaemolyticus,Yersinia sp. EA015	Bacteria	Degradation/utilization/assimilation				Carbohydrate degradation			
413	413	PWY-7593	Yes	Yes	1	1	Lipid-Biosynthesis	linoleate biosynthesis III (cyanobacteria)	Trichormus variabilis,Gloeobacter violaceus,Nostoc punctiforme,Nostoc sp. 36,Nostoc sp. PCC 7120 = FACHB-418,Prochlorococcus marinus,Picosynechococcus sp. PCC 7002,Synechocystis sp. PCC 6803,Trichodesmium erythraeum	Bacteria	Biosynthesis				Fatty acid and lipid biosynthesis			
414	414	GLYCOLYSIS-E-D	Yes	Yes	2	1	Super-Pathways // Energy-Metabolism	superpathway of glycolysis and the Entner-Doudoroff pathway	Escherichia coli	Bacteria	Generation of precursor metabolites and energy	Superpathways						
415	415	PWY-6344	Yes	No	6	1	Amino-Acid-Degradation // Energy-Metabolism	L-arginine degradation XIV (oxidative Stickland reaction) // L-arginine fermentation	Acetoanaerobium sticklandii,Alkaliphilus metalliredigens,Alkaliphilus oremlandii,Caldanaerobacter subterraneus,Clostridioides difficile,Clostridium sporogenes,Cutibacterium acnes,Fervidobacterium nodosum,Natranaerobius thermophilus,Petrotoga mobilis,Thermoanaerobacter pseudethanolicus,Thermosipho melanesiensis	Bacteria	Degradation/utilization/assimilation	Generation of precursor metabolites and energy			Amino acid degradation			
416	416	PWY-7819	Yes	No	7	2	Cell-Structure-Biosynthesis	poly(3-O-&beta;-D-glucopyranosyl-<i>N</i>-acetylgalactosamine 1-phosphate) wall teichoic acid biosynthesis // minor teichoic acid biosynthesis // GlcGalNAc-1P teichoic acid biosynthesis	Bacillus subtilis	Bacteria	Biosynthesis				Cell structure biosynthesis			
417	417	PWY-7854	Yes	No	13	3	C1-COMPOUNDS	crotonyl-CoA/ethylmalonyl-CoA/hydroxybutyryl-CoA cycle (engineered) // CO<sub>2</sub> fixation (engineered) // CETCH 5.4 cycle // crotonyl-CoA/ethylmalonyl-CoA/hydroxybutyryl-CoA cycle // carbon dioxide fixation (engineered)	Clostridium kluyveri,Escherichia coli,Homo sapiens,Methylorubrum extorquens,Nitrosopumilus maritimus,Rhodobacter capsulatus,Cereibacter sphaeroides,Arabidopsis thaliana	Bacteria	Degradation/utilization/assimilation				C1 Compound utilization and assimilation			
418	418	PWY-101	Yes	No	4	1	Energy-Metabolism	photosynthesis light reactions I (plastocyanin)	Chlamydomonas reinhardtii,Synechococcus elongatus,Synechocystis sp. PCC 6803,Arabidopsis thaliana	Bacteria	Generation of precursor metabolites and energy							
419	419	PWY-6269	Yes	Yes	6	4	Super-Pathways // Cofactor-Biosynthesis	superpathway of adenosylcobalamin salvage from cobinamide II	Halobacterium salinarum,Methanopyrus kandleri,Methanosarcina mazei,Methanothermobacter thermautotrophicus,Cereibacter sphaeroides	Bacteria	Biosynthesis	Superpathways			Cofactor, carrier, and vitamin biosynthesis			
420	420	PWY0-1352	Yes	Yes	2	1	Noncarbon-Nutrients // Energy-Metabolism	nitrate reduction VIII (dissimilatory) // NADH to nitrate electron transfer	Escherichia coli	Bacteria	Degradation/utilization/assimilation	Generation of precursor metabolites and energy			Inorganic nutrient metabolism			
421	421	PWY-6906	Yes	No	7	2	Carbohydrates-Degradation	chitin derivatives degradation	Vibrio cholerae non-O1,Vibrio cholerae O1,Vibrio furnissii	Bacteria	Degradation/utilization/assimilation				Carbohydrate degradation			
422	422	ACETOACETATE-DEG-PWY	Yes	Yes	2	2	Other-Degradation	acetoacetate degradation (to acetyl CoA) // acetoacetic acid degradation (to acetyl CoA)	Escherichia coli	Bacteria	Degradation/utilization/assimilation				Other degradation			
423	423	PWY-6964	Yes	Yes	2	1	Noncarbon-Nutrients	ammonia assimilation cycle II // GS/GOGAT pathway	Lupinus angustifolius,Oryza sativa,Pisum sativum,Synechococcus elongatus,Vitis vinifera,Zea mays,Arabidopsis thaliana	Bacteria	Degradation/utilization/assimilation				Inorganic nutrient metabolism			
424	424	PWY-8462	Yes	Yes	1	1	Carbohydrates-Biosynthesis	UDP-<i>N</i>-acetyl-&alpha;-D-mannosamine biosynthesis	Bacillus subtilis,Escherichia coli,Staphylococcus aureus,Salmonella enterica	Bacteria	Biosynthesis				Carbohydrate biosynthesis			
425	425	PWY-4621-1	Yes	Yes	2	1	Arsenic-Detoxification	arsenic detoxification VI (<i>E. coli</i>)	Escherichia coli	Bacteria	Detoxification				Arsenic detoxification			
426	426	PWY0-166	Yes	No	10	4	Super-Pathways // Nucleotide-Biosynthesis	superpathway of pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis (<i>E. coli</i>)	Escherichia coli,Mycobacterium tuberculosis,Salmonella enterica	Bacteria	Biosynthesis	Superpathways			Nucleoside and nucleotide biosynthesis			
427	427	PWY0-1319	Yes	Yes	4	4	Lipid-Biosynthesis	CDP-diacylglycerol biosynthesis II	Escherichia coli,Arabidopsis thaliana	Bacteria	Biosynthesis				Fatty acid and lipid biosynthesis			
428	428	PWY-7791	Yes	Yes	6	6	Nucleotide-Biosynthesis	UMP biosynthesis III // uridine-5'-phosphate biosynthesis III // <i>de novo</i> biosynthesis of uridine-5'-phosphate III // <i>de novo</i> biosynthesis of uridine-5'-monophosphate III	Bacillus subtilis,Lactococcus lactis	Bacteria	Biosynthesis				Nucleoside and nucleotide biosynthesis			
429	429	PWY-8132	Yes	No	5	1	NUCLEO-DEG // Amino-Acid-Biosynthesis	<i>S</i>-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation III // dihydroxyacetone phosphate-ethylene shunt	Rhodopseudomonas palustris,Rhodospirillum rubrum	Bacteria	Biosynthesis	Degradation/utilization/assimilation			Amino acid biosynthesis	Nucleoside and nucleotide degradation		
430	430	PWY0-1433	Yes	No	3	1	HORMONE-SYN	tetrahydromonapterin biosynthesis	Agrobacterium fabrum,Escherichia coli,Pseudomonas aeruginosa	Bacteria	Biosynthesis				Hormone, neurotransmitter, and signaling molecule biosynthesis			
431	431	PWY-2941	Yes	Yes	8	8	Amino-Acid-Biosynthesis	L-lysine biosynthesis II	Bacillus cereus,Niallia circulans,Bacillus licheniformis,Priestia megaterium,Bacillus mycoides,Bacillus pumilus,Bacillus subtilis,Brevibacillus laterosporus,Geobacillus stearothermophilus,Paenibacillus macerans,Paenibacillus polymyxa,Virgibacillus pantothenticus	Bacteria	Biosynthesis				Amino acid biosynthesis			
432	432	PWY-6756	Yes	Yes	1	1	NUCLEO-DEG	<i>S</i>-methyl-5'-thioadenosine degradation II // methylthioadenosine degradation II	Homo sapiens,Rhodospirillum rubrum	Bacteria	Degradation/utilization/assimilation				Nucleoside and nucleotide degradation			
433	433	SULFMETII-PWY	Yes	No	3	1	Noncarbon-Nutrients	assimilatory sulfate reduction II	Allochromatium vinosum,Glycine max,Lemna minor,Populus tremula x Populus alba,Arabidopsis thaliana,Chlorella sp. (Roon 68)	Bacteria	Degradation/utilization/assimilation				Inorganic nutrient metabolism			
434	434	PWY-6932	Yes	No	3	1	Noncarbon-Nutrients	selenate reduction III // selenium metabolism // selenium assimilation	Astragalus,Brassica juncea,Neptunia,Pisum sativum,Spinacia oleracea,Arabidopsis thaliana	Bacteria	Degradation/utilization/assimilation				Inorganic nutrient metabolism			
435	435	DETOX1-PWY-1	Yes	Yes	4	3	REACTIVE-OXYGEN-SPECIES-DEGRADATION // Super-Pathways	reactive oxygen species degradation // removal of superoxide radicals	Homo sapiens	Bacteria	Superpathways				Reactive oxygen species degradation			
436	436	FUCCAT-PWY	Yes	Yes	4	1	Carbohydrates-Degradation	L-fucose degradation I // L-fucose catabolism	Escherichia coli	Bacteria	Degradation/utilization/assimilation				Carbohydrate degradation			
437	437	PWY-7883	Yes	No	9	2	Other-Degradation	peptidoglycan recycling II // 1,6-anhydro-<i>N</i>-acetylmuramic acid recycling II // cell wall recycling II // anhydromuropeptides recycling II	Pseudomonas aeruginosa,Pseudomonas putida	Bacteria	Degradation/utilization/assimilation				Other degradation			
438	438	PWY-7094	Yes	Yes	6	4	Lipid-Biosynthesis	fatty acid salvage // &beta;-oxidation degradation - de novo fatty acid biosynthesis shunt	Pseudomonas aeruginosa	Bacteria	Biosynthesis				Fatty acid and lipid biosynthesis			
439	439	PWY-7126	Yes	No	3	1	HORMONE-SYN	ethene biosynthesis IV (engineered) // ethylene biosynthesis IV (engineered)	Pseudomonas savastanoi,Saccharomyces cerevisiae	Bacteria	Biosynthesis				Hormone, neurotransmitter, and signaling molecule biosynthesis			
440	440	PWY-7400	Yes	No	9	4	Amino-Acid-Biosynthesis	L-arginine biosynthesis IV (archaea)	Halalkalicoccus,Haloarcula,Haloferax,Halomicrobium,Haloterrigena,Ignicoccus,Metallosphaera sedula,Natrialba,Natronomonas,Pyrobaculum,Sphaerobacter,Sulfolobus acidocaldarius,Thermobaculum,Thermomicrobium,Thermoproteus	Bacteria	Biosynthesis				Amino acid biosynthesis			
441	441	PWY-8220	Yes	No	6	1	Glycan-Pathways // Cell-Structure-Biosynthesis // Carbohydrates-Biosynthesis	<i>Escherichia coli</i> serotype O:117 O antigen biosynthesis	Escherichia coli O117	Bacteria	Biosynthesis	Biosynthesis	Glycan pathways		Cell structure biosynthesis	Carbohydrate biosynthesis		
442	442	PWY0-1021	Yes	Yes	1	1	Amino-Acid-Biosynthesis	L-alanine biosynthesis III	Bacillus subtilis,Escherichia coli,Homo sapiens	Bacteria	Biosynthesis				Amino acid biosynthesis			
443	443	PWY-7733	Yes	No	7	1	SECONDARY-METABOLITE-BIOSYNTHESIS	3-hydroxyquinaldate biosynthesis // 3-hydroxyquinaldic acid biosynthesis	Micromonospora sp. ML1,Streptomyces sp. SNA15896,Micromonospora sp. ACM2-092	Bacteria	Biosynthesis				Secondary metabolite biosynthesis			
444	444	NONOXIPENT-PWY	Yes	Yes	4	4	Energy-Metabolism	pentose phosphate pathway (non-oxidative branch) I	Escherichia coli	Bacteria	Generation of precursor metabolites and energy							
445	445	PWY-8218	Yes	No	5	1	Glycan-Pathways // Cell-Structure-Biosynthesis // Carbohydrates-Biosynthesis	<i>Escherichia coli</i> serotype O:56 O antigen biosynthesis	Escherichia coli	Bacteria	Biosynthesis	Biosynthesis	Glycan pathways		Cell structure biosynthesis	Carbohydrate biosynthesis		
446	446	PWY-8211	Yes	No	5	1	Glycan-Pathways // Cell-Structure-Biosynthesis // Carbohydrates-Biosynthesis	<i>Escherichia coli</i> serotype O:7 O antigen biosynthesis	Escherichia coli O7	Bacteria	Biosynthesis	Biosynthesis	Glycan pathways		Cell structure biosynthesis	Carbohydrate biosynthesis		
447	447	PWY-8277	Yes	Yes	6	4	Cofactor-Biosynthesis	NAD <i>de novo</i> biosynthesis IV (anaerobic) // nicotinamide adenine dinucleotide biosynthesis	Escherichia coli,Porphyromonas gingivalis,Pyrococcus horikoshii	Bacteria	Biosynthesis				Cofactor, carrier, and vitamin biosynthesis			
448	448	PWY-6420	Yes	Yes	3	1	Cofactor-Biosynthesis	pyrroloquinoline quinone biosynthesis // PQQ biosynthesis	Klebsiella pneumoniae,Pseudomonas aeruginosa,Xanthomonas campestris	Bacteria	Biosynthesis				Cofactor, carrier, and vitamin biosynthesis			
449	449	TREDEGLOW-PWY	Yes	Yes	2	1	Carbohydrates-Degradation	trehalose degradation I (low osmolarity)	Paenibacillus popilliae,Bacillus subtilis,Escherichia coli	Bacteria	Degradation/utilization/assimilation				Carbohydrate degradation			
450	450	PWY-8017	Yes	No	6	1	Amino-Acid-Degradation // Super-Pathways // Energy-Metabolism	L-tryptophan degradation XIII (reductive Stickland reaction) // L-tryptophan reductive fermentation // L-tryptophan fermentation	Clostridium sporogenes	Bacteria	Degradation/utilization/assimilation	Generation of precursor metabolites and energy	Superpathways		Amino acid degradation			
451	451	PWY-8480	Yes	No	10	4	Acetate-Degradation	oxidative Ljungdahl-Wood pathway // reverse Wood pathway // syntrophic acetate oxidation // reverse Wood-Ljungdahl pathway // oxidative acetyl coenzyme A pathway // oxidative acetyl CoA pathway // reverse carbon monoxide dehydrogenase/acetyl-CoA pathway // reverse CODH/ACS pathway // oxidative CODH/ACS pathway // reverse Ljungdahl-Wood pathway	Syntrophaceticus schinkii,Tepidanaerobacter acetatoxydans,Thermacetogenium phaeum	Bacteria	Degradation/utilization/assimilation				Acetate degradation			
452	452	PWY-5103	Yes	Yes	6	4	Amino-Acid-Biosynthesis	L-isoleucine biosynthesis III	Escherichia coli,Escherichia coli Crookes	Bacteria	Biosynthesis				Amino acid biosynthesis			
453	453	PWY-6164	Yes	Yes	2	2	Carboxylate-Biosynthesis	3-dehydroquinate biosynthesis I	Bacillus subtilis,Escherichia coli,Haemophilus influenzae,Petunia x hybrida,Saccharomyces cerevisiae,Salmonella enterica	Bacteria	Biosynthesis				Carboxylic acid biosynthesis			
454	454	PWY-5839	Yes	Yes	2	2	Cofactor-Biosynthesis	menaquinol-7 biosynthesis // vitamin K<sub>2</sub> biosynthesis // menaquinone-7 biosynthesis	Lactococcus cremoris,Salinivibrio costicola,Thermus aquaticus,Thermus thermophilus,Myxococcus fulvus,Prevotella melaninogenica,Bacillus subtilis,Bacillus halotolerans,Exiguobacterium acetylicum,Pimelobacter simplex,Staphylococcus warneri,Staphylococcus simulans,Staphylococcus saprophyticus,Staphylococcus hominis,Staphylococcus haemolyticus,Staphylococcus epidermidis,Staphylococcus cohnii,Staphylococcus capitis,Staphylococcus aureus,Listeria grayi,Brochothrix thermosphacta,Geobacillus stearothermophilus,Bacillus thuringiensis,Sporosarcina ureae,Sporolactobacillus inulinus,Desulfotomaculum nigrificans,Bacillus racemilacticus,Bacillus pumilus,Peribacillus psychrosaccharolyticus,Priestia megaterium,Bacillus licheniformis,Psychrobacillus insolitus,Cytobacillus firmus,Heyndrickxia coagulans,Niallia circulans,Bacillus cereus,Pseudobacillus badius,Bacillus amyloliquefaciens,Domibacillus aminovorans,Alkalihalobacillus alcalophilus,Chlorobaculum thiosulfatiphilum,Eisenibacter elegans,Thermoplasma acidophilum	Bacteria	Biosynthesis				Cofactor, carrier, and vitamin biosynthesis			
455	455	P164-PWY	Yes	No	13	3	NUCLEO-DEG // Energy-Metabolism	purine nucleobases degradation I (anaerobic) // purine fermentation	Clostridium,Gottschalkia acidurici,Clostridium cylindrosporum,Gottschalkia purinilytica	Bacteria	Degradation/utilization/assimilation	Generation of precursor metabolites and energy			Nucleoside and nucleotide degradation			
456	456	PWY-7077	Yes	No	5	1	Carbohydrates-Degradation	<i>N</i>-acetyl-D-galactosamine degradation	Shewanella amazonensis,Shewanella sp. ANA-3,Shewanella sp. MR-4,Shewanella sp. MR-7	Bacteria	Degradation/utilization/assimilation				Carbohydrate degradation			
457	457	PWY-5653	Yes	Yes	3	2	Cofactor-Biosynthesis	NAD biosynthesis from 2-amino-3-carboxymuconate semialdehyde	Actinomycetota,Cytophaga hutchinsonii,Gemmata sp. Wa1-1,Homo sapiens,Oryza sativa,Polaribacter filamentus,Saccharomyces cerevisiae,Streptomyces antibioticus,Xanthomonas arboricola,Xanthomonas axonopodis	Bacteria	Biosynthesis				Cofactor, carrier, and vitamin biosynthesis			
458	458	PWY-8251	Yes	No	4	1	Glycan-Pathways // Cell-Structure-Biosynthesis // Carbohydrates-Biosynthesis	<i>Escherichia coli</i> serotype O:2 O antigen biosynthesis	Escherichia coli O2	Bacteria	Biosynthesis	Biosynthesis	Glycan pathways		Cell structure biosynthesis	Carbohydrate biosynthesis		
459	459	PWY4FS-8	Yes	Yes	2	2	Super-Pathways // Lipid-Biosynthesis	phosphatidylglycerol biosynthesis II (acyl-CoA donor)	Glycine max,Limnanthes douglasii,Pisum sativum,Ricinus communis,Saccharomyces cerevisiae,Triticum aestivum,Vigna radiata,Arabidopsis thaliana	Bacteria	Biosynthesis	Superpathways			Fatty acid and lipid biosynthesis			
460	460	PWY-6946	Yes	No	11	2	Fatty-Acid-and-Lipid-Degradation	cholesterol degradation to androstenedione II (cholesterol dehydrogenase)	Mycobacterium tuberculosis,Streptomyces sp. SA-COO	Bacteria	Degradation/utilization/assimilation				Fatty acid and lipid degradation			
461	461	P124-PWY	Yes	Yes	15	12	Carbohydrates-Degradation // Energy-Metabolism	Bifidobacterium shunt // Bifidum fermentation // Bifidum pathway // fructose 6-phosphate pathway // Bifidum shunt // glucose fermentation to lactate (Bifidobacteria) // glucose fermentation to lactic acid (Bifidobacteria)	Bifidobacterium adolescentis,Bifidobacterium animalis,Bifidobacterium bifidum,Bifidobacterium longum	Bacteria	Degradation/utilization/assimilation	Generation of precursor metabolites and energy			Carbohydrate degradation			
462	462	PWY2DNV-11	Yes	Yes	3	2	Cofactor-Biosynthesis	tetrahydrofolate biosynthesis II // folic acid biosynthesis II // folate biosynthesis II // THF biosynthesis II	Haloarcula marismortui,Halobacterium salinarum,Helicobacter pylori	Bacteria	Biosynthesis				Cofactor, carrier, and vitamin biosynthesis			
463	463	PWY-7817	Yes	Yes	15	4	Cell-Structure-Biosynthesis	type I lipoteichoic acid biosynthesis (<i>S. aureus</i>)	Bacillus anthracis,Bacillus subtilis,Listeria monocytogenes,Staphylococcus aureus	Bacteria	Biosynthesis				Cell structure biosynthesis			
464	464	PWY-8571	Yes	No	7	2	Cofactor-Biosynthesis	ubiquinol-10 biosynthesis (UbiN) // Q10 biosynthesis // ubiquinone-10 biosynthesis (UbiN) // ubiquinol-10 biosynthesis (UbiN)	Rhodobacter capsulatus	Bacteria	Biosynthesis				Cofactor, carrier, and vitamin biosynthesis			
465	465	PWY-8533	Yes	No	6	2	Cofactor-Biosynthesis	ubiquinol-8 biosynthesis (anaerobic)	Escherichia coli	Bacteria	Biosynthesis				Cofactor, carrier, and vitamin biosynthesis			
466	466	PWY-8289	Yes	Yes	5	3	Nucleotide-Biosynthesis	dZTP biosynthesis	Acinetobacter phage SH-Ab 15497,Cyanophage S-2L,Salmonella phage PMBT28,Vibrio phage	Bacteria	Biosynthesis				Nucleoside and nucleotide biosynthesis			
467	467	PWY-7904	Yes	Yes	4	1	Nucleic-Acid-Processing	tRNA-uridine<sup>54</sup> modifications (thermophilic bacteria)	Pyrococcus abyssi,Aquifex aeolicus,Pyrococcus furiosus,Thermus thermophilus	Bacteria	Macromolecule modification				Nucleic acid processing			
468	468	P21-PWY	Yes	Yes	2	2	Energy-Metabolism	pentose phosphate pathway (partial) // pentose phosphate pathway, Mycoplasma pneumonia	Mycoplasmoides pneumoniae	Bacteria	Generation of precursor metabolites and energy							
469	469	PYRIDNUCSYN-PWY	Yes	Yes	6	5	Cofactor-Biosynthesis	NAD <i>de novo</i> biosynthesis I // nicotinamide adenine dinucleotide biosynthesis	Bacillus cereus,Bacillus subtilis,Cupriavidus metallidurans,Escherichia coli,Gossypium hirsutum,Mycobacterium tuberculosis,Nicotiana rustica,Nicotiana tabacum,Pseudomonas aeruginosa,Pseudomonas putida,Ralstonia solanacearum,Ricinus communis,Arabidopsis thaliana	Bacteria	Biosynthesis				Cofactor, carrier, and vitamin biosynthesis			
470	470	PWY-5964	Yes	Yes	1	1	Cofactor-Biosynthesis	guanylyl molybdenum cofactor biosynthesis // MGD biosynthesis // molybdopterin guanine dinucleotide biosynthesis	Escherichia coli	Bacteria	Biosynthesis				Cofactor, carrier, and vitamin biosynthesis			
471	471	PWY-7761	Yes	Yes	5	3	Cofactor-Biosynthesis	NAD salvage pathway II (PNC IV cycle)	Escherichia coli,Salmonella enterica	Bacteria	Biosynthesis				Cofactor, carrier, and vitamin biosynthesis			
472	472	PWY-8162	Yes	Yes	2	1	AROMATIC-COMPOUNDS-DEGRADATION	phenylethanol degradation	Pseudomonas putida	Bacteria	Degradation/utilization/assimilation				Aromatic compound degradation			
473	473	PWY-8178	Yes	Yes	5	4	Energy-Metabolism	pentose phosphate pathway (non-oxidative branch) II	Entamoeba histolytica,Acetivibrio thermocellus,Clostridium thermosuccinogenes	Bacteria	Generation of precursor metabolites and energy							
474	474	PWY-7968	Yes	Yes	3	2	Cofactor-Biosynthesis	5-methylbenzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	Archaeoglobus fulgidus,Desulforapulum autotrophicum,Desulfobulbus propionicus,Methanothrix soehngenii,Propionibacterium freudenreichii,Thermoplasma acidophilum	Bacteria	Biosynthesis				Cofactor, carrier, and vitamin biosynthesis			
475	475	PWY-8253	Yes	No	5	1	Glycan-Pathways // Cell-Structure-Biosynthesis // Carbohydrates-Biosynthesis	<i>Escherichia coli</i> serotype O:149/<i>Shigella boydii</i> serotype O1 O antigen biosynthesis // <i>Shigella</i> serotype B1 O antigen biosynthesis	Escherichia coli,Shigella boydii	Bacteria	Biosynthesis	Biosynthesis	Glycan pathways		Cell structure biosynthesis	Carbohydrate biosynthesis		
476	476	PWY0-1597	Yes	Yes	3	1	Cofactor-Biosynthesis	prenylated FMNH<sub>2</sub> biosynthesis	Archaeoglobus fulgidus,Escherichia coli,Methanosarcina mazei,Pseudomonas aeruginosa,Saccharomyces cerevisiae,Synechocystis sp. PCC 6803	Bacteria	Biosynthesis				Cofactor, carrier, and vitamin biosynthesis			
477	477	PWY-7909	Yes	Yes	3	3	C1-COMPOUNDS	formaldehyde oxidation VII (THF pathway)	Bacillus methanolicus	Bacteria	Degradation/utilization/assimilation				C1 Compound utilization and assimilation			
478	478	PWY-8347	Yes	Yes	5	4	Carbohydrates-Biosynthesis	adipate biosynthesis // reverse adipate degradation pathway // RADP	Thermobifida fusca	Bacteria	Biosynthesis				Carbohydrate biosynthesis			
479	479	ILEUSYN-PWY	Yes	Yes	5	5	Amino-Acid-Biosynthesis	L-isoleucine biosynthesis I (from threonine)	Cupriavidus necator,Escherichia coli,Salmonella enterica	Bacteria	Biosynthesis				Amino acid biosynthesis			
480	480	PWY-8168	Yes	Yes	1	1	Cofactor-Biosynthesis	<i>bis</i>(guanylyl tungstenpterin) cofactor biosynthesis	Pyrococcus abyssi,Pyrococcus furiosus	Bacteria	Biosynthesis				Cofactor, carrier, and vitamin biosynthesis			
481	481	NONMEVIPP-PWY	Yes	Yes	8	7	SECONDARY-METABOLITE-BIOSYNTHESIS	methylerythritol phosphate pathway I // nonmevalonate isopentenyl diphosphate biosynthesis // methylerythritol phosphate degradation // MEP degradation // deoxyxylulose phosphate pathway // DOXP pathway // Rohmer pathway // isopentenyl diphosphate biosynthesis -- mevalonate-independent // nonmevalonate isoprenoid pathway // MEP pathway	Brucella abortus,Escherichia coli	Bacteria	Biosynthesis				Secondary metabolite biosynthesis			
482	482	PWY-7816	Yes	No	13	2	Cell-Structure-Biosynthesis	poly(ribitol phosphate) wall teichoic acid biosynthesis II (<i>S. aureus</i>) // ribitol teichoic acid biosynthesis	Staphylococcus aureus	Bacteria	Biosynthesis				Cell structure biosynthesis			
483	483	PWY-8190	Yes	Yes	7	2	Amino-Acid-Degradation // Energy-Metabolism	L-glutamate degradation XI (reductive Stickland reaction) // L-glutamate fermentation	Acidaminococcus fermentans,Clostridium kluyveri,Fusobacterium nucleatum,Peptoniphilus asaccharolyticus,Faecalispora sporosphaeroides,[Clostridium] symbiosum	Bacteria	Degradation/utilization/assimilation	Generation of precursor metabolites and energy			Amino acid degradation			
484	484	PWY66-366	Yes	Yes	2	2	Cofactor-Biosynthesis	flavin salvage // riboflavin (vitamin B2) salvage	Enterococcus faecalis,Homo sapiens,Listeria monocytogenes,Streptococcus pyogenes	Bacteria	Biosynthesis				Cofactor, carrier, and vitamin biosynthesis			
485	485	PWY-1622	Yes	No	10	3	C1-COMPOUNDS	formaldehyde assimilation I (serine pathway)	Methylobacter whittenburyi,Methylobacterium organophilum,Methylocystis echinoides,Methylocystis minimus,Methylocystis parvus,Methylocystis pyriformis,Methylorubrum extorquens,Methylosinus sporium,Methylosinus trichosporium,Hyphomicrobium methylovorum,Hyphomicrobium zavarzinii	Bacteria	Degradation/utilization/assimilation				C1 Compound utilization and assimilation			
486	486	PWY-7294	Yes	Yes	7	2	Carbohydrates-Degradation	D-xylose degradation IV // Dahms pathway	Saccharolobus solfataricus,Sulfolobus acidocaldarius	Bacteria	Degradation/utilization/assimilation				Carbohydrate degradation			
487	487	LEU-DEG2-PWY	Yes	No	6	1	Amino-Acid-Degradation	L-leucine degradation I	Acer pseudoplatanus,Homo sapiens,Pseudomonas aeruginosa,Pseudomonas fluorescens,Pseudomonas sp. mevalonii,Ectopseudomonas oleovorans,Pseudomonas putida,Streptomyces avermitilis	Bacteria	Degradation/utilization/assimilation				Amino acid degradation			
488	488	HSERMETANA-PWY	Yes	Yes	2	1	Super-Pathways // Amino-Acid-Biosynthesis	L-methionine biosynthesis III // L-methionine biosynthesis by sulfhydrylation	Corynebacterium glutamicum,Leptospira meyeri,Saccharomyces cerevisiae,[Brevibacterium] flavum	Bacteria	Biosynthesis	Superpathways			Amino acid biosynthesis			
489	489	PWY-5480	Yes	Yes	3	2	Energy-Metabolism	pyruvate fermentation to ethanol I // pyruvic acid fermentation to ethanol I	Chlamydomonas reinhardtii,Clostridium acetobutylicum,Clostridium pasteurianum,Escherichia coli,Neocallimastix sp. LM-2,Streptococcus	Bacteria	Generation of precursor metabolites and energy							
490	490	PWY-7902	Yes	Yes	5	3	Lipid-Biosynthesis	glucosylglycerol biosynthesis	Synechocystis sp. PCC 6803	Bacteria	Biosynthesis				Fatty acid and lipid biosynthesis			
491	491	PWY-6214	Yes	Yes	2	1	AROMATIC-COMPOUNDS-DEGRADATION // CHLORINATED-COMPOUNDS-DEG	3-chlorocatechol degradation III (<i>meta</i> pathway)	Pseudomonas sp. MG61,Pseudomonas veronii,Pseudomonas fluorescens,Pseudomonas putida	Bacteria	Degradation/utilization/assimilation	Degradation/utilization/assimilation			Aromatic compound degradation	Chlorinated compound degradation		
492	492	PWY-7398	Yes	Yes	8	1	AROMATIC-COMPOUNDS-BIOSYN	coumarins biosynthesis (engineered)	Escherichia coli,Ipomoea batatas,Petroselinum crispum,Rhodotorula glutinis,Arabidopsis thaliana	Bacteria	Biosynthesis				Aromatic compound biosynthesis			
493	493	PWY-8250	Yes	No	7	1	Glycan-Pathways // Cell-Structure-Biosynthesis // Carbohydrates-Biosynthesis	<i>Escherichia coli</i> serotype O:9 O antigen biosynthesis	Escherichia coli O9,Klebsiella pneumoniae	Bacteria	Biosynthesis	Biosynthesis	Glycan pathways		Cell structure biosynthesis	Carbohydrate biosynthesis		
494	494	PWY-7884	Yes	No	4	1	Protein-Modification	lipoprotein posttranslational modification (Gram-negative bacteria) // lipoprotein lipoylation // Lol pathway	Escherichia coli	Bacteria	Macromolecule modification				Protein modification			
495	495	PWY-5744	Yes	No	13	3	C1-COMPOUNDS // Other-Degradation	glyoxylate assimilation	Chloroflexus aurantiacus,Sulfurisphaera tokodaii	Bacteria	Degradation/utilization/assimilation	Degradation/utilization/assimilation			C1 Compound utilization and assimilation	Other degradation		
