Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
3893R_R_M_S5_week10_S63_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.5)	(34.0, 0.5)	(35.0, 0.5)	(36.0, 0.8333333333333333)	(37.0, 0.0)	(38.0, 0.3333333333333333)	(39.0, 0.5)	(40.0, 3.0)	(41.0, 8.333333333333334)	(42.0, 14.166666666666666)	(43.0, 29.583333333333332)	(44.0, 102.24999999999997)	(45.0, 155.83333333333331)	(46.0, 706.0000000000088)	(47.0, 10152.000000000568)	(48.0, 4741.250000000149)	(49.0, 4911.166666666672)	(50.0, 4487.583333333711)	(51.0, 12768.416666671945)	(52.0, 16302.750000011605)	(53.0, 5071.8333333332)	(54.0, 802.0000000000184)	(55.0, 270.75000000000165)	(56.0, 68.00000000000007)	(57.0, 23.16666666666666)	(58.0, 31.24999999999997)	(59.0, 27.833333333333318)	(60.0, 6.333333333333333)	(61.0, 9.083333333333334)	(62.0, 38.66666666666667)	(63.0, 6.666666666666665)	(64.0, 1.3333333333333333)	(65.0, 0.8333333333333333)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
3893R_R_M_S5_week10_S63_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.5)	(30.0, 1.0)	(31.0, 0.5)	(32.0, 0.5)	(33.0, 1.8333333333333333)	(34.0, 1.8333333333333333)	(35.0, 2.5)	(36.0, 2.5)	(37.0, 1.3333333333333333)	(38.0, 3.3333333333333335)	(39.0, 5.333333333333334)	(40.0, 6.5)	(41.0, 10.500000000000002)	(42.0, 15.16666666666667)	(43.0, 21.666666666666664)	(44.0, 59.91666666666676)	(45.0, 1057.083333333371)	(46.0, 9513.33333333277)	(47.0, 1765.0833333332164)	(48.0, 2085.9166666665215)	(49.0, 735.5833333333456)	(50.0, 386.16666666666384)	(51.0, 1443.083333333287)	(52.0, 2042.9999999998345)	(53.0, 7876.666666664103)	(54.0, 7177.999999998108)	(55.0, 2154.0833333332494)	(56.0, 11174.250000002254)	(57.0, 11146.666666668902)	(58.0, 944.0833333333561)	(59.0, 262.1666666666673)	(60.0, 233.25000000000068)	(61.0, 188.33333333333397)	(62.0, 74.99999999999996)	(63.0, 53.83333333333334)	(64.0, 43.50000000000002)	(65.0, 25.49999999999999)	(66.0, 16.333333333333336)	(67.0, 19.333333333333332)	(68.0, 16.5)	(69.0, 8.5)	(70.0, 6.999999999999999)	(71.0, 13.166666666666671)	(72.0, 30.16666666666663)	(73.0, 4.333333333333333)	(74.0, 0.0)	(75.0, 0.5)	(76.0, 0.5)	(77.0, 1.0)	(78.0, 1.3333333333333333)	(79.0, 0.3333333333333333)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.5)	(83.0, 0.5)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.25)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
3894R_0_M_NS6_week10_S71_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 1.0)	(36.0, 1.0)	(37.0, 0.0)	(38.0, 0.5)	(39.0, 3.5)	(40.0, 13.333333333333334)	(41.0, 33.83333333333333)	(42.0, 92.75000000000001)	(43.0, 125.41666666666667)	(44.0, 188.2500000000001)	(45.0, 756.2500000000126)	(46.0, 8053.083333330516)	(47.0, 8558.999999997719)	(48.0, 13146.250000005966)	(49.0, 2872.3333333335113)	(50.0, 1091.5000000000282)	(51.0, 3691.333333333883)	(52.0, 11062.916666668896)	(53.0, 7095.666666664713)	(54.0, 862.1666666666928)	(55.0, 276.08333333333485)	(56.0, 45.750000000000014)	(57.0, 17.750000000000007)	(58.0, 32.58333333333329)	(59.0, 34.99999999999997)	(60.0, 10.166666666666666)	(61.0, 18.16666666666667)	(62.0, 78.49999999999997)	(63.0, 10.500000000000002)	(64.0, 4.0)	(65.0, 4.0)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
3894R_0_M_NS6_week10_S71_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.5)	(33.0, 1.0)	(34.0, 1.5)	(35.0, 1.5)	(36.0, 2.5)	(37.0, 5.833333333333333)	(38.0, 7.0)	(39.0, 10.333333333333334)	(40.0, 15.833333333333334)	(41.0, 14.5)	(42.0, 18.666666666666668)	(43.0, 27.166666666666664)	(44.0, 74.66666666666666)	(45.0, 1742.4999999998863)	(46.0, 13479.500000006596)	(47.0, 10874.500000001897)	(48.0, 5594.416666666072)	(49.0, 4090.666666667349)	(50.0, 618.5000000000005)	(51.0, 4520.083333333673)	(52.0, 4051.1666666673596)	(53.0, 2871.5000000001746)	(54.0, 5663.833333332675)	(55.0, 979.7500000000282)	(56.0, 3660.166666667153)	(57.0, 3370.7500000003756)	(58.0, 250.2500000000013)	(59.0, 87.41666666666659)	(60.0, 94.66666666666654)	(61.0, 79.16666666666664)	(62.0, 39.50000000000001)	(63.0, 37.16666666666667)	(64.0, 33.833333333333314)	(65.0, 15.66666666666667)	(66.0, 13.000000000000002)	(67.0, 25.166666666666664)	(68.0, 23.999999999999996)	(69.0, 7.833333333333333)	(70.0, 3.333333333333333)	(71.0, 14.500000000000007)	(72.0, 63.833333333333506)	(73.0, 7.83333333333333)	(74.0, 0.3333333333333333)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.3333333333333333)	(87.0, 0.3333333333333333)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.3333333333333333)	(92.0, 0.5)	(93.0, 0.5)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
3896R_0_M_S2_week10_S52_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.25)	(38.0, 0.25)	(39.0, 0.5)	(40.0, 1.8333333333333333)	(41.0, 2.9166666666666665)	(42.0, 6.416666666666666)	(43.0, 24.083333333333332)	(44.0, 77.83333333333333)	(45.0, 108.41666666666659)	(46.0, 219.6666666666681)	(47.0, 11067.50000000224)	(48.0, 11916.333333337101)	(49.0, 2579.833333333386)	(50.0, 2830.5000000001655)	(51.0, 11827.91666667027)	(52.0, 14307.666666674708)	(53.0, 3830.0833333339324)	(54.0, 840.8333333333579)	(55.0, 246.666666666669)	(56.0, 65.16666666666677)	(57.0, 24.41666666666666)	(58.0, 53.75000000000009)	(59.0, 45.41666666666671)	(60.0, 5.166666666666666)	(61.0, 4.0)	(62.0, 10.0)	(63.0, 1.4999999999999998)	(64.0, 0.0)	(65.0, 0.0)	(66.0, 0.0)	(67.0, 0.5)	(68.0, 0.5)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
3896R_0_M_S2_week10_S52_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.5)	(31.0, 2.0)	(32.0, 3.0)	(33.0, 2.0)	(34.0, 0.5)	(35.0, 0.5)	(36.0, 1.8333333333333333)	(37.0, 3.3333333333333335)	(38.0, 3.3333333333333335)	(39.0, 4.0)	(40.0, 5.0)	(41.0, 7.0)	(42.0, 9.500000000000002)	(43.0, 11.833333333333336)	(44.0, 38.0)	(45.0, 1240.8333333333296)	(46.0, 10682.500000001546)	(47.0, 6611.999999998477)	(48.0, 1356.0833333333055)	(49.0, 588.0)	(50.0, 346.9166666666653)	(51.0, 2172.8333333332157)	(52.0, 2623.833333333411)	(53.0, 3953.6666666673027)	(54.0, 3442.5833333337423)	(55.0, 979.5833333333559)	(56.0, 10890.250000001852)	(57.0, 10879.583333335182)	(58.0, 810.1666666666817)	(59.0, 215.50000000000054)	(60.0, 204.83333333333408)	(61.0, 179.16666666666723)	(62.0, 84.08333333333329)	(63.0, 56.750000000000014)	(64.0, 51.33333333333339)	(65.0, 27.166666666666654)	(66.0, 13.333333333333337)	(67.0, 10.833333333333334)	(68.0, 9.0)	(69.0, 5.666666666666666)	(70.0, 3.916666666666667)	(71.0, 4.0)	(72.0, 8.833333333333332)	(73.0, 1.8333333333333333)	(74.0, 0.3333333333333333)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.5)	(84.0, 0.8333333333333333)	(85.0, 0.0)	(86.0, 0.3333333333333333)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.3333333333333333)	(95.0, 0.3333333333333333)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
3896R_L_M_S2_week10_S53_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.3333333333333333)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.5)	(36.0, 0.5)	(37.0, 0.8333333333333333)	(38.0, 1.0833333333333333)	(39.0, 1.5)	(40.0, 2.333333333333333)	(41.0, 5.083333333333334)	(42.0, 16.166666666666668)	(43.0, 49.91666666666668)	(44.0, 155.83333333333334)	(45.0, 216.75000000000026)	(46.0, 392.9999999999967)	(47.0, 16080.416666677958)	(48.0, 17234.66666667542)	(49.0, 3428.0833333337505)	(50.0, 3615.6666666671704)	(51.0, 15542.666666676945)	(52.0, 18619.333333337043)	(53.0, 4782.0833333334385)	(54.0, 1079.3333333333649)	(55.0, 269.58333333333496)	(56.0, 77.49999999999999)	(57.0, 32.91666666666665)	(58.0, 59.08333333333345)	(59.0, 49.33333333333341)	(60.0, 5.0)	(61.0, 7.166666666666664)	(62.0, 19.333333333333332)	(63.0, 1.3333333333333333)	(64.0, 0.3333333333333333)	(65.0, 0.3333333333333333)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
3896R_L_M_S2_week10_S53_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.5)	(33.0, 1.0)	(34.0, 1.5)	(35.0, 1.5)	(36.0, 2.0)	(37.0, 4.0)	(38.0, 6.333333333333333)	(39.0, 8.333333333333332)	(40.0, 10.5)	(41.0, 15.666666666666666)	(42.0, 23.666666666666668)	(43.0, 35.33333333333334)	(44.0, 82.74999999999991)	(45.0, 1744.9999999998854)	(46.0, 15522.33333334364)	(47.0, 9709.499999999822)	(48.0, 1596.1666666665947)	(49.0, 742.4166666666769)	(50.0, 521.4166666666615)	(51.0, 3012.666666666915)	(52.0, 3416.1666666670785)	(53.0, 5189.833333333085)	(54.0, 4490.666666666989)	(55.0, 1356.1666666666483)	(56.0, 14378.666666674058)	(57.0, 14263.166666673864)	(58.0, 1046.6666666666915)	(59.0, 301.1666666666664)	(60.0, 269.91666666666697)	(61.0, 222.16666666666734)	(62.0, 114.41666666666663)	(63.0, 81.74999999999996)	(64.0, 72.66666666666664)	(65.0, 33.74999999999999)	(66.0, 18.166666666666664)	(67.0, 19.666666666666664)	(68.0, 19.166666666666664)	(69.0, 9.166666666666668)	(70.0, 6.333333333333332)	(71.0, 7.499999999999998)	(72.0, 16.166666666666675)	(73.0, 2.5)	(74.0, 0.5)	(75.0, 0.5)	(76.0, 0.5)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.3333333333333333)	(80.0, 0.3333333333333333)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.3333333333333333)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.3333333333333333)	(91.0, 0.3333333333333333)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.5)	(96.0, 0.5)	(97.0, 0.0)	(98.0, 0.3333333333333333)	(99.0, 0.0)	(100.0, 0.5)
3909R_R_M_S2_week10_S54_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.5)	(34.0, 0.5)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.8333333333333333)	(40.0, 1.4999999999999998)	(41.0, 4.25)	(42.0, 13.583333333333336)	(43.0, 31.91666666666666)	(44.0, 94.0833333333333)	(45.0, 138.91666666666654)	(46.0, 280.6666666666675)	(47.0, 12882.333333338855)	(48.0, 14124.75000000776)	(49.0, 3496.6666666671194)	(50.0, 3770.7500000005734)	(51.0, 14879.000000009079)	(52.0, 17319.750000008382)	(53.0, 4125.83333333401)	(54.0, 1060.3333333333678)	(55.0, 290.08333333333405)	(56.0, 72.00000000000007)	(57.0, 35.083333333333314)	(58.0, 54.25000000000008)	(59.0, 41.16666666666668)	(60.0, 9.666666666666666)	(61.0, 11.666666666666668)	(62.0, 45.1666666666667)	(63.0, 6.666666666666665)	(64.0, 1.9999999999999998)	(65.0, 0.5)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
3909R_R_M_S2_week10_S54_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 1.0)	(31.0, 1.8333333333333333)	(32.0, 0.5)	(33.0, 1.0)	(34.0, 1.0)	(35.0, 2.333333333333333)	(36.0, 5.833333333333333)	(37.0, 7.5)	(38.0, 7.333333333333333)	(39.0, 5.5)	(40.0, 4.666666666666667)	(41.0, 7.333333333333333)	(42.0, 14.833333333333336)	(43.0, 22.33333333333333)	(44.0, 54.83333333333342)	(45.0, 1466.4999999999475)	(46.0, 12400.666666671324)	(47.0, 7392.499999997771)	(48.0, 1618.333333333259)	(49.0, 689.1666666666738)	(50.0, 443.2499999999948)	(51.0, 2703.166666666776)	(52.0, 3195.500000000316)	(53.0, 4692.166666666835)	(54.0, 4016.333333333954)	(55.0, 1320.3333333333196)	(56.0, 13663.250000006301)	(57.0, 13585.750000006166)	(58.0, 1043.0000000000243)	(59.0, 318.91666666666634)	(60.0, 263.25000000000085)	(61.0, 213.33333333333405)	(62.0, 107.49999999999997)	(63.0, 81.66666666666664)	(64.0, 70.99999999999997)	(65.0, 38.33333333333334)	(66.0, 29.33333333333333)	(67.0, 26.999999999999996)	(68.0, 19.5)	(69.0, 13.333333333333336)	(70.0, 9.91666666666667)	(71.0, 7.416666666666665)	(72.0, 32.999999999999964)	(73.0, 5.333333333333332)	(74.0, 0.5)	(75.0, 1.8333333333333333)	(76.0, 2.333333333333333)	(77.0, 0.5)	(78.0, 0.3333333333333333)	(79.0, 0.0)	(80.0, 0.3333333333333333)	(81.0, 0.3333333333333333)	(82.0, 0.0)	(83.0, 0.5)	(84.0, 1.0)	(85.0, 0.5)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.3333333333333333)	(99.0, 0.3333333333333333)	(100.0, 0.0)
