	Unnamed: 0	Pathways	Naive	MinPath	Total families	Families found	Ontology - pathway type	Names	Common-Name-Taxa	Classification	Level 1	Level 1.1	Level 1.2	Level 1.3	Level 2	Level 2.1	Level 2.2	Level 2.3
177	177	PWY-7285	Yes	No	3	1	Nucleic-Acid-Processing	methylwyosine biosynthesis	Pyrobaculum calidifontis,Pyrococcus abyssi,Pyrococcus horikoshii	Non-Bacteria	Macromolecule modification				Nucleic acid processing			
178	178	PWY0-1587	Yes	Yes	1	1	Nucleic-Acid-Processing	N<sup>6</sup>-L-threonylcarbamoyladenosine<sup>37</sup>-modified tRNA biosynthesis	Saccharomyces cerevisiae,Escherichia coli	Bacteria	Macromolecule modification				Nucleic acid processing			
179	179	PWY-6829	Yes	No	9	1	Nucleic-Acid-Processing // Metabolic-Clusters	tRNA methylation (yeast)	Saccharomyces cerevisiae	Non-Bacteria	Macromolecule modification	Metabolic clusters			Nucleic acid processing			
180	180	PWY0-1479	Yes	Yes	4	1	Nucleic-Acid-Processing	tRNA processing	Escherichia coli	Bacteria	Macromolecule modification				Nucleic acid processing			
181	181	PWY-7892	Yes	Yes	4	1	Nucleic-Acid-Processing	tRNA-uridine<sup>34</sup> modifications (<i>E. coli</i>)	Escherichia coli	Bacteria	Macromolecule modification				Nucleic acid processing			
182	182	PWY-7800	Yes	Yes	5	1	Protein-Modification // Metabolic-Clusters	Ac/N-end rule pathway // N-Terminal acetylation-targeted N-End Rule pathway	Homo sapiens	Non-Bacteria	Macromolecule modification	Metabolic clusters			Protein modification			
183	183	PWY-7799	Yes	No	6	1	Protein-Modification // Metabolic-Clusters	Arg/N-end rule pathway (eukaryotic)	Homo sapiens	Non-Bacteria	Macromolecule modification	Metabolic clusters			Protein modification			
184	184	PWY-7884	Yes	Yes	3	1	Protein-Modification	lipoprotein posttranslational modification (Gram-negative bacteria) // lipoprotein lipoylation // Lol pathway	Escherichia coli	Bacteria	Macromolecule modification				Protein modification			
185	185	PWY-7887	Yes	No	4	1	Protein-Modification	protein SAMPylation and SAMP-mediated thiolation // small archaeal modifier protein transformation	Haloferax volcanii	Non-Bacteria	Macromolecule modification				Protein modification			
186	186	PWY-5505	Yes	No	6	2	Super-Pathways // Metabolic-Clusters // Amino-Acid-Biosynthesis	L-glutamate and L-glutamine biosynthesis	Escherichia coli,Haloferax mediterranei,Homo sapiens,Lupinus angustifolius,Ruminococcus albus,Saccharomyces cerevisiae,Arabidopsis thaliana	Bacteria	Biosynthesis	Metabolic clusters	Superpathways		Amino acid biosynthesis			
187	187	OANTIGEN-PWY	Yes	Yes	8	8	Super-Pathways // Metabolic-Clusters // Carbohydrates-Biosynthesis	<i>O</i>-antigen building blocks biosynthesis (<i>E. coli</i>)	Escherichia coli	Bacteria	Biosynthesis	Metabolic clusters	Superpathways		Carbohydrate biosynthesis			
188	188	PWY-7224	Yes	No	5	1	Metabolic-Clusters // Nucleotide-Biosynthesis	purine deoxyribonucleosides salvage	Escherichia coli,Homo sapiens,Arabidopsis thaliana	Bacteria	Biosynthesis	Metabolic clusters			Nucleoside and nucleotide biosynthesis			
189	189	PWY-7197	Yes	No	3	1	Metabolic-Clusters // Nucleotide-Biosynthesis	pyrimidine deoxyribonucleotide phosphorylation	Escherichia coli,Halobacterium salinarum,Homo sapiens,Mycobacterium tuberculosis,Saccharomyces cerevisiae,Solanum tuberosum,Arabidopsis thaliana	Bacteria	Biosynthesis	Metabolic clusters			Nucleoside and nucleotide biosynthesis			
190	190	PWY-7210	Yes	Yes	7	4	Metabolic-Clusters // Nucleotide-Biosynthesis	pyrimidine deoxyribonucleotides biosynthesis from CTP	Homo sapiens,Saccharomyces cerevisiae,Streptococcus mutans	Bacteria	Biosynthesis	Metabolic clusters			Nucleoside and nucleotide biosynthesis			
191	191	PWY-7184	Yes	Yes	6	3	Metabolic-Clusters // Nucleotide-Biosynthesis	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I	Chlamydia trachomatis,Escherichia coli,Homo sapiens,Pisum sativum,Saccharomyces cerevisiae,Thermotoga maritima,Arabidopsis thaliana	Bacteria	Biosynthesis	Metabolic clusters			Nucleoside and nucleotide biosynthesis			
192	192	PWY-6545	Yes	No	6	2	Metabolic-Clusters // Nucleotide-Biosynthesis	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis III	Aeropyrum pernix,Aquifex aeolicus,Borreliella burgdorferi,Campylobacter jejuni,Chlamydia pneumoniae,Chlamydia psittaci,Chlamydia trachomatis,Corynebacterium glutamicum,Dictyostelium discoideum,Halobacterium salinarum,Helicobacter pylori,Mycobacterium tuberculosis variant bovis,Mycobacterium tuberculosis,Pyrobaculum aerophilum,Pyrococcus abyssi,Pyrococcus furiosus,Pyrococcus horikoshii,Rhodobacter capsulatus,Rickettsia prowazekii,Saccharolobus solfataricus,Sulfurisphaera tokodaii,Thermoplasma acidophilum,Thermoplasma volcanium,Thermotoga maritima,Treponema pallidum	Bacteria	Biosynthesis	Metabolic clusters			Nucleoside and nucleotide biosynthesis			
193	193	PWY-7198	Yes	Yes	1	1	Metabolic-Clusters // Nucleotide-Biosynthesis	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis IV	Methanocaldococcus jannaschii	Non-Bacteria	Biosynthesis	Metabolic clusters			Nucleoside and nucleotide biosynthesis			
194	194	PWY-6886	Yes	No	14	3	Super-Pathways // Energy-Metabolism	1-butanol autotrophic biosynthesis (engineered)	Clostridium acetobutylicum,Euglena gracilis,Synechococcus elongatus	Bacteria	Generation of precursor metabolites and energy	Superpathways						
195	195	PWY-5676	Yes	No	4	1	Super-Pathways // Energy-Metabolism	acetyl-CoA fermentation to butanoate // acetyl-CoA fermentation to butyrate II // acetyl-CoA fermentation to butanoic acid II	Clostridium kluyveri,Eubacterium pyruvativorans	Bacteria	Generation of precursor metabolites and energy	Superpathways						
196	196	PWY-6963	Yes	Yes	2	1	Noncarbon-Nutrients // Super-Pathways	ammonia assimilation cycle I // GS/GOGAT pathway	Lupinus angustifolius,Oryza sativa,Pisum sativum,Saccharomyces cerevisiae,Vitis vinifera,Zea mays,Arabidopsis thaliana	Non-Bacteria	Degradation/utilization/assimilation	Superpathways			Inorganic nutrient metabolism			
197	197	AMMASSIM-PWY	Yes	Yes	3	2	Noncarbon-Nutrients	ammonia assimilation cycle III // ammonia assimilation III // GS/GOGAT pathway	Escherichia coli,Saccharomyces cerevisiae	Bacteria	Degradation/utilization/assimilation				Inorganic nutrient metabolism			
198	198	PWY-7384	Yes	No	5	1	Super-Pathways // Energy-Metabolism	anaerobic energy metabolism (invertebrates, mitochondrial)	Arenicola marina,Ascaris lumbricoides,Ascaris suum,Fasciola hepatica,Magallana gigas,Mytilus edulis,Sipunculus nudus	Non-Bacteria	Generation of precursor metabolites and energy	Superpathways						
199	199	PWY0-781	Yes	Yes	24	17	Super-Pathways	aspartate superpathway	Escherichia coli	Bacteria	Superpathways							
200	200	BIOTIN-BIOSYNTHESIS-PWY	Yes	No	9	3	Super-Pathways // Cofactor-Biosynthesis	superpathway of biotin biosynthesis I // vitamin H biosynthesis	Escherichia coli,Francisella tularensis,Haemophilus influenzae,Helicobacter pylori,Mycobacterium tuberculosis,Prochlorococcus marinus	Bacteria	Biosynthesis	Superpathways			Cofactor, carrier, and vitamin biosynthesis			
201	201	PWY-5415	Yes	No	4	1	AROMATIC-COMPOUNDS-DEGRADATION // Super-Pathways	catechol degradation I (<I>meta</I>-cleavage pathway)	Saccharolobus solfataricus,Alcaligenes sp. O-1,Comamonas sp. JS765,Cupriavidus necator,Pseudomonas putida,Pseudomonas sp. CF600,Ralstonia pickettii	Bacteria	Degradation/utilization/assimilation	Superpathways			Aromatic compound degradation			
202	202	PWY-5420	Yes	No	6	2	AROMATIC-COMPOUNDS-DEGRADATION // Super-Pathways	catechol degradation II (<I>meta</I>-cleavage pathway) // 4-oxalocrotonate pathway	Azotobacter vinelandii,Cupriavidus necator,Pseudomonas putida,Pseudomonas sp. CF600	Bacteria	Degradation/utilization/assimilation	Superpathways			Aromatic compound degradation			
203	203	PWY-7124	Yes	Yes	21	9	Super-Pathways // HORMONE-SYN	ethene biosynthesis V (engineered) // ethylene biosynthesis V (engineered)	Pseudomonas savastanoi,Saccharomyces cerevisiae,Synechococcus elongatus,Synechocystis sp. PCC 6803	Bacteria	Biosynthesis	Superpathways			Hormone, neurotransmitter, and signaling molecule biosynthesis			
204	204	PWY-4041	Yes	No	6	1	Super-Pathways // Other-biosynthesis	&gamma;-glutamyl cycle // glutathione metabolism	Homo sapiens,Musca domestica,Rattus,Rattus norvegicus,Schizosaccharomyces pombe	Non-Bacteria	Biosynthesis	Superpathways			Other biosynthesis			
205	205	PWY-6142	Yes	No	11	3	Super-Pathways // Carbohydrates-Biosynthesis	gluconeogenesis II (<i>Methanobacterium thermoautotrophicum</i>) // carbohydrate biosynthesis (<i>Methanobacterium thermoautotrophicum</i>)	Methanothermobacter marburgensis,Methanothermobacter thermautotrophicus	Non-Bacteria	Biosynthesis	Superpathways			Carbohydrate biosynthesis			
206	206	P461-PWY	Yes	Yes	7	6	Alcohol-Degradation // Carbohydrates-Degradation // Super-Pathways // Energy-Metabolism	hexitol fermentation to lactate, formate, ethanol and acetate // sorbitol metabolism // sorbitol fermentation // mannitol fermentation // sugar alcohol fermentation // hexitol fermentation to lactic acid, formic acid, ethanol and acetic acid	Streptococcus equinus,Streptococcus gordonii,Streptococcus mitis,Streptococcus mutans,Streptococcus salivarius,Streptococcus sanguinis	Bacteria	Degradation/utilization/assimilation	Degradation/utilization/assimilation	Generation of precursor metabolites and energy	Superpathways	Alcohol degradation	Carbohydrate degradation		
207	207	ANAEROFRUCAT-PWY	Yes	Yes	11	10	Super-Pathways // Energy-Metabolism	homolactic fermentation // anaerobic fructose catabolism // anaerobic fructose degradation // fructose fermentation to lactate // fructose fermentation to lactic acid	Enterococcus faecalis,Enterococcus faecium,Homo sapiens,Lactobacillus acidophilus,Lacticaseibacillus casei,Lactobacillus delbrueckii,Lapidilactobacillus dextrinicus,Lactiplantibacillus plantarum,Ligilactobacillus salivarius,Lactococcus lactis,Pediococcus acidilactici,Pediococcus damnosus,Rattus norvegicus,Streptococcus equinus,Streptococcus thermophilus	Bacteria	Generation of precursor metabolites and energy	Superpathways						
208	208	KETOGLUCONMET-PWY	Yes	Yes	6	2	CARBOXYLATES-DEG // Super-Pathways	ketogluconate metabolism	Escherichia coli,Corynebacterium sp. SHS 0007	Bacteria	Degradation/utilization/assimilation	Superpathways			Carboxylic acid degradation			
209	209	ARGSYN-PWY	Yes	Yes	8	7	Super-Pathways // Amino-Acid-Biosynthesis	L-arginine biosynthesis I (via L-ornithine)	Escherichia coli,Moritella sp.,Myxococcus xanthus,Salmonella enterica,Vibrionaceae	Bacteria	Biosynthesis	Superpathways			Amino acid biosynthesis			
210	210	ARGDEGRAD-PWY	Yes	No	3	1	Amino-Acid-Degradation // Super-Pathways	L-arginine degradation V (arginine deiminase pathway) // L-arginine dihydrolase pathway // L-arginine deiminase degradation	Aeromonas caviae,Aphanocapsa,Acetoanaerobium sticklandii,Giardia duodenalis,Halobacterium salinarum,Hexamita inflata,Lentilactobacillus hilgardii,Metamycoplasma hominis,Mycoplasmoides pneumoniae,Pseudomonas aeruginosa,Spiroplasma citri,Streptococcus ratti,Treponema denticola,Trichomonas vaginalis,Tritrichomonas suis,Arabidopsis thaliana	Bacteria	Degradation/utilization/assimilation	Superpathways			Amino acid degradation			
211	211	PWY-I9	Yes	Yes	4	3	Super-Pathways // Amino-Acid-Biosynthesis	L-cysteine biosynthesis VI (reverse transsulfuration) // methionine to cysteine transsulfuration	Helicobacter pylori	Bacteria	Biosynthesis	Superpathways			Amino acid biosynthesis			
212	212	HSERMETANA-PWY	Yes	Yes	4	2	Super-Pathways // Amino-Acid-Biosynthesis	L-methionine biosynthesis III // L-methionine biosynthesis by sulfhydrylation	Corynebacterium glutamicum,Leptospira meyeri,Saccharomyces cerevisiae,[Brevibacterium] flavum	Bacteria	Biosynthesis	Superpathways			Amino acid biosynthesis			
213	213	PWY-7528	Yes	No	12	2	Super-Pathways // Amino-Acid-Biosynthesis	L-methionine salvage cycle I (bacteria and plants) // 5'-methylthioadenosine cycle // MTA cycle // Yang cycle	Solanum lycopersicum,Bacillus subtilis,Klebsiella oxytoca,Klebsiella pneumoniae,Lupinus luteus,Oryza sativa,Vibrio cholerae	Bacteria	Biosynthesis	Superpathways			Amino acid biosynthesis			
214	214	PWY-7270	Yes	No	10	1	Super-Pathways // Amino-Acid-Biosynthesis	L-methionine salvage cycle II (plants) // 5'-methylthioadenosine cycle // superpathway of L-methionine recycling (plants) // MTA cycle // Yang cycle	Lupinus luteus,Oryza sativa,Plantago major,Solanum lycopersicum,Arabidopsis thaliana	Non-Bacteria	Biosynthesis	Superpathways			Amino acid biosynthesis			
215	215	PWY-7527	Yes	Yes	11	3	Super-Pathways // Amino-Acid-Biosynthesis	L-methionine salvage cycle III // 5'-methylthioadenosine cycle // MTA cycle	Bacillus subtilis,Homo sapiens,Klebsiella oxytoca,Mus musculus,Rattus norvegicus,Rhodospirillum rubrum	Bacteria	Biosynthesis	Superpathways			Amino acid biosynthesis			
216	216	PWY-6309	Yes	No	9	1	Amino-Acid-Degradation // Super-Pathways	L-tryptophan degradation XI (mammalian, via kynurenine)	Felis catus,Homo sapiens,Mus musculus,Rattus norvegicus	Non-Bacteria	Degradation/utilization/assimilation	Superpathways			Amino acid degradation			
217	217	PWY-5430	Yes	No	10	3	AROMATIC-COMPOUNDS-DEGRADATION // Super-Pathways	<i>meta</i> cleavage pathway of aromatic compounds	Cupriavidus necator,Azotobacter vinelandii,Ralstonia pickettii,Acinetobacter calcoaceticus,Pseudomonas sp. CF600,Pseudomonas putida	Bacteria	Degradation/utilization/assimilation	Superpathways			Aromatic compound degradation			
218	218	PWY-7237	Yes	Yes	9	1	CYCLITOLS-DEG // Super-Pathways	<i>myo</i>-, <i>chiro</i>- and <i>scyllo</i>-inositol degradation	Bacillus subtilis	Bacteria	Degradation/utilization/assimilation				Cyclitol degradation			
219	219	PWY-6517	Yes	Yes	3	2	AMINE-DEG // Carbohydrates-Degradation // Super-Pathways	<i>N</i>-acetylglucosamine degradation II	Bacteroides fragilis,Escherichia coli,Shewanella oneidensis,Xanthomonas campestris	Bacteria	Degradation/utilization/assimilation	Degradation/utilization/assimilation	Superpathways		Amide, amidine, amine, and polyamine degradation	Carbohydrate degradation		
220	220	NADSYN-PWY	Yes	No	8	2	Super-Pathways // Cofactor-Biosynthesis	NAD <i>de novo</i> biosynthesis II (from tryptophan) // nicotinamide adenine dinucleotide biosynthesis	Actinomycetota,Cytophaga hutchinsonii,Gemmata sp. Wa1-1,Homo sapiens,Oryza sativa,Polaribacter filamentus,Saccharomyces cerevisiae,Streptomyces antibioticus,Xanthomonas arboricola,Xanthomonas axonopodis	Bacteria	Biosynthesis	Superpathways			Cofactor, carrier, and vitamin biosynthesis			
221	221	PWY-7287	Yes	No	15	3	SECONDARY-METABOLITE-BIOSYNTHESIS	novobiocin biosynthesis	Actinoalloteichus caeruleus	Bacteria	Biosynthesis				Secondary metabolite biosynthesis			
222	222	PEPTIDOGLYCANSYN-PWY	Yes	Yes	9	9	Super-Pathways // Cell-Structure-Biosynthesis	peptidoglycan biosynthesis I (<I>meso</I>-diaminopimelate containing)	Bacillus anthracis,Bacillus subtilis,Corynebacterium ammoniagenes,Corynebacterium diphtheriae,Corynebacterium glutamicum,Corynebacterium pseudotuberculosis,Escherichia coli,Geobacillus stearothermophilus,Priestia megaterium,Propionibacterium freudenreichii,Pseudomonas aeruginosa,Rhizobium viscosum,Sinomonas albida	Bacteria	Biosynthesis	Superpathways			Cell structure biosynthesis			
223	223	PWY-5265	Yes	Yes	16	13	Super-Pathways // Cell-Structure-Biosynthesis	peptidoglycan biosynthesis II (staphylococci)	Aerococcus viridans,Arthrobacter citreus,Arthrobacter crystallopoietes,Enterococcus faecalis,Kocuria rosea,Lactococcus lactis,Leuconostoc mesenteroides,Ligilactobacillus salivarius,Micrococcus luteus,Pseudarthrobacter polychromogenes,Sporosarcina pasteurii,Sporosarcina ureae,Staphylococcus aureus,Staphylococcus epidermidis,Staphylococcus haemolyticus,Streptococcus equinus,Streptococcus pasteurianus,Streptococcus thermophilus,Weissella viridescens,Arthrobacter aurescens	Bacteria	Biosynthesis	Superpathways			Cell structure biosynthesis			
224	224	PWY-6385	Yes	Yes	12	9	Super-Pathways // Cell-Structure-Biosynthesis	peptidoglycan biosynthesis III (mycobacteria)	Mycobacterium leprae,Mycobacterium tuberculosis,Mycolicibacterium smegmatis	Bacteria	Biosynthesis	Superpathways			Cell structure biosynthesis			
225	225	PWY4FS-7	Yes	Yes	3	3	Super-Pathways // Lipid-Biosynthesis	phosphatidylglycerol biosynthesis I (acyl-[acp] donor)	Glycine max,Limnanthes douglasii,Pisum sativum,Ricinus communis,Triticum aestivum,Vigna radiata,Arabidopsis thaliana	Bacteria	Biosynthesis	Superpathways			Fatty acid and lipid biosynthesis			
226	226	PWY4FS-8	Yes	Yes	3	3	Super-Pathways // Lipid-Biosynthesis	phosphatidylglycerol biosynthesis II (acyl-CoA donor)	Glycine max,Limnanthes douglasii,Pisum sativum,Ricinus communis,Saccharomyces cerevisiae,Triticum aestivum,Vigna radiata,Arabidopsis thaliana	Bacteria	Biosynthesis	Superpathways			Fatty acid and lipid biosynthesis			
227	227	PWY-5044	Yes	No	3	1	NUCLEO-DEG // Super-Pathways	purine nucleotides degradation I (plants) // purine nucleotide catabolism (aerobic)	Camellia sinensis,Catharanthus roseus,Glycine max,Lupinus luteus,Solanum tuberosum,Arabidopsis thaliana	Non-Bacteria	Degradation/utilization/assimilation	Superpathways			Nucleoside and nucleotide degradation			
228	228	PWY-6353	Yes	Yes	7	4	NUCLEO-DEG // Super-Pathways	purine nucleotides degradation II (aerobic) // purine nucleotides catabolism	Bos taurus,Escherichia coli,Gallus gallus,Homo sapiens,Mus musculus,Oryctolagus cuniculus,Rattus norvegicus	Bacteria	Degradation/utilization/assimilation	Superpathways			Nucleoside and nucleotide degradation			
229	229	PWY-7194	Yes	Yes	2	1	Super-Pathways // Nucleotide-Biosynthesis	pyrimidine nucleobases salvage II // cytosine salvage	Escherichia coli,Saccharomyces cerevisiae	Bacteria	Biosynthesis	Superpathways			Nucleoside and nucleotide biosynthesis			
230	230	P41-PWY	Yes	Yes	4	2	Super-Pathways // Energy-Metabolism	pyruvate fermentation to acetate and (<i>S</i>)-lactate I // pyruvate metabolism // pyruvic acid fermentation to acetic acid and lactic acid II	Mycoplasmoides pneumoniae	Bacteria	Generation of precursor metabolites and energy	Superpathways						
231	231	PWY-5096	Yes	No	3	1	Super-Pathways // Energy-Metabolism	pyruvate fermentation to acetate and alanine // modified Embden-Meyerhof pathway // Embden-Meyerhof-Parnas pathway // EMP pathway	Entamoeba histolytica,Pyrococcus furiosus	Non-Bacteria	Generation of precursor metabolites and energy	Superpathways						
232	232	PWY-5100	Yes	No	3	1	Super-Pathways // Energy-Metabolism	pyruvate fermentation to acetate and lactate II // pyruvic acid fermentation to acetic acid and lactic acid II	Thermotoga maritima	Bacteria	Generation of precursor metabolites and energy	Superpathways						
233	233	P142-PWY	Yes	Yes	2	1	Super-Pathways // Energy-Metabolism	pyruvate fermentation to acetate I // acetate fermentation // pyruvic acid fermentation to acetic acid I	Clostridium pasteurianum,Clostridium acetobutylicum,Anaerotignum propionicum	Bacteria	Generation of precursor metabolites and energy	Superpathways						
234	234	PWY-5485	Yes	Yes	3	2	Super-Pathways // Energy-Metabolism	pyruvate fermentation to acetate IV // pyruvic acid fermentation to acetic acid IV	Enterococcus faecalis,Streptococcus,Escherichia coli	Bacteria	Generation of precursor metabolites and energy	Superpathways						
235	235	PWY-5600	Yes	Yes	2	1	Super-Pathways // Energy-Metabolism	pyruvate fermentation to acetate VII // acetate fermentation // pyruvic acid fermentation to acetic acid VII	Chlamydomonas reinhardtii,Dasytricha ruminantium	Non-Bacteria	Generation of precursor metabolites and energy	Superpathways						
236	236	SUCSYN-PWY	Yes	Yes	8	4	Super-Pathways // Carbohydrates-Biosynthesis	sucrose biosynthesis I (from photosynthesis) // sucrose biosynthesis I (from Calvin cycle intermediates) // sucrose biosynthesis I	Glycine max,Malus domestica,Nicotiana tabacum,Oryza sativa,Solanum lycopersicum,Spinacia oleracea,Arabidopsis thaliana	Bacteria	Biosynthesis	Superpathways			Carbohydrate biosynthesis			
237	237	PWY-6277	Yes	Yes	5	4	Super-Pathways // Nucleotide-Biosynthesis	superpathway of 5-aminoimidazole ribonucleotide biosynthesis (from PRPP)	Escherichia coli	Bacteria	Biosynthesis	Superpathways			Nucleoside and nucleotide biosynthesis			
238	238	P344-PWY	Yes	Yes	2	1	Other-Degradation // Super-Pathways	superpathway of acrylonitrile degradation (to acrylate)	Acinetobacter,Arthrobacter,Citrobacter freundii,Comamonas testosteroni,Mycobacteriales,Nocardia,Pseudomonas,Rhodococcus rhodochrous,Rhodococcus ruber,Rhodococcus sp. (in: high G+C Gram-positive bacteria),Rhodococcus N-774,Rhodococcus YH3-3	Bacteria	Degradation/utilization/assimilation				Other degradation			
239	239	PWY-7229	Yes	Yes	5	5	Super-Pathways // Nucleotide-Biosynthesis	superpathway of adenosine nucleotides <i>de novo</i> biosynthesis I (from IMP and L-aspartate)	Saccharomyces cerevisiae,Escherichia coli,Homo sapiens,Salmonella enterica,Arabidopsis thaliana	Bacteria	Biosynthesis	Superpathways			Nucleoside and nucleotide biosynthesis			
240	240	PWY-6126	Yes	Yes	5	5	Super-Pathways // Nucleotide-Biosynthesis	superpathway of adenosine nucleotides <i>de novo</i> biosynthesis II (from IMP and L-aspartate)	Escherichia coli,Salmonella enterica	Bacteria	Biosynthesis	Superpathways			Nucleoside and nucleotide biosynthesis			
241	241	PWY-5183	Yes	No	18	3	AROMATIC-COMPOUNDS-DEGRADATION // Super-Pathways	superpathway of aerobic toluene degradation	Burkholderia cepacia,Ectopseudomonas mendocina,Pseudomonas putida,Ralstonia pickettii,Pseudomonas mendocina (pWWO) or (pTOL)	Bacteria	Degradation/utilization/assimilation	Superpathways			Aromatic compound degradation			
242	242	PWY-3282	Yes	Yes	2	1	Noncarbon-Nutrients // Super-Pathways	superpathway of ammonia assimilation (plants) // GS/GOGAT pathway	Lupinus angustifolius,Oryza sativa,Pisum sativum,Vitis vinifera,Zea mays,Arabidopsis thaliana	Non-Bacteria	Degradation/utilization/assimilation	Superpathways			Inorganic nutrient metabolism			
243	243	PWY-7345	Yes	Yes	14	9	Carbohydrates-Degradation // Super-Pathways	superpathway of anaerobic sucrose degradation // sucrose degradation to ethanol and lactate (anaerobic)	Brassica napus,Glycine max,Hordeum vulgare,Oryza sativa,Pisum sativum,Ricinus communis,Solanum lycopersicum,Solanum tuberosum,Spinacia oleracea,Zea mays,Arabidopsis thaliana	Non-Bacteria	Degradation/utilization/assimilation	Superpathways			Carbohydrate degradation			
244	244	PWY-5529	Yes	No	15	1	Super-Pathways // Tetrapyrrole-Biosynthesis // SECONDARY-METABOLITE-BIOSYNTHESIS	superpathway of bacteriochlorophyll <i>a</i> biosynthesis (from glycine)	Chlorobaculum tepidum,Allochromatium vinosum,Cereibacter sphaeroides,Rhodobacter capsulatus	Bacteria	Biosynthesis	Biosynthesis	Superpathways		Tetrapyrrole biosynthesis	Secondary metabolite biosynthesis		
245	245	PWY-7575	Yes	No	8	1	Super-Pathways // SECONDARY-METABOLITE-BIOSYNTHESIS	superpathway of candicidin biosynthesis (from chorismate)	Streptomyces griseus,Streptomyces sp. FR-008	Bacteria	Biosynthesis	Superpathways			Secondary metabolite biosynthesis			
246	246	ALL-CHORISMATE-PWY	Yes	Yes	52	25	Super-Pathways	superpathway of chorismate metabolism	Escherichia coli	Bacteria	Superpathways							
247	247	PWY-6604	Yes	No	15	3	Super-Pathways // Energy-Metabolism	superpathway of <i>Clostridium acetobutylicum</i> acidogenic and solventogenic fermentation	Clostridium saccharobutylicum,Clostridium acetobutylicum,Clostridium beijerinckii	Bacteria	Generation of precursor metabolites and energy	Superpathways						
248	248	PWY-6590	Yes	No	8	1	Super-Pathways // Energy-Metabolism	superpathway of <i>Clostridium acetobutylicum</i> acidogenic fermentation // acetobutylicum acidogenic fermentation	Clostridium saccharobutylicum,Clostridium acetobutylicum,Clostridium beijerinckii	Bacteria	Generation of precursor metabolites and energy	Superpathways						
249	249	PWY-6594	Yes	No	11	2	Super-Pathways // Energy-Metabolism	superpathway of <i>Clostridium acetobutylicum</i> solventogenic fermentation // acetobutylicum solventogenic fermentation	Clostridium saccharobutylicum,Clostridium acetobutylicum,Clostridium beijerinckii	Bacteria	Generation of precursor metabolites and energy	Superpathways						
250	250	PWY-4221	Yes	Yes	8	4	Super-Pathways // Cofactor-Biosynthesis	superpathway of coenzyme A biosynthesis II (plants)	Datura inoxia,Hordeum vulgare,Lotus japonicus,Arabidopsis thaliana	Non-Bacteria	Biosynthesis	Superpathways			Cofactor, carrier, and vitamin biosynthesis			
251	251	COA-PWY-1	Yes	Yes	5	4	Super-Pathways // Cofactor-Biosynthesis	superpathway of coenzyme A biosynthesis III (mammals) // CoA biosynthesis	Homo sapiens	Non-Bacteria	Biosynthesis	Superpathways			Cofactor, carrier, and vitamin biosynthesis			
252	252	GLUCARGALACTSUPER-PWY	Yes	No	4	1	Super-Pathways	superpathway of D-glucarate and D-galactarate degradation // D-glucarate and D-galactarate catabolism super-pathway // aldarate catabolism	Escherichia coli	Bacteria	Superpathways							
253	253	PWY-6358	Yes	Yes	5	1	Super-Pathways // Cyclitols-Biosynthesis	superpathway of D-<i>myo</i>-inositol (1,4,5)-trisphosphate metabolism	Saccharomyces cerevisiae,Homo sapiens	Non-Bacteria	Biosynthesis	Superpathways			Cyclitol biosynthesis			
254	254	PWY-7438	Yes	No	11	2	Super-Pathways // Carbohydrates-Biosynthesis	superpathway of dTDP-glucose-derived antibiotic building blocks biosynthesis	Micromonospora megalomicea,Saccharopolyspora erythraea,Saccharopolyspora spinosa,Streptomyces antibioticus,Streptomyces argillaceus	Bacteria	Biosynthesis	Superpathways			Carbohydrate biosynthesis			
255	255	PWY-7317	Yes	Yes	17	4	Super-Pathways // Carbohydrates-Biosynthesis	superpathway of dTDP-glucose-derived O-antigen building blocks biosynthesis	Aggregatibacter actinomycetemcomitans,Anoxybacteroides tepidamans,Escherichia coli,Saccharopolyspora spinosa,Shewanella denitrificans,Thermoanaerobacterium thermosaccharolyticum,Aneurinibacillus thermoaerophilus	Bacteria	Biosynthesis	Superpathways			Carbohydrate biosynthesis			
256	256	ERGOSTEROL-SYN-PWY	Yes	Yes	19	7	Super-Pathways // Lipid-Biosynthesis	superpathway of ergosterol biosynthesis I // superpathway of ergosterol biosynthesis I (fungi)	Saccharomyces cerevisiae	Non-Bacteria	Biosynthesis	Superpathways			Fatty acid and lipid biosynthesis			
257	257	PWY-6977	Yes	No	16	1	Super-Pathways // SECONDARY-METABOLITE-BIOSYNTHESIS	superpathway of erythromycin biosynthesis	Saccharopolyspora erythraea	Bacteria	Biosynthesis	Superpathways			Secondary metabolite biosynthesis			
258	258	PWY4LZ-257	Yes	No	8	3	Super-Pathways // Energy-Metabolism	superpathway of fermentation (<i>Chlamydomonas reinhardtii</i>) // pyruvate fermentation (Chlamydomonas overview) // superpathway of fermentation from pyruvate (<i>Chlamydomonas reinhardtii</i>) // pyruvic acid fermentation (Chlamydomonas overview)	Chlamydomonas reinhardtii	Non-Bacteria	Generation of precursor metabolites and energy	Superpathways						
